Names	total	elements
		Niben261Chr07g1309008.1
		Niben261Chr05g1158013.1
		Niben261Chr16g0415008.1
		Niben261Chr08g0050015.1
		Niben261Chr16g0865003.1
		Niben261Chr16g0124003.1
		Niben261Chr10g0085007.1
		Niben261Chr11g0076002.1
		Niben261Chr15g1081008.1
		Niben261Chr08g0349002.1
		Niben261Chr02g0073004.1
		Niben261Chr04g0423001.1
		Niben261Chr14g1164004.1
		Niben261Chr07g0149011.1
		Niben261Chr07g1363003.1
		Niben261Chr15g0556013.1
		Niben261Chr15g0614003.1
		Niben261Chr18g1248015.1
		Niben261Chr17g0120004.1
		Niben261Chr01g1340011.1
		Niben261Chr11g1284004.1
		Niben261Chr03g1700002.1
		Niben261Chr14g1320007.1
		Niben261Chr11g0493003.1
		Niben261Chr07g1340007.1
		Niben261Chr07g1416003.1
		Niben261Chr14g1034011.1
		Niben261Chr11g1099005.1
		Niben261Chr13g0434008.1
		Niben261Chr08g0059011.1
		Niben261Chr04g0545003.1
		Niben261Chr07g0849007.1
		Niben261Chr12g1456001.1
		Niben261Chr05g0124003.1
		Niben261Chr09g1039005.1
		Niben261Chr05g1083011.1
		Niben261Chr07g1454016.1
		Niben261Chr15g1391006.1
		Niben261Chr12g0305003.1
		Niben261Chr06g0117003.1
		Niben261Chr15g0774002.1
		Niben261Chr09g1191015.1
		Niben261Chr11g0095006.1
		Niben261Chr07g0702006.1
		Niben261Chr09g1089024.1
		Niben261Chr10g0196002.1
		Niben261Chr03g0990001.1
		Niben261Chr01g0273002.1
		Niben261Chr16g0884013.1
		Niben261Chr02g0345008.1
		Niben261Chr08g0442009.1
		Niben261Chr06g1384014.1
		Niben261Chr08g0327004.1
		Niben261Chr05g0937001.1
		Niben261Chr15g0801001.1
		Niben261Chr19g0757014.1
		Niben261Chr01g0642002.1
		Niben261Chr05g0472012.1
		Niben261Chr16g0452006.1
		Niben261Chr14g0963004.1
		Niben261Chr19g0735005.1
		Niben261Chr06g0588003.1
		Niben261Chr10g0658012.1
		Niben261Chr11g1403012.1
		Niben261Chr06g1457011.1
		Niben261Chr16g1299001.1
		Niben261Chr17g1239003.1
		Niben261Chr08g1271004.1
		Niben261Chr06g0681010.1
		Niben261Chr04g1440004.1
		Niben261Chr02g0028009.1
		Niben261Chr08g0086005.1
		Niben261Chr05g1322009.1
		Niben261Chr05g0678006.1
		Niben261Chr03g1090007.1
		Niben261Chr15g1007009.1
		Niben261Scf02347g0000003.1
		Niben261Chr09g1333003.1
		Niben261Chr04g1026013.1
		Niben261Chr17g0776003.1
		Niben261Chr17g0700007.1
		Niben261Chr06g0203002.1
		Niben261Chr07g0305002.1
		Niben261Chr02g0010017.1
		Niben261Chr04g0137001.1
		Niben261Chr17g1454009.1
		Niben261Chr01g0032001.1
		Niben261Chr09g1179004.1
		Niben261Chr03g1490001.1
		Niben261Chr03g0295004.1
		Niben261Chr12g0107005.1
		Niben261Chr07g1518002.1
		Niben261Chr03g1794002.1
		Niben261Chr03g1583004.1
		Niben261Chr09g0024023.1
		Niben261Chr05g0166001.1
		Niben261Chr14g0568016.1
		Niben261Chr03g1544003.1
		Niben261Chr01g0792002.1
		Niben261Chr13g0425006.1
		Niben261Chr17g0638003.1
		Niben261Chr10g1015005.1
		Niben261Chr09g1369002.1
		Niben261Chr04g0900012.1
		Niben261Chr06g0266003.1
		Niben261Chr09g0370007.1
		Niben261Chr13g0830018.1
		Niben261Chr17g0745005.1
		Niben261Chr11g1280001.1
		Niben261Chr12g0082007.1
		Niben261Chr06g0429016.1
		Niben261Chr19g1124011.1
		Niben261Chr01g0977003.1
		Niben261Chr05g1159007.1
		Niben261Chr01g0426001.1
		Niben261Chr09g1355028.1
		Niben261Chr11g0751008.1
		Niben261Chr05g1255011.1
		Niben261Chr14g0777008.1
		Niben261Chr05g0666007.1
		Niben261Chr04g1846004.1
		Niben261Chr08g0115007.1
		Niben261Chr12g0026009.1
		Niben261Chr12g0860002.1
		Niben261Chr10g0628010.1
		Niben261Chr08g1004003.1
		Niben261Chr14g1364001.1
		Niben261Chr05g0468003.1
		Niben261Chr09g0047012.1
		Niben261Chr15g0584013.1
		Niben261Chr05g0652008.1
		Niben261Chr13g0659015.1
		Niben261Chr06g1452004.1
		Niben261Chr18g0110023.1
		Niben261Chr06g1105003.1
		Niben261Chr08g0214004.1
		Niben261Chr11g0903004.1
		Niben261Chr17g0400019.1
		Niben261Chr07g0704015.1
		Niben261Chr05g0408001.1
		Niben261Chr03g0355004.1
		Niben261Chr14g0180002.1
		Niben261Chr02g1290005.1
		Niben261Chr11g1427008.1
		Niben261Chr12g0342001.1
		Niben261Chr16g0136011.1
		Niben261Chr11g0277001.1
		Niben261Chr06g1150024.1
		Niben261Chr09g0021001.1
		Niben261Chr04g0458008.1
		Niben261Chr16g0346002.1
		Niben261Chr08g0455011.1
		Niben261Chr10g0491001.1
		Niben261Chr01g1234010.1
		Niben261Chr02g1391002.1
		Niben261Chr08g0495001.1
		Niben261Chr18g0184027.1
		Niben261Chr05g0511001.1
		Niben261Chr10g0821005.1
		Niben261Chr09g0933001.1
		Niben261Chr07g0710003.1
		Niben261Chr19g0179021.1
		Niben261Chr15g1194012.1
		Niben261Chr11g0605001.1
		Niben261Chr14g0629015.1
		Niben261Chr19g0975003.1
		Niben261Chr09g0946028.1
		Niben261Chr06g1071001.1
		Niben261Chr08g0026016.1
		Niben261Chr09g0950010.1
		Niben261Scf02855g0000001.1
		Niben261Chr06g0351004.1
		Niben261Chr14g0410002.1
		Niben261Chr08g0103017.1
		Niben261Chr12g0832015.1
		Niben261Chr04g0711004.1
		Niben261Chr17g1043002.1
		Niben261Chr19g0919019.1
		Niben261Chr08g0395009.1
		Niben261Chr12g0919001.1
		Niben261Chr07g1508023.1
		Niben261Chr05g1253001.1
		Niben261Chr09g0795004.1
		Niben261Chr16g0341015.1
		Niben261Chr15g0005002.1
		Niben261Chr04g0264020.1
		Niben261Chr07g1170001.1
		Niben261Chr07g1424007.1
		Niben261Chr19g1250003.1
		Niben261Chr10g0483002.1
		Niben261Chr16g0966001.1
		Niben261Chr14g0670003.1
		Niben261Chr13g0538008.1
		Niben261Chr14g0924003.1
		Niben261Chr19g0648016.1
		Niben261Chr19g0841014.1
		Niben261Chr04g1509021.1
		Niben261Chr14g1502010.1
		Niben261Chr05g0460009.1
		Niben261Chr12g0370002.1
		Niben261Chr13g0145004.1
		Niben261Chr19g0900018.1
		Niben261Chr04g0505002.1
		Niben261Chr11g1305011.1
		Niben261Chr14g0348006.1
		Niben261Chr15g1514007.1
		Niben261Chr08g0587013.1
		Niben261Chr11g0018007.1
		Niben261Chr11g1357003.1
		Niben261Chr16g0282004.1
		Niben261Chr07g0249010.1
		Niben261Chr11g1364004.1
		Niben261Chr16g1265004.1
		Niben261Chr07g1446017.1
		Niben261Chr05g0138004.1
		Niben261Chr16g0874002.1
		Niben261Chr15g1527007.1
		Niben261Chr08g0073003.1
		Niben261Chr01g0125011.1
		Niben261Chr06g1445002.1
		Niben261Chr14g1520017.1
		Niben261Chr04g0152014.1
		Niben261Chr17g1170007.1
		Niben261Chr09g0958010.1
		Niben261Chr17g0398005.1
		Niben261Chr12g0179011.1
		Niben261Chr01g1790018.1
		Niben261Chr12g0437013.1
		Niben261Chr09g1307008.1
		Niben261Chr04g0039001.1
		Niben261Chr09g0328008.1
		Niben261Chr12g0355010.1
		Niben261Chr04g0296001.1
		Niben261Chr01g1548006.1
		Niben261Chr16g0698002.1
		Niben261Chr18g1482018.1
		Niben261Chr04g0411009.1
		Niben261Chr03g0409007.1
		Niben261Chr14g1129002.1
		Niben261Chr19g1002005.1
		Niben261Chr19g1194015.1
		Niben261Chr19g0446002.1
		Niben261Chr19g0335002.1
		Niben261Chr07g0049003.1
		Niben261Chr15g1245001.1
		Niben261Chr06g0381008.1
		Niben261Chr16g0192026.1
		Niben261Chr05g0002001.1
		Niben261Chr08g0137001.1
		Niben261Chr19g0746005.1
		Niben261Chr07g1430020.1
		Niben261Chr17g0692011.1
		Niben261Chr09g1355033.1
		Niben261Chr03g1529002.1
		Niben261Chr17g0036001.1
		Niben261Chr03g0436005.1
		Niben261Chr12g0913007.1
		Niben261Chr01g1222010.1
		Niben261Chr03g0442001.1
		Niben261Chr05g1224008.1
		Niben261Chr17g0840002.1
		Niben261Chr19g0617002.1
		Niben261Chr12g0772013.1
		Niben261Chr05g0821006.1
		Niben261Chr11g0056004.1
		Niben261Scf08296g0000001.1
		Niben261Chr09g0794021.1
		Niben261Chr01g0488018.1
		Niben261Chr04g1879003.1
		Niben261Chr08g0161007.1
		Niben261Chr07g0561003.1
		Niben261Chr06g0646007.1
		Niben261Chr08g0012011.1
		Niben261Chr02g0477001.1
		Niben261Chr07g0665002.1
		Niben261Chr02g0059002.1
		Niben261Chr11g0516003.1
		Niben261Chr19g1141007.1
		Niben261Chr09g1259005.1
		Niben261Chr18g1353002.1
		Niben261Chr10g1106009.1
		Niben261Chr18g1346004.1
		Niben261Chr07g0004001.1
		Niben261Chr08g0289002.1
		Niben261Chr07g1025001.1
		Niben261Chr16g1337002.1
		Niben261Chr17g0701003.1
		Niben261Chr13g0332012.1
		Niben261Chr02g0480006.1
		Niben261Chr03g0467003.1
		Niben261Chr16g0865016.1
		Niben261Chr01g1048009.1
		Niben261Chr15g0345001.1
		Niben261Chr19g1029001.1
		Niben261Chr10g0689001.1
		Niben261Chr14g1009017.1
		Niben261Chr15g0971008.1
		Niben261Chr07g0714014.1
		Niben261Chr09g1279002.1
		Niben261Chr05g0832001.1
		Niben261Chr18g1441016.1
		Niben261Chr17g0095016.1
		Niben261Chr08g1251013.1
		Niben261Chr03g0871010.1
		Niben261Chr19g1265010.1
		Niben261Chr09g1291015.1
		Niben261Chr19g0680001.1
		Niben261Chr07g1309004.1
		Niben261Chr09g1079005.1
		Niben261Chr08g1251008.1
		Niben261Chr05g0408002.1
		Niben261Chr10g0966009.1
		Niben261Chr19g1033007.1
		Niben261Chr15g1103020.1
		Niben261Chr13g0496005.1
		Niben261Chr09g0162001.1
		Niben261Chr03g0218002.1
		Niben261Chr05g0897001.1
		Niben261Chr04g1192050.1
		Niben261Chr15g1493006.1
		Niben261Chr17g0382012.1
28h_Down	385	Niben261Chr15g0601005.1
		Niben261Chr11g0004011.1
		Niben261Chr03g0017002.1
		Niben261Chr11g0999007.1
		Niben261Chr02g0995001.1
		Niben261Chr09g1375010.1
		Niben261Chr12g0593011.1
		Niben261Chr11g0108009.1
		Niben261Chr13g0570001.1
		Niben261Chr10g0592009.1
		Niben261Chr15g1419018.1
		Niben261Chr03g0008004.1
		Niben261Chr19g0017010.1
		Niben261Chr10g0047003.1
		Niben261Chr10g0210004.1
		Niben261Chr05g1000006.1
		Niben261Chr07g1137013.1
		Niben261Chr04g1121014.1
		Niben261Chr16g0502002.1
		Niben261Chr17g0382013.1
		Niben261Chr15g0535016.1
		Niben261Chr16g0862002.1
		Niben261Chr13g0138002.1
		Niben261Chr01g0236018.1
		Niben261Chr02g1378002.1
		Niben261Chr03g1473007.1
		Niben261Chr04g1004021.1
		Niben261Chr01g0318007.1
		Niben261Chr02g0554018.1
		Niben261Chr15g0326010.1
		Niben261Chr08g0638008.1
		Niben261Chr14g1223010.1
		Niben261Chr18g0093007.1
		Niben261Chr03g0242004.1
		Niben261Chr03g0071011.1
		Niben261Chr07g1097011.1
		Niben261Chr18g0993009.1
		Niben261Chr09g0654005.1
		Niben261Chr08g1102003.1
		Niben261Chr07g1387002.1
		Niben261Chr17g1236001.1
		Niben261Chr05g1077033.1
		Niben261Chr06g0415010.1
		Niben261Chr13g1027023.1
		Niben261Chr08g0068004.1
		Niben261Chr08g0875003.1
		Niben261Chr17g1215006.1
		Niben261Chr09g0647005.1
		Niben261Chr11g0004015.1
		Niben261Chr09g0648004.1
		Niben261Chr19g0080005.1
		Niben261Chr14g1010001.1
		Niben261Chr16g0525012.1
		Niben261Chr11g0482007.1
		Niben261Chr13g0854005.1
		Niben261Chr07g1285004.1
		Niben261Chr12g0630009.1
		Niben261Chr11g0465003.1
		Niben261Chr02g0284015.1
		Niben261Chr11g0759004.1
		Niben261Chr12g1001004.1
		Niben261Chr07g0290013.1
		Niben261Chr05g1101006.1
		Niben261Chr10g1172001.1
		Niben261Chr07g1160005.1
		Niben261Chr18g0215004.1
		Niben261Chr11g1196005.1
		Niben261Chr08g0396002.1
		Niben261Chr01g0581002.1
		Niben261Chr05g0100006.1
		Niben261Chr02g1149001.1
		Niben261Chr15g0690001.1
		Niben261Chr03g1160001.1
		Niben261Chr10g0475021.1
		Niben261Chr06g1140001.1
		Niben261Chr03g0078001.1
		Niben261Chr08g0006019.1
		Niben261Chr11g0191003.1
		Niben261Chr07g1522014.1
		Niben261Chr10g1280001.1
		Niben261Chr03g0832008.1
		Niben261Chr14g0022002.1
		Niben261Chr11g0214012.1
		Niben261Chr09g0436002.1
		Niben261Chr15g0587015.1
		Niben261Chr14g0130002.1
		Niben261Chr17g1143001.1
		Niben261Chr14g0912001.1
		Niben261Chr09g0854003.1
		Niben261Chr02g0030012.1
		Niben261Chr13g0042006.1
		Niben261Chr05g0003015.1
		Niben261Chr03g1692007.1
		Niben261Chr16g0101007.1
		Niben261Chr15g0556007.1
		Niben261Chr01g1113007.1
		Niben261Chr09g0232007.1
		Niben261Chr07g1123018.1
		Niben261Chr16g0368003.1
		Niben261Chr09g1104021.1
		Niben261Chr05g1092016.1
		Niben261Chr08g0315009.1
		Niben261Chr06g1113010.1
		Niben261Chr10g1124005.1
		Niben261Chr11g0712029.1
		Niben261Chr06g0606024.1
		Niben261Chr01g0296005.1
		Niben261Chr12g0054003.1
		Niben261Chr08g0534001.1
		Niben261Chr03g0247007.1
		Niben261Chr12g0253016.1
		Niben261Chr16g0211003.1
		Niben261Chr04g0603008.1
		Niben261Chr05g0362015.1
		Niben261Chr05g0304024.1
		Niben261Chr09g1364004.1
		Niben261Chr04g0794013.1
		Niben261Chr12g0465006.1
		Niben261Chr11g0712045.1
		Niben261Chr09g1036007.1
		Niben261Chr04g0263003.1
		Niben261Chr09g0251005.1
		Niben261Chr16g0480008.1
		Niben261Chr04g1775023.1
		Niben261Chr06g0535003.1
		Niben261Chr02g1407001.1
		Niben261Chr08g0384021.1
		Niben261Chr09g1037003.1
		Niben261Scf03289g0000001.1
		Niben261Chr10g1261006.1
		Niben261Chr13g1262003.1
		Niben261Chr14g0472009.1
		Niben261Chr08g0671009.1
		Niben261Chr03g1630004.1
		Niben261Chr02g0867001.1
		Niben261Chr08g1074028.1
		Niben261Chr01g0095007.1
		Niben261Chr01g0748005.1
		Niben261Chr09g0686001.1
		Niben261Chr14g1451004.1
		Niben261Chr03g1205008.1
		Niben261Chr16g0077001.1
		Niben261Chr03g0073025.1
		Niben261Chr13g0063026.1
		Niben261Chr19g0731002.1
		Niben261Chr13g1027008.1
		Niben261Chr12g0240006.1
		Niben261Chr19g0097005.1
		Niben261Chr07g1351008.1
		Niben261Chr03g0150005.1
		Niben261Chr02g1302004.1
		Niben261Chr13g0050006.1
		Niben261Chr15g0891004.1
		Niben261Chr13g0627008.1
		Niben261Chr03g1190005.1
		Niben261Chr11g0833001.1
		Niben261Chr10g0483001.1
		Niben261Chr09g1187006.1
		Niben261Chr18g0047001.1
		Niben261Chr03g1328006.1
		Niben261Chr17g1495017.1
		Niben261Chr01g0042007.1
		Niben261Chr12g0280012.1
		Niben261Chr03g1643010.1
		Niben261Scf00434g0000002.1
		Niben261Chr11g1350025.1
		Niben261Chr04g0239010.1
		Niben261Chr16g0914003.1
		Niben261Chr15g0980004.1
		Niben261Chr07g0156009.1
		Niben261Chr08g0063016.1
		Niben261Chr17g1382005.1
		Niben261Chr09g0950007.1
		Niben261Chr09g0084021.1
		Niben261Chr07g1409001.1
		Niben261Chr15g0214005.1
		Niben261Chr04g0241002.1
		Niben261Chr13g0358001.1
		Niben261Chr09g0047007.1
		Niben261Chr15g0910018.1
		Niben261Chr18g0125009.1
		Niben261Chr11g0323007.1
		Niben261Chr01g1276002.1
		Niben261Chr15g0246011.1
		Niben261Chr19g0174004.1
		Niben261Chr13g1203007.1
		Niben261Chr02g0014015.1
		Niben261Chr18g1440007.1
		Niben261Chr03g0288004.1
		Niben261Chr06g0938003.1
		Niben261Chr17g0151008.1
		Niben261Chr01g1562004.1
		Niben261Chr19g0437001.1
		Niben261Chr17g0871006.1
		Niben261Chr16g0288001.1
		Niben261Chr13g1018012.1
		Niben261Chr09g0549006.1
		Niben261Chr15g1451003.1
		Niben261Chr10g0981001.1
		Niben261Chr03g1634016.1
		Niben261Chr08g0155011.1
		Niben261Chr09g1278002.1
		Niben261Chr17g0380009.1
		Niben261Chr15g0526010.1
		Niben261Chr08g0155020.1
		Niben261Chr10g1018015.1
		Niben261Chr14g0751015.1
		Niben261Chr04g0079017.1
		Niben261Chr01g0186008.1
		Niben261Chr01g0228005.1
		Niben261Chr08g1247007.1
		Niben261Chr02g1379016.1
		Niben261Chr01g1275002.1
		Niben261Chr04g0970024.1
		Niben261Chr01g1361002.1
		Niben261Chr05g0297005.1
		Niben261Chr01g0679006.1
		Niben261Chr07g1038016.1
		Niben261Chr15g0025007.1
		Niben261Chr05g0972023.1
		Niben261Chr01g0461001.1
		Niben261Chr09g0991004.1
		Niben261Chr05g0917010.1
		Niben261Chr04g1245008.1
		Niben261Chr08g0149011.1
		Niben261Chr15g1424011.1
		Niben261Chr10g0120007.1
		Niben261Chr14g1490003.1
		Niben261Chr10g0843001.1
		Niben261Chr10g0484003.1
		Niben261Chr10g0534010.1
		Niben261Chr16g0162004.1
		Niben261Chr14g1534014.1
		Niben261Chr07g1506001.1
		Niben261Chr18g0133005.1
		Niben261Chr15g0767007.1
		Niben261Chr16g1062002.1
		Niben261Chr15g0599007.1
		Niben261Chr19g0735009.1
		Niben261Chr16g0222001.1
		Niben261Chr06g0175003.1
		Niben261Chr09g1220003.1
		Niben261Chr05g0658011.1
		Niben261Chr06g1261011.1
		Niben261Chr19g1393005.1
		Niben261Chr07g0101001.1
		Niben261Chr06g0162012.1
		Niben261Chr07g0301008.1
		Niben261Chr05g1351006.1
		Niben261Chr18g0559006.1
		Niben261Chr05g0691003.1
		Niben261Chr18g0570009.1
		Niben261Chr01g1581015.1
		Niben261Chr01g1010004.1
		Niben261Chr09g1029015.1
		Niben261Chr14g0556012.1
		Niben261Chr03g0779006.1
		Niben261Chr08g0800013.1
		Niben261Chr10g0654012.1
		Niben261Chr01g0006004.1
		Niben261Chr19g0038009.1
		Niben261Chr01g0213005.1
		Niben261Chr16g0535004.1
		Niben261Chr10g0276003.1
		Niben261Chr06g0447006.1
		Niben261Chr05g0183017.1
		Niben261Chr15g1497007.1
		Niben261Chr01g0412003.1
		Niben261Chr11g0200002.1
		Niben261Chr07g0146001.1
		Niben261Chr18g1460005.1
		Niben261Chr14g0486007.1
		Niben261Chr11g0787004.1
		Niben261Chr15g0461006.1
		Niben261Chr18g0251007.1
		Niben261Chr19g0657020.1
		Niben261Chr17g1365005.1
		Niben261Chr19g1399010.1
		Niben261Chr11g0550041.1
		Niben261Chr18g0103002.1
		Niben261Chr03g0747020.1
		Niben261Chr03g0883001.1
		Niben261Chr07g1249048.1
		Niben261Chr11g0515006.1
		Niben261Chr10g1013005.1
		Niben261Chr18g0087009.1
		Niben261Chr05g0946001.1
		Niben261Chr15g1264005.1
		Niben261Chr07g0632010.1
		Niben261Chr12g0248007.1
		Niben261Chr19g0384005.1
		Niben261Chr07g0981006.1
		Niben261Chr09g1262014.1
		Niben261Chr07g1344001.1
		Niben261Chr19g0957002.1
		Niben261Chr10g0612003.1
		Niben261Chr16g0069009.1
		Niben261Chr05g0261006.1
		Niben261Chr10g1370002.1
		Niben261Chr09g0898003.1
		Niben261Chr12g0929006.1
		Niben261Chr02g0635001.1
		Niben261Chr04g0826013.1
		Niben261Chr06g0406018.1
		Niben261Chr17g0607003.1
		Niben261Chr06g0585011.1
		Niben261Chr17g0170006.1
		Niben261Chr05g0326027.1
		Niben261Chr17g0531008.1
		Niben261Chr04g0315011.1
		Niben261Chr15g1004005.1
		Niben261Chr10g1067023.1
		Niben261Chr06g0671005.1
		Niben261Chr07g1499001.1
		Niben261Chr05g1094002.1
		Niben261Chr07g1428010.1
		Niben261Chr02g0881008.1
		Niben261Chr07g1330025.1
		Niben261Chr06g0490022.1
		Niben261Chr07g0304013.1
		Niben261Chr06g0744001.1
		Niben261Chr03g0838007.1
		Niben261Chr14g1157014.1
		Niben261Chr16g0887001.1
		Niben261Chr13g0171012.1
		Niben261Chr03g0123001.1
		Niben261Chr10g0145003.1
		Niben261Chr05g1253014.1
		Niben261Chr08g1046010.1
		Niben261Chr01g0326005.1
		Niben261Chr05g0583035.1
		Niben261Chr19g1085001.1
		Niben261Chr03g0414003.1
		Niben261Scf08921g0000001.1
		Niben261Chr08g1025005.1
		Niben261Chr11g0378006.1
		Niben261Chr07g1020007.1
		Niben261Chr09g0094004.1
		Niben261Chr04g0196004.1
		Niben261Chr16g0463011.1
		Niben261Chr14g0330003.1
		Niben261Chr16g1171011.1
		Niben261Chr09g0597030.1
		Niben261Chr03g0071010.1
		Niben261Chr15g1112003.1
		Niben261Chr03g0050002.1
		Niben261Chr15g1149008.1
		Niben261Chr06g1336003.1
		Niben261Chr02g0597018.1
		Niben261Chr13g0533005.1
		Niben261Chr19g0162008.1
		Niben261Chr18g0301002.1
		Niben261Chr04g0096021.1
		Niben261Chr05g0422002.1
		Niben261Chr17g0943007.1
		Niben261Chr10g0689002.1
		Niben261Chr08g0290003.1
		Niben261Chr01g0442013.1
		Niben261Chr13g0708017.1
		Niben261Chr16g0013011.1
		Niben261Chr05g0085007.1
		Niben261Chr14g0546008.1
		Niben261Chr14g0260001.1
		Niben261Chr14g0882002.1
		Niben261Chr06g0553013.1
		Niben261Chr17g1501005.1
		Niben261Chr19g1028001.1
		Niben261Chr07g1153004.1
		Niben261Chr05g1145014.1
		Niben261Chr09g1198009.1
		Niben261Chr06g1134010.1
		Niben261Chr07g1363017.1
		Niben261Chr11g1252015.1
		Niben261Chr11g0455007.1
		Niben261Chr03g1462006.1
		Niben261Chr07g1430021.1
		Niben261Chr04g1016003.1
		Niben261Chr12g0314002.1
		Niben261Chr05g0293006.1
		Niben261Chr04g1352008.1
		Niben261Chr09g1170010.1
		Niben261Chr12g0661008.1
		Niben261Chr06g0002001.1
		Niben261Chr08g0401015.1
		Niben261Chr10g0394017.1
34h_Down	45	Niben261Chr17g0325008.1
		Niben261Chr11g1307001.1
		Niben261Chr09g0270009.1
		Niben261Chr05g0761009.1
		Niben261Chr08g0261008.1
		Niben261Chr18g1467002.1
		Niben261Chr11g1413019.1
		Niben261Chr08g0459006.1
		Niben261Chr08g1114004.1
		Niben261Chr17g1022004.1
		Niben261Chr03g1054003.1
		Niben261Chr14g0929001.1
		Niben261Chr04g1707004.1
		Niben261Chr10g0049001.1
		Niben261Chr02g0131002.1
		Niben261Scf01408g0000002.1
		Niben261Chr12g0427001.1
		Niben261Chr07g0674001.1
		Niben261Chr08g1163011.1
		Niben261Chr09g0070005.1
		Niben261Chr14g0823007.1
		Niben261Chr10g0356008.1
		Niben261Chr19g0770015.1
		Niben261Chr13g0574002.1
		Niben261Chr14g0682006.1
		Niben261Chr03g0823015.1
		Niben261Chr08g0283041.1
		Niben261Chr17g1353002.1
		Niben261Chr04g0383001.1
		Niben261Chr13g1054009.1
		Niben261Chr11g0927006.1
		Niben261Chr09g1002009.1
		Niben261Chr03g0570004.1
		Niben261Chr19g0745012.1
		Niben261Chr07g0885007.1
		Niben261Chr12g0590007.1
		Niben261Chr19g0798003.1
		Niben261Chr18g0751008.1
		Niben261Chr09g0509010.1
		Niben261Chr17g0677004.1
		Niben261Chr08g0187003.1
		Niben261Chr12g0969003.1
		Niben261Chr05g0115010.1
		Niben261Chr13g0992006.1
		Niben261Chr12g0018001.1
37h_Down	14	Niben261Chr06g0701008.1
		Niben261Chr11g0432002.1
		Niben261Chr04g1805001.1
		Niben261Chr07g0406013.1
		Niben261Chr07g0885012.1
		Niben261Chr19g1394008.1
		Niben261Chr03g1780001.1
		Niben261Chr03g0892009.1
		Niben261Chr11g1286012.1
		Niben261Chr12g0311004.1
		Niben261Chr05g1333015.1
		Niben261Chr04g0209007.1
		Niben261Chr04g1023001.1
		Niben261Chr04g0263014.1
40h_Down	124	Niben261Chr11g1040009.1
		Niben261Chr04g1141014.1
		Niben261Chr01g1745006.1
		Niben261Chr01g0932001.1
		Niben261Chr12g1302011.1
		Niben261Chr02g0113033.1
		Niben261Chr09g0545003.1
		Niben261Chr14g1532010.1
		Niben261Chr13g1270005.1
		Niben261Chr12g0302003.1
		Niben261Chr03g1260008.1
		Niben261Chr08g1091004.1
		Niben261Chr17g1507001.1
		Niben261Chr03g1526016.1
		Niben261Chr04g1544008.1
		Niben261Chr04g1838008.1
		Niben261Chr15g1202002.1
		Niben261Chr05g1294003.1
		Niben261Chr06g0769009.1
		Niben261Chr05g0539005.1
		Niben261Chr05g0864002.1
		Niben261Chr03g1514007.1
		Niben261Chr08g0639010.1
		Niben261Chr09g1112017.1
		Niben261Chr09g0326001.1
		Niben261Chr18g0245004.1
		Niben261Chr18g0069016.1
		Niben261Chr10g0559001.1
		Niben261Chr18g1448011.1
		Niben261Chr16g1143002.1
		Niben261Chr09g0625009.1
		Niben261Chr05g0733003.1
		Niben261Chr16g1191002.1
		Niben261Chr18g1113004.1
		Niben261Chr16g0845015.1
		Niben261Chr13g0466006.1
		Niben261Chr02g1015011.1
		Niben261Chr18g0098005.1
		Niben261Chr05g1021013.1
		Niben261Chr09g1054029.1
		Niben261Chr14g1520012.1
		Niben261Chr17g0935004.1
		Niben261Chr12g0528018.1
		Niben261Chr05g1104006.1
		Niben261Chr09g1322002.1
		Niben261Chr01g0129012.1
		Niben261Chr06g0371010.1
		Niben261Chr01g1234014.1
		Niben261Chr12g1103009.1
		Niben261Chr13g0746001.1
		Niben261Chr15g0012015.1
		Niben261Chr08g0132011.1
		Niben261Chr12g0741007.1
		Niben261Chr15g0879006.1
		Niben261Chr13g0140004.1
		Niben261Chr17g0541001.1
		Niben261Chr01g0754006.1
		Niben261Chr02g0717005.1
		Niben261Chr04g0496005.1
		Niben261Chr07g0979003.1
		Niben261Chr18g0187017.1
		Niben261Chr06g0335003.1
		Niben261Chr04g1618009.1
		Niben261Chr07g0734001.1
		Niben261Chr13g0916011.1
		Niben261Chr17g0033006.1
		Niben261Chr06g0825004.1
		Niben261Chr04g1701004.1
		Niben261Chr17g0733007.1
		Niben261Chr11g1292010.1
		Niben261Chr03g0346001.1
		Niben261Chr04g1670013.1
		Niben261Chr02g0203007.1
		Niben261Chr18g0006012.1
		Niben261Chr01g1783013.1
		Niben261Chr08g0920004.1
		Niben261Chr09g1289018.1
		Niben261Chr10g0410018.1
		Niben261Chr19g0517004.1
		Niben261Chr05g1134006.1
		Niben261Chr13g0025010.1
		Niben261Chr11g1074007.1
		Niben261Chr02g0643004.1
		Niben261Chr11g0664011.1
		Niben261Chr06g0515021.1
		Niben261Chr07g1263001.1
		Niben261Chr15g0715005.1
		Niben261Chr04g0246010.1
		Niben261Chr06g0035012.1
		Niben261Chr06g0769013.1
		Niben261Chr10g0172001.1
		Niben261Chr01g1317015.1
		Niben261Chr07g1453015.1
		Niben261Chr01g1102020.1
		Niben261Chr12g0696002.1
		Niben261Chr08g1015005.1
		Niben261Chr14g1156003.1
		Niben261Chr05g0013007.1
		Niben261Chr06g0070004.1
		Niben261Chr06g0519029.1
		Niben261Chr19g0991001.1
		Niben261Chr07g0613005.1
		Niben261Chr09g0596029.1
		Niben261Chr07g1510031.1
		Niben261Chr03g0173022.1
		Niben261Chr11g1420001.1
		Niben261Chr08g0569005.1
