Names	total	elements
		Niben261Chr03g0025006.1
		Niben261Chr19g0395007.1
		Niben261Chr09g1343007.1
		Niben261Chr19g0913005.1
		Niben261Chr01g0776004.1
		Niben261Chr08g0017025.1
		Niben261Chr05g1127003.1
		Niben261Chr02g0616006.1
		Niben261Chr12g0336004.1
		Niben261Chr15g1315005.1
		Niben261Chr13g0855011.1
		Niben261Chr01g0654003.1
		Niben261Chr12g0369007.1
		Niben261Chr11g0098001.1
		Niben261Chr08g0139011.1
		Niben261Chr03g0221006.1
		Niben261Chr14g1512021.1
		Niben261Chr18g0342001.1
		Niben261Chr01g0091006.1
		Niben261Chr09g0084021.1
		Niben261Chr09g0095011.1
		Niben261Chr05g0331010.1
		Niben261Chr18g0170003.1
		Niben261Chr05g0940001.1
		Niben261Chr16g0304011.1
		Niben261Chr08g0104025.1
		Niben261Chr07g1129030.1
		Niben261Chr05g0756009.1
		Niben261Chr11g0382006.1
		Niben261Chr15g1173008.1
		Niben261Chr17g0018026.1
		Niben261Chr07g0813009.1
		Niben261Chr08g0285003.1
		Niben261Chr01g1052002.1
		Niben261Chr09g1329002.1
		Niben261Chr07g1361002.1
		Niben261Chr04g1743002.1
		Niben261Chr17g0374007.1
		Niben261Chr07g1172005.1
		Niben261Chr04g1371003.1
		Niben261Chr04g1843001.1
		Niben261Chr08g1375002.1
		Niben261Chr04g0418021.1
		Niben261Chr03g0012020.1
		Niben261Chr15g0012008.1
		Niben261Chr12g1114001.1
		Niben261Chr14g0319015.1
		Niben261Chr11g0543004.1
		Niben261Chr03g0199018.1
		Niben261Chr01g0176002.1
		Niben261Chr06g0890003.1
		Niben261Chr10g0349016.1
		Niben261Chr02g0104015.1
		Niben261Chr09g0305002.1
		Niben261Chr09g0031001.1
		Niben261Chr06g1141009.1
		Niben261Chr08g0215010.1
		Niben261Chr11g1384006.1
		Niben261Chr08g0121010.1
		Niben261Chr05g1131006.1
		Niben261Chr17g0676019.1
		Niben261Chr06g0248006.1
		Niben261Chr13g0670013.1
		Niben261Chr01g0539001.1
		Niben261Chr07g1448001.1
		Niben261Chr08g0706004.1
		Niben261Chr03g1476005.1
		Niben261Chr04g0567004.1
		Niben261Chr15g0955011.1
		Niben261Chr02g1279001.1
		Niben261Chr01g0344003.1
46h_Up	526	Niben261Chr14g0623017.1
		Niben261Chr11g0004011.1
		Niben261Chr12g0373006.1
		Niben261Chr18g0167006.1
		Niben261Chr11g0893002.1
		Niben261Chr11g1233002.1
		Niben261Chr11g0898026.1
		Niben261Chr10g0656004.1
		Niben261Chr01g0138013.1
		Niben261Chr06g0451001.1
		Niben261Chr17g0926006.1
		Niben261Chr06g0617003.1
		Niben261Chr02g0740003.1
		Niben261Chr16g1253006.1
		Niben261Chr16g0354012.1
		Niben261Chr09g0098003.1
		Niben261Chr10g1158004.1
		Niben261Chr16g0532017.1
		Niben261Chr07g1181010.1
		Niben261Chr10g0085005.1
		Niben261Chr09g0654005.1
		Niben261Chr07g1131001.1
		Niben261Chr16g0256001.1
		Niben261Chr13g0821037.1
		Niben261Chr02g0527001.1
		Niben261Chr18g1342001.1
		Niben261Chr07g0021006.1
		Niben261Chr07g1414023.1
		Niben261Chr04g1873019.1
		Niben261Chr10g0401002.1
		Niben261Chr15g1101003.1
		Niben261Chr09g1041024.1
		Niben261Chr03g0893006.1
		Niben261Chr07g0565006.1
		Niben261Chr04g1521007.1
		Niben261Chr07g1485002.1
		Niben261Chr07g0995001.1
		Niben261Chr13g0170012.1
		Niben261Chr06g0366001.1
		Niben261Chr17g0431003.1
		Niben261Chr07g1369020.1
		Niben261Chr02g0569005.1
		Niben261Chr19g0662011.1
		Niben261Chr02g1024001.1
		Niben261Chr01g1267014.1
		Niben261Chr06g0367002.1
		Niben261Chr16g1263005.1
		Niben261Chr05g1092016.1
		Niben261Chr09g0983002.1
		Niben261Chr16g0426016.1
		Niben261Chr06g1436009.1
		Niben261Chr05g0420023.1
		Niben261Chr09g1021013.1
		Niben261Chr06g0933014.1
		Niben261Chr06g0700022.1
		Niben261Chr18g1263009.1
		Niben261Chr08g0059011.1
		Niben261Chr06g0535003.1
		Niben261Chr12g0712005.1
		Niben261Chr11g0530009.1
		Niben261Chr17g0029001.1
		Niben261Chr15g1018007.1
		Niben261Chr16g0313022.1
		Niben261Chr05g0740011.1
		Niben261Chr11g0513002.1
		Niben261Chr07g1092003.1
		Niben261Chr07g1132013.1
		Niben261Chr11g1359020.1
		Niben261Chr12g0240006.1
		Niben261Chr01g1778008.1
		Niben261Chr04g0786003.1
		Niben261Chr02g0151007.1
		Niben261Chr10g0083002.1
		Niben261Chr04g0028003.1
		Niben261Chr03g1328006.1
		Niben261Chr18g0595009.1
		Niben261Chr12g0143016.1
		Niben261Chr08g0795001.1
		Niben261Chr11g1137004.1
		Niben261Chr02g0473010.1
		Niben261Chr14g1495014.1
		Niben261Chr08g0395005.1
		Niben261Chr18g0833003.1
		Niben261Chr08g0160014.1
		Niben261Chr09g0995011.1
		Niben261Chr17g1115004.1
		Niben261Chr16g0467007.1
		Niben261Chr03g0425009.1
		Niben261Chr04g0241002.1
		Niben261Chr05g1363005.1
		Niben261Chr12g1355010.1
		Niben261Chr09g0024023.1
		Niben261Chr16g0112002.1
		Niben261Chr10g0664003.1
		Niben261Chr06g0557016.1
		Niben261Chr15g1258007.1
		Niben261Chr17g1545008.1
		Niben261Chr05g1375011.1
		Niben261Chr01g0144008.1
		Niben261Chr18g0663005.1
		Niben261Chr11g0531001.1
		Niben261Chr07g1149001.1
		Niben261Chr11g0710012.1
		Niben261Chr10g0658013.1
		Niben261Chr14g1044004.1
		Niben261Chr13g1352004.1
		Niben261Chr03g0015001.1
		Niben261Chr04g1757007.1
		Niben261Chr02g1196014.1
		Niben261Chr06g0135004.1
		Niben261Chr17g0957007.1
		Niben261Chr11g0308004.1
		Niben261Chr07g0756003.1
		Niben261Chr16g0763002.1
		Niben261Chr06g0608015.1
		Niben261Chr05g0580001.1
		Niben261Chr08g0493002.1
		Niben261Chr06g0533003.1
		Niben261Chr10g0982004.1
		Niben261Chr03g1241001.1
		Niben261Chr12g0028004.1
		Niben261Chr17g0055001.1
		Niben261Chr08g1062006.1
		Niben261Chr15g0562005.1
		Niben261Chr07g0149013.1
		Niben261Chr13g0132002.1
		Niben261Chr13g0894007.1
		Niben261Chr17g1427001.1
		Niben261Chr18g0265001.1
		Niben261Chr18g1248003.1
		Niben261Chr05g0791009.1
		Niben261Chr19g1337008.1
		Niben261Chr03g0648007.1
		Niben261Chr07g1451006.1
		Niben261Chr16g0330007.1
		Niben261Chr13g0148011.1
		Niben261Chr19g1250003.1
		Niben261Chr06g0478002.1
		Niben261Chr01g0020006.1
		Niben261Chr14g1077002.1
		Niben261Chr16g0342004.1
		Niben261Chr07g0266005.1
		Niben261Chr15g0843011.1
		Niben261Chr09g1041019.1
		Niben261Chr18g1460005.1
		Niben261Chr03g1631005.1
		Niben261Chr15g0461006.1
		Niben261Chr18g0513012.1
		Niben261Chr01g1802001.1
		Niben261Chr13g1045007.1
		Niben261Chr11g0283001.1
		Niben261Chr16g1299004.1
		Niben261Chr10g1223002.1
		Niben261Chr08g0249012.1
		Niben261Chr04g1794002.1
		Niben261Chr05g0678016.1
		Niben261Chr15g0563002.1
		Niben261Chr01g1636003.1
		Niben261Chr12g1315027.1
		Niben261Chr12g0410007.1
		Niben261Chr07g1453015.1
		Niben261Chr07g0869002.1
		Niben261Chr14g1458006.1
		Niben261Chr15g1475012.1
		Niben261Chr17g0118014.1
		Niben261Chr05g1291012.1
		Niben261Chr02g0823012.1
		Niben261Chr17g0049007.1
		Niben261Chr16g0118011.1
		Niben261Chr15g1177005.1
		Niben261Chr15g1229010.1
		Niben261Chr17g0438004.1
		Niben261Chr01g0602007.1
		Niben261Chr01g0078002.1
		Niben261Chr11g1395007.1
		Niben261Chr07g0485009.1
		Niben261Chr06g0419003.1
		Niben261Chr03g0913009.1
		Niben261Chr09g0591010.1
		Niben261Chr11g0831008.1
		Niben261Chr01g0487002.1
		Niben261Chr03g1025011.1
		Niben261Chr10g1007001.1
		Niben261Chr05g0005003.1
		Niben261Chr17g0314009.1
		Niben261Chr13g1002001.1
		Niben261Chr10g0821019.1
		Niben261Chr17g0313006.1
		Niben261Chr11g0026005.1
		Niben261Chr01g1131004.1
		Niben261Chr10g0341004.1
		Niben261Chr03g1600001.1
		Niben261Chr02g0340005.1
		Niben261Chr01g0244001.1
		Niben261Chr09g0895005.1
		Niben261Chr09g1054014.1
		Niben261Chr18g1442002.1
		Niben261Chr13g0643002.1
		Niben261Chr08g0046009.1
		Niben261Chr09g0682007.1
		Niben261Chr08g0700019.1
		Niben261Chr14g0059009.1
		Niben261Chr03g0627003.1
		Niben261Chr19g0162008.1
		Niben261Chr03g1700003.1
		Niben261Chr13g0866006.1
		Niben261Chr01g1642005.1
		Niben261Chr13g0142005.1
		Niben261Chr09g1259002.1
		Niben261Chr04g0096021.1
		Niben261Chr07g0376001.1
		Niben261Chr13g1344004.1
		Niben261Chr13g0379003.1
		Niben261Chr01g1673009.1
		Niben261Chr04g1484009.1
		Niben261Chr10g1137016.1
		Niben261Chr08g0781006.1
		Niben261Chr02g0554014.1
		Niben261Chr19g0714004.1
		Niben261Chr09g1001008.1
		Niben261Chr08g0731014.1
		Niben261Chr09g0780003.1
		Niben261Chr12g1212013.1
		Niben261Chr14g1378001.1
		Niben261Chr14g0917002.1
		Niben261Chr16g0664008.1
		Niben261Chr14g1343014.1
		Niben261Chr14g0004008.1
		Niben261Chr03g0053001.1
		Niben261Chr14g1135002.1
		Niben261Chr02g0677013.1
		Niben261Chr07g0980005.1
		Niben261Chr02g1022010.1
		Niben261Chr04g0164006.1
		Niben261Chr16g0872006.1
		Niben261Chr14g1318007.1
		Niben261Chr05g0096004.1
		Niben261Chr02g1338012.1
		Niben261Chr03g1582001.1
		Niben261Chr08g0310007.1
		Niben261Chr04g1617005.1
		Niben261Chr03g0155006.1
		Niben261Chr10g0458007.1
		Niben261Chr10g0626002.1
		Niben261Chr12g0593011.1
		Niben261Chr06g1359002.1
		Niben261Chr05g0696001.1
		Niben261Chr08g0105021.1
		Niben261Chr11g0006011.1
		Niben261Chr03g1145003.1
		Niben261Chr10g1253007.1
		Niben261Chr10g0612002.1
		Niben261Scf14161g0000001.1
		Niben261Chr13g0138002.1
		Niben261Chr02g0729003.1
		Niben261Chr14g0823006.1
		Niben261Chr09g1229006.1
		Niben261Chr03g1842001.1
		Niben261Chr06g1477007.1
		Niben261Chr17g0041009.1
		Niben261Chr17g0723003.1
		Niben261Scf15513g0000002.1
		Niben261Chr06g0283003.1
		Niben261Chr03g0187014.1
		Niben261Chr12g1031009.1
		Niben261Chr19g0646002.1
		Niben261Chr05g1092017.1
		Niben261Chr06g0441005.1
		Niben261Chr14g0704016.1
		Niben261Chr13g1027023.1
		Niben261Chr19g0677014.1
		Niben261Chr19g0275009.1
		Niben261Chr07g1058001.1
		Niben261Chr08g0238013.1
		Niben261Chr19g0603014.1
		Niben261Chr11g1354002.1
		Niben261Chr18g0515004.1
		Niben261Chr15g1148001.1
		Niben261Chr11g1233007.1
		Niben261Scf08151g0000001.1
		Niben261Chr14g0499013.1
		Niben261Chr11g0482007.1
		Niben261Chr01g0352003.1
		Niben261Chr08g0595002.1
		Niben261Chr07g1137003.1
		Niben261Chr12g1001004.1
		Niben261Chr07g0290013.1
		Niben261Chr02g1466001.1
		Niben261Chr12g0217004.1
		Niben261Scf00486g0000005.1
		Niben261Chr19g1269001.1
		Niben261Chr06g0034004.1
		Niben261Chr09g1303002.1
		Niben261Chr17g0143001.1
		Niben261Chr13g1223009.1
		Niben261Chr14g0808019.1
		Niben261Chr03g0103013.1
		Niben261Chr09g0057004.1
		Niben261Chr13g0637010.1
		Niben261Chr11g1292011.1
		Niben261Chr18g0609009.1
		Niben261Chr11g0101003.1
		Niben261Chr08g1166007.1
		Niben261Chr19g0999001.1
		Niben261Chr07g1355001.1
		Niben261Scf03042g0000002.1
		Niben261Chr11g0006006.1
		Niben261Chr17g0440001.1
		Niben261Chr18g1248006.1
		Niben261Chr09g0589016.1
		Niben261Chr12g0875002.1
		Niben261Chr19g0938007.1
		Niben261Chr15g1439011.1
		Niben261Chr16g1143002.1
		Niben261Chr19g1119020.1
		Niben261Chr02g0566003.1
		Niben261Chr18g0134009.1
		Niben261Chr14g1309006.1
		Niben261Chr07g0907033.1
		Niben261Chr19g1336006.1
		Niben261Chr16g0873007.1
		Niben261Chr06g1139007.1
		Niben261Chr02g1234002.1
		Niben261Chr18g0752008.1
		Niben261Chr07g0216001.1
		Niben261Chr09g0276006.1
		Niben261Chr15g1054007.1
		Niben261Chr17g0016006.1
		Niben261Chr15g0563001.1
		Niben261Chr14g0502004.1
		Niben261Chr01g1072006.1
		Niben261Chr09g0961002.1
		Niben261Chr03g0247007.1
		Niben261Chr14g0104016.1
		Niben261Chr01g0030010.1
		Niben261Chr09g0564005.1
		Niben261Chr04g0628004.1
		Niben261Chr16g1351006.1
		Niben261Chr05g0362015.1
		Niben261Chr18g1376008.1
		Niben261Chr17g1321009.1
		Niben261Chr06g0369013.1
		Niben261Scf01177g0000001.1
		Niben261Chr01g0691021.1
		Niben261Chr14g0841006.1
		Niben261Chr04g0756003.1
		Niben261Chr03g0764001.1
		Niben261Chr12g1270009.1
		Niben261Chr05g0085015.1
		Niben261Chr18g0995001.1
		Niben261Chr16g0057015.1
		Niben261Chr19g0121011.1
		Niben261Chr04g0964004.1
		Niben261Chr08g0434004.1
		Niben261Chr17g0105004.1
		Niben261Chr01g1258008.1
		Niben261Chr07g0012005.1
		Niben261Chr09g1354018.1
		Niben261Chr01g1273008.1
		Niben261Chr04g1496005.1
		Niben261Chr10g0376014.1
		Niben261Chr14g1267012.1
		Niben261Chr10g1034012.1
		Niben261Chr15g0163021.1
		Niben261Chr13g0746001.1
		Niben261Chr15g0801001.1
		Niben261Chr19g1470004.1
		Niben261Chr07g0580007.1
		Niben261Chr13g1252012.1
		Niben261Chr08g0892008.1
		Niben261Chr19g1105003.1
		Niben261Chr06g0985013.1
		Niben261Chr12g0402002.1
		Niben261Chr04g1775002.1
		Niben261Chr07g0731004.1
		Niben261Chr16g1256005.1
		Niben261Chr09g1185021.1
		Niben261Chr16g0070008.1
		Niben261Chr15g0178008.1
		Niben261Chr19g0796001.1
		Niben261Chr06g0209011.1
		Niben261Chr13g1291015.1
		Niben261Chr19g0203003.1
		Niben261Chr10g0351007.1
		Niben261Chr17g1507004.1
		Niben261Chr10g0856001.1
		Niben261Chr18g0125009.1
		Niben261Chr01g0638006.1
		Niben261Chr13g1368002.1
		Niben261Chr15g0246011.1
		Niben261Chr18g0568001.1
		Niben261Chr14g1485005.1
		Niben261Chr08g0748001.1
		Niben261Chr13g0987011.1
		Niben261Chr08g1348004.1
		Niben261Chr18g0759002.1
		Niben261Chr07g0024001.1
		Niben261Chr08g0429004.1
		Niben261Chr09g0549006.1
		Niben261Chr02g0774008.1
		Niben261Chr19g1449009.1
		Niben261Chr04g1623005.1
		Niben261Chr14g0352031.1
		Niben261Chr08g0429008.1
		Niben261Chr06g1070001.1
		Niben261Chr09g0968002.1
		Niben261Chr08g0154013.1
		Niben261Chr16g0120014.1
		Niben261Chr12g0694002.1
		Niben261Chr13g0473001.1
		Niben261Chr08g0089009.1
		Niben261Chr07g1388008.1
		Niben261Chr09g0876001.1
		Niben261Chr18g0582005.1
		Niben261Chr13g1029002.1
		Niben261Chr13g0326023.1
		Niben261Chr19g0893006.1
		Niben261Chr05g0462006.1
		Niben261Chr16g0769002.1
		Niben261Chr15g0758009.1
		Niben261Chr10g0534010.1
		Niben261Chr12g0342001.1
		Niben261Chr05g1099005.1
		Niben261Chr08g0015002.1
		Niben261Chr19g0817018.1
		Niben261Chr18g0007003.1
		Niben261Chr06g0435004.1
		Niben261Chr04g0216029.1
		Niben261Chr10g0070014.1
		Niben261Chr05g0617005.1
		Niben261Chr13g0876005.1
		Niben261Chr02g0775008.1
		Niben261Chr13g0437003.1
		Niben261Chr14g0779005.1
		Niben261Chr14g1381013.1
		Niben261Chr05g0654002.1
		Niben261Chr13g0821022.1
		Niben261Chr09g1029014.1
		Niben261Chr06g0778008.1
		Niben261Chr16g0882003.1
		Niben261Chr14g1302005.1
		Niben261Chr05g1134006.1
		Niben261Chr19g0038009.1
		Niben261Chr07g0751001.1
		Niben261Chr16g0535004.1
		Niben261Chr11g0287001.1
		Niben261Chr10g0535004.1
		Niben261Chr09g1020014.1
		Niben261Chr11g1118013.1
		Niben261Chr07g0553025.1
		Niben261Chr09g0502001.1
		Niben261Chr12g1037012.1
		Niben261Chr05g0497002.1
		Niben261Chr05g0688001.1
		Niben261Chr07g0941010.1
		Niben261Chr02g1338013.1
		Niben261Chr15g0653006.1
		Niben261Chr01g0143013.1
		Niben261Chr03g0801006.1
		Niben261Chr06g0769013.1
		Niben261Chr03g0434003.1
		Niben261Chr10g0612003.1
		Niben261Chr19g1019006.1
		Niben261Chr01g0959015.1
		Niben261Chr05g0775008.1
		Niben261Chr14g0958002.1
		Niben261Chr08g0956002.1
		Niben261Chr05g1310005.1
		Niben261Chr04g1800001.1
		Niben261Chr05g1094002.1
		Niben261Chr11g0882009.1
		Niben261Chr14g0038002.1
		Niben261Chr06g0744001.1
		Niben261Chr17g0375008.1
		Niben261Chr08g1025005.1
		Niben261Chr17g0588006.1
		Niben261Chr16g0052004.1
		Niben261Chr08g0480023.1
		Niben261Chr08g0287006.1
		Niben261Chr17g0562001.1
		Niben261Chr16g0099015.1
		Niben261Chr07g1328006.1
		Niben261Chr19g1465001.1
		Niben261Chr14g0118006.1
		Niben261Chr10g0411002.1
		Niben261Chr02g0350005.1
		Niben261Chr13g0533005.1
		Niben261Chr05g0320004.1
		Niben261Chr01g0860001.1
		Niben261Chr10g1254011.1
		Niben261Chr07g0014001.1
		Niben261Chr09g0662002.1
		Niben261Chr09g1259005.1
		Niben261Chr05g1342005.1
		Niben261Chr09g0167004.1
		Niben261Chr17g0451003.1
		Niben261Chr05g0305022.1
		Niben261Chr03g0210003.1
		Niben261Chr17g1501005.1
		Niben261Chr13g0882004.1
		Niben261Chr05g0624011.1
		Niben261Chr06g0915003.1
		Niben261Chr10g0115009.1
		Niben261Chr08g0323006.1
		Niben261Chr19g1016011.1
		Niben261Chr17g0725007.1
		Niben261Chr10g1337010.1
		Niben261Chr03g0068009.1
		Niben261Chr04g0648001.1
		Niben261Chr13g1396009.1
		Niben261Chr03g1456006.1
		Niben261Chr07g1245012.1
		Niben261Chr12g1343002.1
		Niben261Chr13g1249009.1
		Niben261Chr04g1076007.1
		Niben261Chr09g1306009.1
		Niben261Chr17g1516006.1
		Niben261Chr02g0098011.1
		Niben261Chr09g0894019.1
		Niben261Chr16g0977009.1
		Niben261Chr03g1524010.1
		Niben261Chr17g0394005.1
		Niben261Chr13g0159007.1
		Niben261Chr07g1296015.1
		Niben261Chr10g1072002.1
		Niben261Chr08g0401015.1
56h_Up	1194	Niben261Chr12g0288009.1
		Niben261Chr03g0268003.1
		Niben261Chr07g0062009.1
		Niben261Chr19g1250015.1
		Niben261Chr12g0838006.1
		Niben261Chr10g1066002.1
		Niben261Chr12g1539007.1
		Niben261Chr03g0058003.1
		Niben261Chr13g1305006.1
		Niben261Chr11g0709005.1
		Niben261Chr08g0279008.1
		Niben261Chr18g0943001.1
		Niben261Chr17g1001003.1
		Niben261Chr14g0897001.1
		Niben261Chr13g0594006.1
		Niben261Chr18g1480002.1
		Niben261Chr12g0092003.1
		Niben261Chr11g0838005.1
		Niben261Chr02g0692001.1
		Niben261Chr12g0495006.1
		Niben261Chr08g0369023.1
		Niben261Chr12g0196007.1
		Niben261Chr04g0207003.1
		Niben261Chr03g0205002.1
		Niben261Chr14g0907008.1
		Niben261Chr06g1167004.1
		Niben261Chr12g0774003.1
		Niben261Chr06g0711005.1
		Niben261Chr08g0716007.1
		Niben261Chr03g0116003.1
		Niben261Chr01g1770016.1
		Niben261Chr15g0535016.1
		Niben261Chr07g1478006.1
		Niben261Chr18g0026004.1
		Niben261Chr15g1528004.1
		Niben261Chr05g0624004.1
		Niben261Chr01g0170002.1
		Niben261Chr09g1339006.1
		Niben261Chr17g0674012.1
		Niben261Chr10g0912003.1
		Niben261Chr14g0000003.1
		Niben261Chr03g0084001.1
		Niben261Chr10g0223004.1
		Niben261Chr05g0242001.1
		Niben261Chr13g0519017.1
		Niben261Chr15g1246005.1
		Niben261Chr06g0562015.1
		Niben261Chr03g1554017.1
		Niben261Chr18g1284003.1
		Niben261Chr14g1219014.1
		Niben261Chr16g0578007.1
		Niben261Chr04g1142003.1
		Niben261Chr17g1533015.1
		Niben261Chr17g1292002.1
		Niben261Chr05g0076005.1
		Niben261Chr12g1552010.1
		Niben261Chr03g0248013.1
		Niben261Chr12g0914001.1
		Niben261Chr06g1277004.1
		Niben261Chr11g0007009.1
		Niben261Chr06g1262019.1
		Niben261Chr10g0163005.1
		Niben261Chr10g0673030.1
		Niben261Chr03g1215010.1
		Niben261Chr07g1363006.1
		Niben261Chr14g0565009.1
		Niben261Chr12g0880046.1
		Niben261Chr08g1102003.1
		Niben261Chr06g1106012.1
		Niben261Chr17g1236001.1
		Niben261Chr09g0225004.1
		Niben261Chr13g0059011.1
		Niben261Chr07g0464001.1
		Niben261Chr14g0128008.1
		Niben261Chr06g1337009.1
		Niben261Chr18g0076001.1
		Niben261Chr01g1114010.1
		Niben261Chr19g1427018.1
		Niben261Chr06g0798002.1
		Niben261Chr15g0705004.1
		Niben261Chr03g1285001.1
		Niben261Chr11g0382005.1
		Niben261Chr04g0357001.1
		Niben261Chr18g0625004.1
		Niben261Chr06g0390012.1
		Niben261Chr11g0102002.1
		Niben261Chr01g0054001.1
		Niben261Chr07g1215026.1
		Niben261Chr05g1348017.1
		Niben261Chr13g0396010.1
		Niben261Chr11g1193021.1
		Niben261Chr04g1600004.1
		Niben261Chr18g0288001.1
		Niben261Chr13g0891024.1
		Niben261Chr17g1049004.1
		Niben261Chr05g1071005.1
		Niben261Chr02g0739004.1
		Niben261Chr09g0958011.1
		Niben261Chr11g0217015.1
		Niben261Chr15g1090010.1
		Niben261Chr10g0412021.1
		Niben261Chr04g0149010.1
		Niben261Chr01g0132001.1
		Niben261Chr17g0618003.1
		Niben261Chr17g0121005.1
		Niben261Chr08g0583014.1
		Niben261Chr16g0385001.1
		Niben261Chr14g0663002.1
		Niben261Chr10g1222002.1
		Niben261Chr16g0308003.1
		Niben261Chr07g0828009.1
		Niben261Chr05g1193006.1
		Niben261Chr18g0752003.1
		Niben261Chr16g0820003.1
		Niben261Chr01g0881007.1
		Niben261Chr10g0007010.1
		Niben261Chr19g0835001.1
		Niben261Chr12g0386010.1
		Niben261Chr19g0866007.1
		Niben261Chr12g1172001.1
		Niben261Chr03g1696002.1
		Niben261Chr03g0173018.1
		Niben261Chr03g0716004.1
		Niben261Chr04g0174001.1
		Niben261Chr03g0074002.1
		Niben261Chr03g0400001.1
		Niben261Chr14g0032005.1
		Niben261Chr06g0714007.1
		Niben261Chr19g1041003.1
		Niben261Chr11g0579007.1
		Niben261Chr19g0140005.1
		Niben261Chr05g0600010.1
		Niben261Chr12g1169005.1
		Niben261Chr11g0194013.1
		Niben261Chr01g0557006.1
		Niben261Chr11g1086001.1
		Niben261Chr10g1234016.1
		Niben261Chr19g0249005.1
		Niben261Chr19g0019007.1
		Niben261Chr04g1861012.1
		Niben261Chr12g0666010.1
		Niben261Chr18g0008016.1
		Niben261Chr16g0438018.1
		Niben261Chr10g1016006.1
		Niben261Chr19g0535004.1
		Niben261Chr12g1030005.1
		Niben261Chr15g0537005.1
		Niben261Chr04g1666004.1
		Niben261Chr06g0223002.1
		Niben261Chr03g1760001.1
		Niben261Chr16g0336001.1
		Niben261Chr19g0293007.1
		Niben261Chr04g1636010.1
		Niben261Chr09g1013006.1
		Niben261Chr13g1050005.1
		Niben261Chr06g0750004.1
		Niben261Chr12g0748008.1
		Niben261Chr17g1112002.1
		Niben261Chr07g1486018.1
		Niben261Chr16g1130003.1
		Niben261Chr18g1393006.1
		Niben261Chr08g0129012.1
		Niben261Chr04g0760005.1
		Niben261Chr16g0008011.1
		Niben261Chr15g0672001.1
		Niben261Chr09g1368017.1
		Niben261Chr16g0865003.1
		Niben261Chr19g1262001.1
		Niben261Chr10g0006001.1
		Niben261Chr01g0903001.1
		Niben261Chr07g1500005.1
		Niben261Chr16g0341002.1
		Niben261Chr19g0396007.1
		Niben261Chr11g0076002.1
		Niben261Chr08g0864008.1
		Niben261Chr15g0345002.1
		Niben261Chr08g1304001.1
		Niben261Chr11g1345010.1
		Niben261Chr05g0442001.1
		Niben261Chr19g0613001.1
		Niben261Chr17g1316004.1
		Niben261Chr11g1058001.1
		Niben261Chr01g1766001.1
		Niben261Chr17g0616004.1
		Niben261Chr09g0776003.1
		Niben261Chr09g0664007.1
		Niben261Chr04g0053014.1
		Niben261Chr12g0341003.1
		Niben261Chr08g0324001.1
		Niben261Chr11g1077004.1
		Niben261Chr07g1275002.1
		Niben261Chr11g0889007.1
		Niben261Chr11g1169001.1
		Niben261Chr02g0960012.1
		Niben261Chr04g0305024.1
		Niben261Chr10g0267005.1
		Niben261Chr03g0581008.1
		Niben261Chr19g1375014.1
		Niben261Chr10g0687008.1
		Niben261Chr09g0917011.1
		Niben261Chr01g0779001.1
		Niben261Chr07g0999015.1
		Niben261Chr07g1459014.1
		Niben261Chr08g1079004.1
		Niben261Chr02g0478001.1
		Niben261Chr06g0866002.1
		Niben261Chr15g0548012.1
		Niben261Chr09g0534001.1
		Niben261Chr15g1529006.1
		Niben261Chr08g0621003.1
		Niben261Chr02g0529004.1
		Niben261Chr05g1083011.1
		Niben261Chr08g0391003.1
		Niben261Chr03g1671005.1
		Niben261Chr08g0148012.1
		Niben261Chr09g0355008.1
		Niben261Chr14g0033007.1
		Niben261Chr07g0791001.1
		Niben261Chr08g1021005.1
		Niben261Chr09g0020015.1
		Niben261Chr07g0885006.1
		Niben261Chr19g0973005.1
		Niben261Chr09g0017007.1
		Niben261Chr09g1089024.1
		Niben261Chr18g0653002.1
		Niben261Chr10g0513003.1
		Niben261Chr03g1719002.1
		Niben261Chr02g0787005.1
		Niben261Chr09g1040014.1
		Niben261Chr09g1202007.1
		Niben261Chr14g1521008.1
		Niben261Chr09g1265006.1
		Niben261Chr03g0564002.1
		Niben261Chr14g0324005.1
		Niben261Chr01g1256001.1
		Niben261Chr02g0529005.1
		Niben261Chr18g0215002.1
		Niben261Chr03g0747010.1
		Niben261Chr19g1286016.1
		Niben261Chr05g0599002.1
		Niben261Chr02g0458007.1
		Niben261Chr01g0828001.1
		Niben261Chr12g0265007.1
		Niben261Chr05g0472012.1
		Niben261Chr15g0891004.1
		Niben261Scf01332g0000001.1
		Niben261Chr04g0216021.1
		Niben261Chr15g1283006.1
		Niben261Chr12g0623008.1
		Niben261Chr06g0588003.1
		Niben261Chr03g1547011.1
		Niben261Chr12g1249005.1
		Niben261Chr01g1135020.1
		Niben261Chr11g0271006.1
		Niben261Chr16g1299001.1
		Niben261Chr17g0170005.1
		Niben261Chr09g1308002.1
		Niben261Chr04g1798008.1
		Niben261Chr06g0603007.1
		Niben261Chr09g1337003.1
		Niben261Chr18g1475011.1
		Niben261Chr15g1513002.1
		Niben261Chr10g0497014.1
		Niben261Chr04g1779004.1
		Niben261Scf00434g0000002.1
		Niben261Chr02g0849001.1
		Niben261Chr03g1596007.1
		Niben261Chr03g1090007.1
		Niben261Chr09g0460002.1
		Niben261Chr19g0983002.1
		Niben261Chr10g1353010.1
		Niben261Chr02g1337001.1
		Niben261Chr07g1200003.1
		Niben261Chr07g1378026.1
		Niben261Chr07g1165001.1
		Niben261Chr10g0582001.1
