GFP22h1	GFP22h2	GFP22h3	GFP25h1	GFP25h2	GFP25h3	GFP28h1	GFP28h2	GFP28h3	GFP34h1	GFP34h2	GFP34h3	GFP37h1	GFP37h2	GFP37h3	GFP40h1	GFP40h2	GFP40h3	GFP46h1	GFP46h2	GFP46h3	GFP56h1	GFP56h2	GFP56h3	pcrtB22h1	pcrtB22h2	pcrtB22h3	pcrtB25h1	pcrtB25h2	pcrtB25h3	pcrtB28h1	pcrtB28h2	pcrtB28h3	pcrtB34h1	pcrtB34h2	pcrtB34h3	pcrtB37h1	pcrtB37h2	pcrtB37h3	pcrtB40h1	pcrtB40h2	pcrtB40h3	pcrtB46h1	pcrtB46h2	pcrtB46h3	pcrtB56h1	pcrtB56h2	pcrtB56h3
Niben261Chr09g0792011.1	3.631823	3.612661	3.199989	7.570491	9.334546	5.588969	5.291416	6.919304	10.216149	11.002315	6.429471	8.322933	8.04994	5.864059	6.029126	5.198694	7.104797	6.781102	5.606203	5.387173	7.098604	8.741843	12.101205	8.181955	3.206457	3.271521	3.27281	5.535154	8.198736	5.685051	7.673385	5.925968	7.846368	11.455104	9.298072	5.874401	8.255315	5.175051	7.407535	4.620834	4.9655	6.438324	5.870267	3.2053	4.303959	6.168876	7.340443	6.625218
Niben261Chr09g0992012.1	5.14256	3.382868	3.589539	1.518721	1.565253	1.491459	0.945359	1.019112	1.72951	0.32222	0.457715	0.70974	0.947408	0.886969	1.036256	3.65835	4.274119	4.246093	2.470149	4.162306	5.192947	3.989232	3.830829	4.451295	7.439705	7.139277	8.082653	1.731072	3.514247	2.311304	1.850967	2.63515	1.230762	2.329919	1.312871	1.187408	0.781634	3.943639	0.639171	6.255764	7.330704	7.993275	2.723836	4.733336	3.764732	1.932345	2.787524	2.482623
Niben261Chr09g1032011.1	13.617037	12.186144	9.598224	7.272206	10.863075	6.7802	3.083292	2.661073	4.98125	2.186796	1.576137	2.193599	3.496801	2.594751	3.643175	9.264273	13.454518	10.604506	14.124957	21.54436	16.819881	6.356959	6.895228	6.930688	18.584091	15.809678	14.914316	12.068556	13.560562	9.117885	4.681714	5.542977	4.545039	6.242877	2.476014	3.46423	4.399553	8.928551	3.752716	15.988584	21.534699	19.279179	15.958857	17.470299	18.896607	5.555082	7.156129	5.397775
Niben261Chr09g1041013.1	67.825098	46.028886	46.380645	26.130751	25.85565	27.912126	20.542443	18.923251	37.847948	17.84091	10.670462	20.310995	24.915766	15.823144	20.552737	43.81299	51.609192	56.937197	30.764116	47.766523	34.932721	29.454085	30.163178	34.860175	84.036334	58.513291	65.532061	28.563544	52.54122	45.5799	36.274818	40.249357	55.727572	53.353058	21.375233	27.910807	17.029423	59.766356	14.711875	54.00532	76.963352	58.593285	25.381306	41.577102	34.066228	11.384077	18.223296	13.661062
Niben261Chr09g1092002.1	6.129271	5.3814	4.573959	3.542098	5.154726	3.349537	2.71661	3.143842	4.848073	2.131243	2.008008	2.446964	3.211333	2.622216	3.094802	6.683414	10.331633	8.137303	4.926052	6.967007	6.503649	7.107142	6.823289	6.811922	7.236659	6.727103	8.214747	6.049693	7.975139	5.923511	3.770567	4.52653	4.234412	4.947447	2.552015	2.761167	4.382638	6.290666	2.65315	11.088635	12.444768	10.52662	3.721756	4.366596	5.033485	4.910421	6.859386	5.064872
Niben261Chr09g1348003.1	1.451561	1.409528	1.455218	0.140622	0.978283	2.033807	0.19695	0.188724	0.205894	0	0	0	0.182194	0	0.172709	0.722043	0.702991	0.158444	0.823393	1.587368	1.57362	0	0	0.483855	1.71036	2.835544	4.637082	0.82432	4.128356	1.853465	0	0	0.219711	0.93202	0.172746	0	0.434241	2.248566	0	1.144347	2.135156	1.537214	0	0.63964	0.818426	0	0	0
Niben261Chr10g0155012.1	6.840003	6.35307	4.391364	2.420062	3.65363	2.58245	0.95328	1.150292	2.325424	1.191374	1.07695	1.223443	1.665491	1.204272	1.671903	2.977089	7.637017	4.771851	5.110908	8.663368	7.228714	2.11627	2.098428	2.515484	8.853412	7.594905	5.719189	5.172078	6.319181	4.61263	3.069363	2.37193	4.45074	1.796118	1.331614	1.644855	2.023977	3.410715	2.005192	8.445097	14.034674	9.837928	2.822955	5.933995	4.621584	1.36552	1.464487	1.446343
Niben261Chr10g0203007.1	12.680707	9.294984	5.058833	1.682788	2.992795	1.93435	0.657293	0.47234	1.316954	0.112017	0.159121	0.113878	0.81073	0.28458	1.68115	4.886375	9.232626	3.419198	3.606696	7.995487	4.540541	2.377461	1.368781	1.076535	18.724657	12.988564	8.350511	3.897292	8.362519	3.365695	0.772169	1.235549	1.466474	1.620043	0.384345	0.45032	0.845379	2.838146	1.333204	22.701557	22.020651	17.014352	3.018308	6.403918	6.942217	0.206658	0.334116	0.23016
Niben261Chr10g0298015.1	2.592189	3.345039	2.294147	1.074694	1.926371	1.686123	0.471755	0.915399	1.234864	0.306472	0.06219	0.426556	0.567003	0.544099	0.439047	1.169478	3.40079	2.03728	1.162073	2.368977	1.3277	0.927392	0.913707	1.209971	4.777293	4.738772	4.130687	2.708029	3.925451	3.795823	1.349938	1.451006	1.857547	1.137964	0.381661	0.841723	0.507234	1.23473	0.678471	2.268116	3.861175	2.078326	0.638784	2.068971	1.618226	0.430413	0.697759	0.420136
Niben261Chr10g0430007.1	2.538469	2.484532	1.917135	1.154529	1.542692	1.338038	0.92428	0.912595	1.981395	0.980592	0.809715	1.058488	0.82731	0.634457	0.835849	1.537122	1.895407	1.597874	1.415308	1.663645	1.961095	1.564756	1.854456	1.931925	3.515043	3.435661	3.935075	1.54489	2.401606	1.866926	0.620505	0.938742	0.776725	2.21605	1.081515	1.305465	1.374555	1.772383	1.199248	2.9469	2.828901	2.66427	1.334251	1.825232	1.782353	1.149872	1.794964	1.244432
Niben261Chr10g0636001.1	19.2619	19.07009	12.88062	11.755973	15.243984	10.88328	9.226722	9.07004	12.09876	7.11664	5.199022	7.083255	9.234463	7.36968	9.486129	15.795344	24.416449	14.557672	20.617352	26.996554	22.521493	14.59064	14.424098	16.47969	26.334888	24.654865	20.375478	18.310183	25.693371	18.999857	12.957313	11.654362	14.419164	13.833013	9.627683	8.937074	14.380669	16.311102	11.164441	27.883622	33.953488	28.495811	16.715706	20.181795	21.525885	9.753207	15.914149	10.653494
Niben261Chr10g1027001.1	182.523427	220.908422	161.429762	149.341195	165.47639	174.074614	149.485827	119.105763	133.985754	151.172894	154.431318	147.059901	144.561453	148.854391	151.371892	207.755382	188.862381	202.189898	97.118026	97.608234	109.393687	97.791565	92.822333	104.839078	173.858916	184.352262	162.533504	136.676015	169.863604	176.252656	128.040803	111.13942	141.187923	163.26537	154.867185	145.752266	163.515948	158.053952	178.325309	270.420958	310.817729	273.785035	128.241552	192.013001	186.991464	158.091319	147.453487	157.559783
Niben261Chr10g1096040.1	2.091401	1.684112	1.193262	1.141522	1.604315	1.625958	0.774643	0.928749	1.215584	0.445853	0.633335	0.637919	1.299715	0.755126	0.849693	1.776148	2.144311	2.182664	2.177368	2.60317	3.338684	1.752426	1.30884	1.388605	3.208151	2.297691	2.828968	2.838835	1.796723	2.413761	0.986523	1.26823	1.513306	1.604869	0.849875	1.128529	1.708861	1.191342	1.257833	3.002636	3.151354	3.705754	2.722015	3.579628	3.372176	1.051027	1.832244	1.781279
Niben261Chr11g0008002.1	6.787914	5.28215	3.521267	1.6118	2.948933	2.254052	1.526901	1.667571	3.434725	1.332669	0.805328	1.614929	1.831451	1.483258	1.93875	5.26658	6.715307	6.007889	2.267492	3.532665	3.152255	5.094468	5.623559	5.603844	9.854799	9.270737	5.867689	3.236456	5.235881	3.518981	1.39011	2.570367	2.180302	5.164009	1.728543	2.245609	2.205139	5.072102	1.419541	10.68095	9.58487	9.408609	1.876079	2.914236	3.087363	2.321699	4.646722	3.233401
Niben261Chr11g0027027.1	28.855573	29.461041	13.307009	8.218946	10.209828	8.119702	5.637834	3.601587	5.975732	5.925009	4.151379	6.131949	7.678254	4.576769	5.481582	7.320277	25.126652	11.433456	9.329888	17.495648	13.959591	12.057371	11.476104	16.191246	46.537829	39.29165	23.561348	20.073654	19.089836	12.440614	7.998794	5.950043	9.17205	15.285293	7.417487	6.974053	13.077907	17.872758	8.678993	28.89056	44.07182	32.452879	15.857441	21.93407	16.350826	6.942584	8.884089	6.745064
Niben261Chr11g0028002.1	9.945891	11.213956	5.267145	2.34004	3.54059	2.477078	0.559781	0.535887	1.211551	0.286211	0.058075	0.055419	0.554827	0.553962	0.944469	2.342289	6.877096	3.317879	4.113726	6.979179	4.988814	1.156087	1.133303	0.654856	14.409739	15.207572	8.932818	3.597976	7.791081	3.738494	0.78574	0.612566	1.070589	1.606756	0.596511	0.715566	1.278276	4.012048	1.135402	12.116756	16.713905	12.988592	3.065235	6.748494	5.187453	0.414867	0.341441	0.336014
Niben261Chr11g0415002.1	3.366014	3.18097	2.110893	1.469769	2.045986	1.115773	0.438448	0.558595	0.780632	0.177319	0.422036	0.759801	1.022324	0.36562	0.705353	1.171722	3.302052	2.128381	2.927409	4.092824	4.005162	1.457866	1.650577	1.940483	5.990689	4.179812	3.917972	3.107005	2.819622	2.464084	1.32968	1.20035	1.67511	1.093808	0.660497	1.162826	0.576695	1.74722	0.525535	3.633372	4.209661	2.935352	2.277593	3.383895	3.17536	1.322103	1.350602	1.223188
Niben261Chr11g0543004.1	12.173378	10.965915	9.554576	3.266652	6.334255	4.165682	1.498077	2.35761	4.198129	1.174405	0.625278	1.496411	1.920947	2.322743	2.434265	8.352309	11.916399	8.281237	6.715598	11.109095	9.893472	3.809813	3.833159	3.342491	15.578551	13.923169	14.096944	5.463032	9.301186	5.522082	1.37404	2.866522	1.987585	3.47512	1.150629	2.309256	3.159103	6.241029	2.302717	17.008511	15.925239	16.707498	5.836605	10.855195	12.420384	1.551433	3.672007	2.216237
Niben261Chr11g0762004.1	30.48445	28.935755	28.431547	18.333974	26.257465	19.871438	9.430013	12.253815	15.48509	8.186922	6.104458	9.511688	13.974507	11.36979	11.833431	22.954814	33.302174	30.912589	35.738899	43.748142	35.931559	20.111096	18.26847	17.229778	35.800245	33.190786	42.780054	31.478736	34.873963	27.789097	20.610154	18.938523	22.549704	14.831197	12.457781	11.066458	17.646067	26.527473	12.539851	36.207408	50.910396	45.025472	33.257577	35.945978	36.420453	13.909921	14.829188	14.067746
Niben261Chr12g0163001.1	13.634138	16.536869	6.461623	11.273693	13.350465	11.060584	7.894732	4.520562	4.982154	4.466591	3.496095	4.50395	5.66004	7.961637	10.300162	26.295858	16.495268	15.142284	18.766969	24.615538	27.983812	5.372839	4.194094	4.967103	25.814438	16.840452	11.470003	13.801448	14.982964	15.829241	8.597245	6.160702	5.585013	5.979885	3.884495	4.023606	10.189212	10.273225	13.005865	32.214249	17.700319	18.110043	13.003169	17.194858	15.653149	2.043246	3.817575	2.680355
Niben261Chr12g0980014.1	1.730975	1.51343	0.531009	0.277579	0.066185	0.209537	0.082208	0.118537	0.041484	0.175911	0.120477	0.171415	0.24326	0.579729	0.412255	1.293139	1.468753	1.148411	0.433007	0.898195	0.935533	0.177973	0.436191	0.246061	1.792059	1.982076	0.877785	0.571807	0.535345	0.331839	0.098442	0.148346	0.094012	0.19768	0.260331	0.31482	0.376899	1.258868	0.344539	2.984237	2.50547	2.960203	0.270005	0.587171	0.525082	0	0.333917	0.286335
Niben261Chr12g1007002.1	2.773809	2.41289	1.605021	0.838161	1.763257	1.397264	0.63917	0.540823	1.051221	0.413136	0.400003	0.364559	0.697331	0.703147	1.101077	1.618825	3.076062	1.148334	1.106168	2.298474	1.850167	1.261171	1.387761	1.243231	3.695153	3.828798	3.442309	2.137058	3.18683	3.119573	0.759107	0.569417	1.148153	1.923725	1.088541	0.493815	1.016688	2.022669	0.902904	4.784199	4.578459	3.19124	1.016613	1.714236	1.562267	1.08062	0.774561	0.760899
Niben261Chr12g1561003.1	29.844189	22.726736	16.886545	10.549254	11.035286	8.996309	2.714902	2.932241	5.986156	0.837241	0.800426	0.367052	4.110072	0.822505	4.101058	6.172898	4.411075	4.150566	11.331205	13.495452	14.605689	0.924619	0.623057	0.966729	37.897304	34.847782	24.096543	12.69244	23.389323	10.950971	3.431411	5.095795	2.230495	7.213059	1.565154	1.816008	1.841978	10.861147	4.442205	32.73313	25.781536	27.153439	9.452226	19.29848	21.17361	0.28304	0.430612	0.531419
Niben261Chr13g0080007.1	75.092902	58.21349	36.975883	8.469558	7.856154	6.188522	0.889658	2.2023	3.100205	2.122646	0.969179	1.335844	5.006605	2.439501	5.851203	30.351003	29.162057	19.563064	44.090598	58.425752	57.384993	1.532352	2.804045	1.578536	69.936505	47.467446	56.066956	5.89571	14.305189	4.966008	1.335463	1.886835	1.819541	3.596134	1.885789	2.641237	8.418311	12.891817	8.120395	114.799923	87.071985	125.510601	23.550762	42.979414	64.77416	3.076871	3.43697	2.492208
Niben261Chr13g0130017.1	83.979555	72.400826	70.703386	44.375971	58.047612	52.778752	38.248218	34.554347	39.979793	39.524231	39.267304	40.602799	48.275453	47.15015	49.800971	72.542585	91.30445	89.645216	64.643064	73.768011	63.445971	55.307512	65.761901	62.716306	92.231873	87.005673	87.237026	59.912598	79.379159	64.736672	44.440611	46.347365	47.87411	61.685823	45.014595	45.874676	53.726874	81.905849	52.266825	103.825569	120.471961	100.502339	67.25982	66.539136	65.795643	43.014843	52.650289	45.719022
Niben261Chr13g0487006.1	7.353272	2.975144	1.672307	0.900344	1.927239	1.001661	0.484994	0.929478	1.115443	0.297553	0.422676	0.336106	0.897315	0.671942	2.126508	3.793172	2.908307	1.950866	3.04144	5.81997	3.681328	1.202913	1.768826	1.509242	12.319536	4.27171	5.937849	1.319442	4.74422	2.631131	0.835644	1.833849	0.865672	3.213175	1.10602	0.531641	0.962398	2.640797	1.337878	12.211269	7.623926	7.646568	2.0961	3.85907	4.333099	0.457458	1.065023	0.611378
Niben261Chr13g0692005.1	4.413145	3.005823	2.329537	2.384435	1.524113	2.081146	1.594915	0.95348	1.555552	1.120104	1.372006	1.34668	1.568534	1.119001	1.179215	1.637448	1.881693	2.565841	2.343401	2.990253	2.543136	0.871135	1.143758	1.021032	4.812359	3.508095	4.139989	2.504817	3.61562	2.206358	1.796132	1.520758	1.501501	1.414813	1.04645	1.013917	1.593578	1.435054	0.887183	3.421323	2.746529	2.839885	1.399737	2.103097	1.436826	0.469992	0.486949	0.992641
Niben261Chr14g0040001.1	36.159594	27.585033	34.796401	14.897755	22.504317	16.274324	8.569514	9.760988	13.697194	6.727223	5.424716	6.740967	9.095588	6.437288	10.347324	20.536489	24.203447	22.640316	18.183612	25.929398	22.982159	14.183482	12.983983	14.363188	39.955711	38.372836	40.665876	20.164453	30.643679	21.156248	10.770707	15.319101	12.215804	19.602033	8.918093	11.749843	10.871154	24.870903	10.560187	32.747649	37.184339	34.274424	21.538104	26.785328	28.563699	7.710863	12.551669	8.2328
Niben261Chr14g0182011.1	15.918806	8.128392	6.855684	2.389158	2.680052	1.970937	2.063249	2.241555	3.250909	1.043446	0.822385	0.729953	1.145254	1.185365	1.778921	2.193274	2.325424	3.033439	0.925887	2.150819	1.80641	2.575314	2.34092	3.519417	22.761958	11.34725	13.51792	2.327714	5.313637	3.226948	3.834082	3.82811	4.617834	5.98551	1.640595	2.398349	1.582464	6.685901	1.612817	9.228395	9.253097	9.381077	1.479275	2.563459	2.429923	1.330643	1.618656	1.209663
Niben261Chr14g1356011.1	4.738666	4.064764	2.981399	2.119826	2.864087	1.839923	0.866125	0.987258	1.710713	0.793906	0.725562	0.882696	1.627617	0.860331	0.984771	1.700395	3.900955	2.672833	2.009993	4.314106	2.429632	1.804047	1.947672	2.952794	8.198622	6.473693	5.271677	3.527409	4.735663	3.595822	3.166954	2.062781	3.862202	2.565108	1.566469	0.879263	1.511412	3.38979	0.988576	5.312789	5.70119	4.862855	1.881676	2.664752	2.420601	1.01716	1.333736	0.941572
Niben261Chr14g1385019.1	6.410168	4.574281	1.795051	1.278746	1.051278	0.920272	0.390898	0.936184	1.835336	1.532636	0.945945	1.436915	1.657074	1.598474	1.64766	5.363141	6.482647	5.435796	2.850473	4.238411	5.127629	2.801249	2.745132	2.688987	6.491764	5.255549	3.319303	1.533377	1.680599	1.470655	0.714079	1.255152	0.65376	4.624325	1.449572	2.222676	2.483856	6.142077	1.664524	9.502315	10.092675	9.354422	0.900538	2.193843	2.208434	1.986511	2.639587	2.145395
Niben261Chr14g1499013.1	48.76005	28.499648	41.173606	16.211579	28.948387	16.869814	9.914702	11.453739	19.637085	12.302448	9.120428	10.994697	28.340277	15.135377	17.486678	21.908444	38.099749	23.521508	24.712817	39.207955	28.470245	25.407191	27.346902	36.547475	76.67929	44.500772	69.831349	27.197699	47.072086	35.185697	26.480074	25.467096	29.773311	30.65602	15.538911	14.39833	36.022535	46.077495	19.724226	46.128427	55.425999	43.005621	26.43358	24.179303	24.636933	12.254159	19.021148	14.560243
Niben261Chr15g0391010.1	1.933302	1.480456	0.647478	0.65687	0.595902	0.76068	0.305778	0.611898	0.73461	0.3225	0.075513	0.301804	0.535766	0.707546	0.420093	1.081805	1.494818	1.239883	0.81687	1.679726	1.089785	0.763622	1.104303	1.370125	1.777277	3.138742	1.908519	0.578586	1.309941	1.047641	0.337317	0.574913	0.163466	0.604719	0.463938	0.762123	0.674003	1.034714	0.516802	2.149582	1.921702	2.873711	0.478566	0.841725	1.285083	0.614069	1.436374	0.412613
Niben261Chr15g0683005.1	9.95318	6.040323	2.663978	1.262277	0.482226	1.521813	0.196988	0.471875	0.807296	0.201402	0.572437	0.816784	2.005355	1.534876	6.217335	8.182072	5.717256	4.912721	5.250276	7.583258	5.762406	2.034528	2.661114	2.257235	16.678569	12.94363	5.378763	0.822428	1.694141	1.089556	0	0.71504	0.878846	7.222859	1.554025	2.42694	2.171207	10.378804	2.396678	19.451511	9.916173	13.987401	1.063998	2.07883	4.296501	0.74307	2.643019	1.03447
Niben261Chr15g0976013.1	2.973427	2.659725	3.114215	1.485405	1.861933	1.408138	1.0414	1.191567	2.008485	0.937373	0.505067	0.89507	0.672579	0.727327	0.859045	2.1586	2.931521	2.276095	0.7599	1.387116	1.262758	2.146838	2.180752	2.558468	4.729434	4.149903	4.432935	2.348421	3.378085	2.448208	1.114068	1.904432	0.775813	3.15823	0.942691	1.515993	0.695292	2.641989	0.888845	5.475976	4.930487	5.11092	1.605279	1.950586	1.85662	1.32745	2.738076	1.344679
Niben261Chr15g1096001.1	7.959307	4.73316	3.824733	2.175734	3.395938	2.067573	1.230617	1.684604	3.001845	0.659134	0.425592	0.609165	1.301048	0.91338	0.822213	3.222571	5.898579	3.912937	3.981152	5.40531	5.677146	2.059061	2.453863	2.831358	9.414724	7.642871	8.333551	2.391381	5.85833	4.41187	2.065277	2.599307	2.941802	2.634494	0.873788	1.043852	1.421256	3.345215	1.236171	12.427935	11.276554	6.860785	2.342724	3.806396	5.174715	0.773831	1.644302	0.923395
Niben261Chr16g0051010.1	12.974614	8.209048	6.345028	3.065699	3.981134	3.251521	1.030486	1.892611	3.052306	1.843986	1.683892	2.856553	4.011719	2.193604	3.727577	4.460011	4.107335	4.663216	4.487686	6.767419	5.832091	3.771692	4.465873	6.329105	18.92339	10.218076	9.340974	3.45941	5.100117	4.040729	3.362737	3.59048	3.209244	6.349664	3.351768	3.176995	3.69208	5.76938	3.204941	5.821165	5.857345	6.501467	4.268096	4.915528	4.862068	2.551443	2.776238	2.300347
Niben261Chr16g0236024.1	7.155256	4.751523	3.585497	0.719625	1.65164	1.15641	0.839896	0.724338	2.15805	0.229019	0.162661	0.194019	0	0.096971	0.245508	0.410556	1.838724	1.755756	0.555968	1.053006	1.230303	0.867968	0.415989	0.641951	9.290018	7.735667	5.19127	2.226377	5.65782	2.665702	0.920908	0.977127	0.999429	2.384754	0.442008	0.613786	0.432094	2.409559	0.408864	7.103238	7.486684	6.074742	0.665492	2.950576	2.268626	0.369698	0.546481	0.608169
Niben261Chr16g1116001.1	54.788798	55.754124	47.537592	26.453974	22.515948	22.770841	15.132629	12.264976	17.054509	7.461894	7.0304	9.813519	22.464362	18.327495	29.330988	48.134909	39.089917	35.648803	48.340102	59.98338	55.464556	23.691243	27.103942	19.351028	65.984844	54.861718	66.083419	18.946314	26.285513	24.178574	11.673653	13.829527	9.790972	17.003789	17.450681	18.042355	41.582813	38.73835	38.816894	65.340375	50.742019	58.991365	35.509891	53.187053	50.200407	16.774551	17.781503	17.075702
Niben261Chr16g1245003.1	15.896712	13.855775	15.798877	10.782364	10.676952	10.143827	5.97942	5.888119	8.232665	6.465294	5.047168	7.401049	6.782373	5.658931	7.501629	11.315718	14.506242	13.12495	12.355632	13.804411	12.442203	9.309574	10.988373	12.160721	16.826756	17.422578	18.012054	12.642211	14.192415	11.688283	7.192165	7.864825	7.671359	9.817343	7.692627	7.204041	6.416089	11.29753	6.155502	15.292825	15.909043	14.545608	10.013785	10.856738	11.409135	7.455074	8.86628	7.248896
Niben261Chr16g1452004.1	533.475846	317.71769	475.24248	141.157182	218.013893	188.837411	73.241771	80.583611	134.725937	43.165656	25.948704	41.825673	56.93022	46.492918	78.667242	214.736889	284.881964	286.296303	224.631498	299.942772	254.174621	89.320328	88.088158	90.380627	668.967776	420.71769	633.106873	167.253921	331.442903	239.579758	79.372764	136.21021	68.772433	214.019958	42.538918	91.23381	59.56541	269.188551	72.732212	367.167306	457.059908	353.919772	204.646841	290.354636	300.608059	46.432971	86.810989	56.500176
Niben261Chr17g0018026.1	718.245888	483.556664	717.681366	212.384296	300.05499	291.089363	107.857186	123.645454	193.246473	51.99212	37.576594	46.506285	62.120908	51.035211	93.56343	225.278632	274.024048	289.230799	212.344854	273.922733	224.695283	90.979616	93.748503	104.254799	899.111122	648.11589	846.646267	256.257766	454.146093	372.743353	115.750045	179.223161	114.174093	232.591758	52.717257	103.608532	56.868948	294.172439	92.422513	432.205798	457.04839	387.370958	266.412885	320.428012	330.805945	46.930798	90.712256	51.065195
Niben261Chr17g0163002.1	2.112903	0.877643	0.26067	0.207288	0.385479	0.109234	0.127005	0.065978	0.044258	0	0.061492	0.286287	0.665774	0.326536	0.365626	0.620814	1.294973	0.746211	0.725644	1.168461	0.8012	0.700293	0.555617	0.79342	2.126039	1.92306	1.356517	0.742951	0.868526	0.646659	0.526221	0.369594	0.51286	0.693895	0.445588	0.278463	0.46783	0.781319	0.515192	2.008781	2.177819	2.146988	0.503128	1.228858	1.093972	0.279519	0.516475	0.53367
Niben261Chr17g1033013.1	39.730369	42.298041	33.576819	20.92089	25.76262	25.653314	14.178197	11.914137	17.02665	17.619046	16.369166	20.003665	22.935578	18.383866	19.638372	32.697913	39.862904	41.939569	33.170973	40.108118	37.688689	26.299632	32.066479	29.791866	43.646972	43.042355	41.70125	25.410804	31.771279	24.915182	13.495972	15.596982	14.924795	19.526179	16.198461	18.928415	25.088806	27.457955	19.05424	45.344399	46.966596	50.845341	30.481731	37.167168	35.50189	22.220302	21.909223	23.448633
Niben261Chr18g0342001.1	1.415496	1.102126	0.899541	0.682776	1.033517	0.757077	0.578295	0.783566	0.964773	0.783108	0.167288	0.603657	0.480494	0.391662	0.634111	1.550139	1.551988	1.377527	0.844932	0.965324	1.112466	1.544765	1.32315	1.265623	2.151535	1.825269	1.21423	0.844953	1.516059	1.425473	0.511705	1.061002	0.643745	2.821471	0.534518	0.684455	0.282961	1.583535	0.561659	3.668472	2.45137	3.033001	0.415785	0.792338	0.760011	0.63549	1.261531	0.787761
Niben261Chr18g0582005.1	2.380148	2.566817	2.393215	1.226811	1.302562	0.793008	0.691926	0.950559	1.162182	1.022032	0.597667	0.975944	1.155553	0.959976	1.164974	1.541631	2.285738	2.045058	1.512947	2.288699	1.391037	2.207069	2.600999	2.274419	3.647596	3.794404	4.360184	1.760611	2.412288	1.323178	0.700644	1.204662	1.016128	1.95061	1.120932	1.177208	1.350345	2.227669	0.958567	2.925804	3.848156	2.978921	2.198084	3.878752	3.515586	1.408759	2.166421	1.727733
Niben261Chr18g0845003.1	49.690299	30.038031	40.379359	16.917691	25.576606	24.628742	15.35394	12.532429	19.817617	13.762855	11.012865	10.116302	12.100037	9.845591	11.633996	25.01607	35.052157	35.833588	22.88329	25.796184	28.777387	28.141036	27.014815	26.852062	56.928826	64.533984	60.120292	55.337427	40.953572	37.037461	23.75432	27.15036	20.509407	29.824491	12.13522	16.885372	17.550112	30.126829	12.14888	47.358463	47.609719	46.985453	30.926911	31.54624	23.627587	21.27327	19.192232	22.30771
Niben261Chr19g0712004.1	48.275124	30.028823	37.36069	14.951262	16.656473	11.486286	7.445427	9.727378	8.373613	3.033921	3.339618	3.263821	12.216421	5.437595	11.782926	17.416958	17.56163	14.180099	23.536417	24.370818	23.089358	6.250826	4.399697	2.905193	64.899794	39.824244	57.109645	24.13579	28.070954	21.26439	21.961029	21.063893	15.302892	6.78673	6.888703	6.775216	16.674793	19.056447	13.623387	31.37862	32.323177	34.012355	28.220226	35.608306	33.597262	12.672507	11.353702	14.18095
Niben261Chr19g1043001.1	2.726607	2.501844	1.998711	1.347253	1.494285	0.980394	0.943897	0.980997	1.67743	0.983943	0.356234	0.743732	0.751623	0.979169	1.015183	2.007725	3.316546	3.210633	1.727011	2.125917	1.420222	1.994227	2.107143	2.452224	3.874087	2.858028	2.967581	1.657507	2.268876	2.16391	1.499366	1.925878	2.386422	2.494651	1.163225	1.185498	1.181707	2.126389	0.727851	3.554547	4.611074	3.619116	1.522314	2.021961	1.907797	1.205399	2.007566	1.178636
