GFP22h1	GFP22h2	GFP22h3	GFP25h1	GFP25h2	GFP25h3	GFP28h1	GFP28h2	GFP28h3	GFP34h1	GFP34h2	GFP34h3	GFP37h1	GFP37h2	GFP37h3	GFP40h1	GFP40h2	GFP40h3	GFP46h1	GFP46h2	GFP46h3	GFP56h1	GFP56h2	GFP56h3	pcrtB22h1	pcrtB22h2	pcrtB22h3	pcrtB25h1	pcrtB25h2	pcrtB25h3	pcrtB28h1	pcrtB28h2	pcrtB28h3	pcrtB34h1	pcrtB34h2	pcrtB34h3	pcrtB37h1	pcrtB37h2	pcrtB37h3	pcrtB40h1	pcrtB40h2	pcrtB40h3	pcrtB46h1	pcrtB46h2	pcrtB46h3	pcrtB56h1	pcrtB56h2	pcrtB56h3
Niben261Chr13g1132012.1	11.659385	10.712006	7.776344	12.065671	11.514424	10.832592	7.882314	12.819034	10.06732	15.666466	13.163553	12.342462	17.976582	14.473737	13.615897	12.095654	16.400904	14.876157	15.108008	15.920592	16.517646	17.529382	20.243199	15.163798	14.958986	11.670503	11.803545	14.850157	15.932124	13.73648	19.647203	15.614669	22.134419	16.96168	15.826464	20.459615	18.061375	22.163996	18.085899	20.767251	21.699059	20.88804	19.199308	16.245604	19.165525	15.799644	15.064988	14.574041
Niben261Chr14g0363001.1	0.94322	1.314129	2.925869	1.140213	1.160818	1.072573	0.817942	1.940795	2.320955	1.47361	0.905197	0.971731	0.792692	0.910631	0.580648	1.142355	0.528301	0.8147	0.549578	0.872013	0.700214	0.845297	0.947024	1.020687	1.014745	0.989593	2.090874	1.38568	0.879245	1.12121	1.494726	2.010878	1.99875	2.027525	2.083946	2.134792	1.331101	3.796937	1.264052	1.697333	1.583467	2.888058	2.567136	1.929095	2.589687	2.27777	1.71063	2.045813
Niben261Chr14g0601007.1	5.288049	4.883251	3.932536	6.305772	6.607489	6.317619	8.372357	7.954181	5.034839	11.592349	11.74872	15.73406	14.143682	19.476742	14.247297	24.658301	26.174972	16.654449	21.260146	17.59958	22.442437	19.825464	18.202142	12.311734	4.023284	4.265687	3.741491	10.568366	5.495858	5.452514	36.396787	10.885624	27.342417	12.161798	13.598323	13.027416	20.04735	11.455791	16.189074	32.153152	34.59882	24.405916	19.121094	20.895617	29.914185	18.794673	18.473554	19.471097
Niben261Chr15g0243001.1	28.713867	33.886545	40.435169	52.02647	55.317057	40.171689	46.650673	44.624961	38.277568	59.027793	57.107172	61.300929	82.085358	56.286248	80.274995	56.098368	44.922181	58.870091	99.634612	93.571553	89.159464	80.862914	84.071213	85.715443	26.62805	30.958827	32.395604	60.638077	57.420118	52.980056	105.147989	72.032484	90.642933	88.429309	109.486531	67.684505	85.962091	90.499018	76.887891	61.442964	73.500856	70.574972	123.575101	105.917723	116.352585	89.380405	87.471795	90.944934
Niben261Chr15g1170010.1	1.342237	1.042696	0.313978	0.849538	0.773939	0.585085	1.359803	3.298252	1.155015	1.216638	1.97513	1.413538	3.302051	0.809513	2.608463	1.765595	0.910064	1.572552	1.376827	2.283268	1.697621	3.337537	4.936389	2.853507	1.291594	0.935689	0.320159	0.444638	1.187645	1.646661	7.18856	4.943903	7.964024	5.328952	8.050687	6.055519	7.214272	4.030479	6.205831	7.654029	8.59938	6.434378	2.0202	3.726233	5.827251	9.058349	6.532007	7.053026
Niben261Chr16g0845002.1	3.373867	3.224789	3.714164	7.313109	9.282679	4.93386	7.40253	7.218914	8.411373	7.153453	8.858266	7.868642	9.606889	8.980052	8.409657	9.131084	9.580573	8.586114	10.541512	9.236246	10.014633	11.451489	10.452095	7.385954	2.054944	2.667267	3.67229	10.649129	9.542687	8.921031	12.482338	11.831469	13.340155	6.561982	9.34907	7.893904	10.816448	6.933884	9.291792	14.743441	12.146896	12.133253	11.197248	12.537141	14.748167	13.88971	10.481119	14.193747
Niben261Chr17g0740003.1	8.025625	9.457131	9.907825	13.397566	11.051406	8.636643	9.56422	9.669392	10.661455	11.073126	14.351465	14.931438	14.734186	15.19907	14.012797	12.018875	14.407949	14.713013	15.905845	14.401507	16.482074	13.533298	15.193086	13.514294	11.328251	9.346102	10.396511	14.40908	13.840554	15.142323	18.02838	12.227174	19.487737	12.935436	15.120659	11.83346	15.640254	14.866403	13.71623	17.305286	20.133037	15.386119	12.661218	14.507532	16.926095	11.501525	10.844476	11.042327
Niben261Chr17g0963022.1	27.935976	24.502791	24.890151	29.969644	35.834409	29.333852	33.133581	37.9821	28.094773	46.917925	55.443935	42.065707	62.527293	48.129778	57.248229	48.393838	53.477594	50.007991	56.239526	60.630346	54.177717	58.323657	61.525192	59.713452	22.309453	21.533697	24.476064	37.117517	36.829642	40.280645	158.553576	51.939809	150.130898	82.55289	189.127954	135.259904	124.381165	205.748233	77.579472	86.645295	187.541092	179.718172	185.616689	127.838632	118.204309	163.648801	124.378173	162.8922
Niben261Chr18g1266006.1	39.325899	43.400895	58.368644	47.763573	43.091759	47.837102	51.178957	58.32625	42.600855	45.661486	62.193056	49.635531	42.287091	52.949241	48.54606	59.286587	70.106592	57.583067	44.704136	49.123608	41.341451	41.850503	48.187307	45.823961	41.692191	36.690198	67.409822	64.031111	59.879411	65.320925	144.013308	101.288342	102.604786	57.015345	121.481607	78.310267	54.293376	67.985006	60.570488	108.598845	134.683406	129.375393	95.058444	104.668077	82.902936	110.889697	91.357455	111.966132
Niben261Chr18g1284003.1	1.1736	2.470426	1.862622	2.777728	2.999242	2.364234	1.747006	2.306473	2.253842	2.344602	2.039524	2.632229	3.031576	2.455455	2.198909	2.371752	2.244011	4.160118	3.914598	2.365024	4.029442	2.772542	3.453406	2.774234	0.695347	1.101469	1.046263	2.357562	2.380871	2.872767	3.600846	2.969835	3.377033	2.754982	2.772831	2.797511	3.1406	2.290249	2.064936	2.515883	3.458886	2.227946	4.903661	3.623474	4.343125	5.528536	3.740821	4.354853
