GFP22h1	GFP22h2	GFP22h3	GFP25h1	GFP25h2	GFP25h3	GFP28h1	GFP28h2	GFP28h3	GFP34h1	GFP34h2	GFP34h3	GFP37h1	GFP37h2	GFP37h3	GFP40h1	GFP40h2	GFP40h3	GFP46h1	GFP46h2	GFP46h3	GFP56h1	GFP56h2	GFP56h3	pcrtB22h1	pcrtB22h2	pcrtB22h3	pcrtB25h1	pcrtB25h2	pcrtB25h3	pcrtB28h1	pcrtB28h2	pcrtB28h3	pcrtB34h1	pcrtB34h2	pcrtB34h3	pcrtB37h1	pcrtB37h2	pcrtB37h3	pcrtB40h1	pcrtB40h2	pcrtB40h3	pcrtB46h1	pcrtB46h2	pcrtB46h3	pcrtB56h1	pcrtB56h2	pcrtB56h3
Niben261Chr11g1073019.1	4.749192	6.114604	5.055974	10.090028	12.899142	9.62791	13.069618	13.605951	23.967621	9.179107	6.380187	11.01733	10.197407	6.90302	6.373492	7.388872	12.452552	13.789706	8.942344	10.396702	9.966993	32.715565	36.342298	36.08365	7.774348	6.202148	6.751261	11.550579	18.545398	16.317076	19.186541	23.978134	22.511549	17.163593	7.274755	11.054927	5.403946	15.178394	5.498517	11.671946	16.457752	12.434497	8.221904	9.99751	9.813495	14.613665	17.413874	15.852143
Niben261Chr12g0597005.1	0.409773	0.494959	0.278869	1.245104	0.987782	1.105626	1.857225	1.813849	2.636994	0.921981	1.133803	1.505282	1.536676	1.064487	1.25064	1.308956	1.279102	1.700359	0.921614	1.207735	1.040202	3.501889	3.241957	4.126143	0.733589	0.546367	0.426576	1.499513	1.887564	1.663387	3.278546	2.155168	2.663117	1.245283	1.040562	1.02501	1.077946	0.907624	0.891536	1.198456	1.241253	1.398539	0.864822	0.914779	0.724176	2.345668	1.553694	2.481824
Niben261Chr12g0816003.1	0.659862	1.098392	1.874297	1.218171	1.410878	1.425887	1.781037	1.999971	4.756226	1.816979	0.780257	1.725523	0.906298	0.542648	0.618649	0.605264	0.76695	1.649652	1.544031	1.282795	1.251806	5.611643	4.093373	4.903974	0.388728	0.811523	1.180405	2.526787	1.87655	2.141542	1.46334	2.542245	2.682626	0.851844	0.943842	1.104033	0.49347	1.8476	0.363177	0.509975	0.242635	0.62887	1.254574	1.383275	1.302091	0.928873	0.87377	1.307917
Niben261Chr12g1191012.1	8.893813	8.476677	11.877479	13.613643	14.044548	10.967457	12.366102	13.452407	14.964069	12.855535	14.656635	13.226595	13.072772	11.776746	13.003693	9.69181	10.472938	11.363986	10.446652	11.755168	9.069099	21.596481	23.496059	23.776135	10.152719	11.03371	14.045996	17.624941	16.504695	12.354789	13.526081	14.223293	14.554329	13.587079	11.471435	10.319006	12.729267	10.240433	11.562602	8.334067	10.697948	9.017192	10.492219	8.495348	8.913006	14.635001	15.748692	14.409264
Niben261Chr13g0465004.1	1.156825	0.466966	0.789067	2.606581	1.842707	2.375775	3.116182	2.386094	3.348249	2.183983	0.654378	2.543967	2.16638	2.929715	1.482937	3.590926	4.130662	3.724325	2.094026	1.675417	1.867143	5.611148	5.532214	5.615552	1.062868	0.547366	0.837526	1.303286	4.210086	2.958345	2.578543	3.884395	1.78595	1.790677	1.40578	1.092866	1.963085	1.561269	1.540423	1.982612	2.650987	1.874071	0.770303	1.830187	2.405558	2.098625	2.822858	2.992611
Niben261Chr13g1063007.1	81.088898	49.331518	94.322107	90.323877	98.171939	77.401208	114.594501	122.816648	143.17842	135.368099	106.520879	129.713091	134.956182	128.861863	121.010599	117.27454	91.114013	126.447144	146.169762	150.71979	118.58848	199.795906	194.061484	168.125959	98.065128	66.268776	123.822288	132.066053	122.546048	97.412594	134.831813	185.070453	134.966453	121.542829	97.405614	106.467637	121.483195	126.209424	78.580436	94.456036	107.547136	99.054438	103.629131	113.357021	98.126055	96.96798	135.425098	120.972221
Niben261Chr14g0240011.1	0.304512	0.443541	0.445198	1.652003	3.262246	1.991064	3.506742	4.624728	7.256409	2.439796	1.050224	2.580534	1.906274	1.502619	1.490015	2.96001	3.303442	2.821142	1.322489	1.877759	1.263732	8.705115	8.643513	8.348728	0.784882	0.520491	0.476661	2.837095	3.303225	2.981937	3.284371	5.546749	4.395982	5.517366	1.965971	1.783309	1.036218	3.428963	1.114595	3.325882	3.004783	3.160305	0.585921	0.616413	0.788706	2.455157	4.234025	2.8483
Niben261Chr14g0660012.1	0.971148	1.215456	0.75724	1.200062	1.595059	1.217063	1.106839	1.698947	2.399923	0.838356	0.803849	1.377853	0.891184	0.67445	0.6291	0.876688	1.477872	1.48407	1.317522	1.908991	1.821946	5.083802	5.288216	4.213119	1.223759	1.579663	1.10031	1.930252	2.401622	2.348775	1.685553	1.967383	2.05793	0.969976	0.844971	0.842567	0.881254	1.350079	0.48227	1.032156	1.870275	1.455832	1.085182	2.046993	1.852567	1.952661	2.525587	2.54077
Niben261Chr14g1009018.1	0.556606	0.465409	0.4656	1.139596	0.311021	0.591683	0.212701	0.549267	1.027958	0	0	0.222117	0.797438	0.216995	0.462419	0.292631	0.258091	0.304753	0.191677	0.345966	0.411654	2.469316	1.646451	2.025639	0	0.878145	0.470547	0.364033	1.281979	0.947363	0.289464	0.46571	0.674849	0.46237	0.435933	0	0.188518	0.556039	0.521334	0.362983	0.40346	0.59751	0.625436	0.742166	0.638785	0.932449	0.727292	0.877496
Niben261Chr14g1122012.1	0.859679	0.934716	1.371744	1.456515	2.083442	1.048869	1.415801	1.258003	1.26517	1.038598	0.737655	0.488053	0.651701	0.439748	1.065182	0.863436	1.522778	2.444287	0.741931	0.454788	0.502775	2.83192	3.28848	3.073072	1.981315	1.107934	1.814438	1.685677	2.342508	2.75776	1.02693	1.620016	1.108742	1.081525	0.534574	1.113379	0.895765	1.424617	0.649975	2.172759	1.651792	1.652619	0.548719	1.397142	1.263305	0.76512	2.491032	1.695682
Niben261Chr14g1302005.1	1.310942	1.40698	1.452587	5.486049	5.438642	4.412712	5.619299	4.874415	8.7518	3.333639	3.474246	3.371978	2.697656	2.298151	2.600323	2.022068	2.116855	1.831993	3.176316	4.254668	2.683407	9.244155	9.471456	8.787562	1.564995	1.609452	2.514925	4.559846	5.75868	6.012868	4.0545	4.705536	4.861463	5.833975	4.512019	2.985601	2.43819	2.762462	2.060256	2.68118	3.685365	3.286246	4.230596	6.597662	6.144111	5.748382	9.113874	6.522584
Niben261Chr15g0241001.1	5.091176	6.672284	2.148226	6.010982	8.23498	6.207534	10.325035	8.659532	13.036313	15.470227	11.067926	9.664477	9.673595	10.083452	8.006485	6.387666	7.522796	7.456467	7.01175	8.13512	7.311608	22.386778	18.031991	18.191239	5.724011	7.167299	4.787653	13.837085	9.317961	9.436142	18.189189	13.963528	17.097703	15.831186	11.9045	12.263151	12.244419	11.904064	11.687306	8.874109	10.200698	8.650246	5.756579	5.919159	5.768062	13.852794	14.316877	12.766187
Niben261Chr15g0265004.1	3.142387	4.861309	3.628816	10.377748	12.050163	9.783867	10.144439	12.180573	15.901315	9.953175	11.458958	12.94954	9.08364	9.72565	9.329661	7.033128	10.500396	10.414166	7.033547	9.807237	6.959911	21.314153	23.158672	23.67635	3.868759	4.5428	5.113861	10.376521	13.672317	12.715194	12.221792	14.935932	15.373691	9.660183	8.948494	10.008558	7.092641	8.529081	6.642164	7.750567	10.12061	8.333508	7.878857	7.760999	8.342935	18.115273	13.916179	16.628792
Niben261Chr15g0515011.1	17.896492	7.8819	9.670273	15.911782	34.567323	20.645236	31.567227	30.110466	58.395729	20.88715	18.326834	17.722409	23.917371	13.73074	26.554003	17.632382	14.267411	16.204178	19.029803	27.105498	24.529683	96.362413	79.391447	82.461616	17.208542	13.670012	16.949717	31.090614	59.967556	37.079677	59.999404	54.11603	65.22574	67.091771	42.702479	42.853555	26.595922	77.884846	41.832166	51.30238	42.582755	38.085789	45.958092	34.321461	44.352902	65.747421	68.15444	66.614704
Niben261Chr15g1013011.1	2.29544	1.764602	2.386454	6.269723	8.222114	6.227629	8.266358	7.979158	12.155456	3.746403	3.034732	4.847344	3.501387	3.513434	3.63775	3.330277	3.026246	3.702681	3.702791	4.555547	4.233838	13.831216	13.374707	14.481165	3.254085	2.564388	3.450535	8.332741	10.480805	9.504182	9.912656	10.524549	10.370203	5.731675	4.143138	5.476683	3.171181	5.743972	2.57954	3.401424	2.927039	2.765135	4.482165	6.023348	4.372504	7.825585	9.01346	7.824906
Niben261Chr15g1082016.1	25.869999	21.39429	24.484394	21.774518	28.149861	24.562173	23.149103	26.858035	35.862269	27.233253	21.655648	27.550004	21.318828	24.066435	17.718295	22.356229	25.221204	32.114646	20.651179	30.073465	26.015563	47.994417	47.721101	44.648061	25.468272	27.041535	24.576423	33.928824	32.459181	27.130397	27.003581	29.514198	32.44809	26.44499	23.165733	25.493322	21.12203	27.102564	18.073168	22.082845	28.710702	17.570157	25.515617	24.642173	23.485068	29.507249	32.352771	30.720594
Niben261Chr15g1095002.1	0.317115	0.862212	0.741349	1.333294	1.545679	1.399595	1.084271	1.471804	1.637296	1.478271	1.749907	1.669804	1.393105	1.877603	1.320584	1.693088	1.247062	1.211566	1.636931	1.510438	1.804851	2.739079	1.830766	2.071828	1.307788	0.765224	1.191336	1.638775	1.424542	1.867383	1.415301	2.058672	1.887241	1.282767	1.3737	2.063466	1.859384	1.322323	1.172946	1.516666	0.8163	1.457491	0.846105	1.222716	1.001265	0.909076	1.469757	1.771804
Niben261Chr15g1382001.1	0.340672	1.654038	0.796905	2.079201	3.482223	2.784379	2.588482	2.945449	3.04429	2.646809	4.699751	4.036156	2.993185	6.163867	2.837369	3.558639	2.771794	3.123615	2.705434	4.056606	4.847313	6.35324	6.992944	9.538865	0.702469	2.192185	1.523613	2.36992	1.912956	2.507629	5.574937	2.823322	6.49718	3.82794	2.554176	1.773402	2.140189	4.262392	2.887681	5.01333	2.046192	4.798302	3.495995	2.101674	2.352973	7.019362	2.763143	4.078766
Niben261Chr15g1458008.1	6.349213	5.742773	5.231176	10.214367	19.657852	14.550913	38.824467	42.326358	64.286309	30.077688	25.347571	25.991106	15.900108	16.268943	18.956777	14.099406	10.506889	12.481853	3.72795	4.572297	3.880202	72.261125	75.860674	87.303922	4.83844	6.393796	5.629617	17.742699	36.618713	32.509415	65.987285	64.02618	75.253997	60.252725	34.801387	35.680126	18.955099	45.096107	22.942097	21.732739	20.393615	17.500654	6.228178	7.542792	7.087396	43.196821	50.910101	46.528279
Niben261Chr15g1475012.1	0.320453	0.363036	0.437272	0.760589	0.629914	0.960346	2.434854	2.503266	3.659014	1.348598	1.326246	1.265536	1.220067	0.790642	1.334485	0.371937	0.362123	0.489704	0.291599	0.545121	0.151987	7.391542	8.668131	8.599528	0.330389	0.34368	0.573274	0.69001	1.853949	1.291815	2.780942	4.42626	4.187557	2.94059	2.358071	2.01566	1.174348	1.42557	0.987744	0.392982	0.091655	0.554292	0.71251	1.029656	0.895976	4.736762	5.445794	5.062299
Niben261Chr16g0166003.1	31.621224	19.179865	29.276851	28.956928	39.119298	26.593832	37.015951	50.545509	65.182595	46.845704	40.792631	49.009845	38.600024	40.497021	34.182153	32.943456	32.852383	36.031375	35.104248	43.111905	31.489317	92.782142	90.041505	77.401046	35.048241	25.378897	29.366636	37.739381	63.119074	50.056503	75.639213	97.760703	73.448813	84.350866	52.489398	81.618081	43.632156	79.436599	44.807505	41.562344	47.658055	44.868043	37.746519	49.177156	53.733254	74.241666	58.745132	70.279116
Niben261Chr16g0313022.1	5.228689	8.554772	5.352273	11.502234	14.684125	9.020408	12.658299	7.054691	13.342233	11.927387	10.700882	9.924648	6.911298	5.700128	6.162095	4.022089	1.275542	2.649641	6.061652	4.192135	4.122555	24.262495	25.651913	19.069402	4.902178	7.498994	3.938238	17.330805	8.977208	9.540223	6.194207	6.714814	9.329098	15.43402	12.780927	10.924843	9.897169	3.665484	11.222212	1.341785	1.403805	2.268744	8.493561	6.515477	9.434532	9.103517	10.792154	9.119653
Niben261Chr16g0375022.1	12.983131	10.5921	13.442166	24.893156	30.39161	21.068013	19.560201	28.027806	35.796418	24.269028	27.161074	29.469336	36.80668	27.078067	29.852811	24.449064	33.701608	31.653	35.896845	44.325747	33.853155	68.056661	80.038546	78.671211	16.674236	14.563488	15.777896	36.943491	34.713164	29.18534	50.842982	43.171464	50.267983	31.974276	29.833561	26.139187	29.471838	32.019134	26.137742	26.877968	29.983417	27.909509	40.620859	34.927269	37.238418	48.164357	53.393606	56.09051
Niben261Chr16g0845015.1	15.456051	10.743346	17.059727	13.26321	11.468551	8.331366	13.853213	10.44625	21.682378	8.853358	14.405493	10.445925	16.419611	9.133097	13.735725	8.801267	11.490945	11.651363	6.499152	4.934187	4.873985	26.802777	29.398009	17.85487	19.053944	10.665714	18.421021	16.554438	9.159103	7.167766	17.291509	17.284977	19.493423	12.385099	17.225095	16.555347	19.480495	7.50023	17.657712	3.353835	2.951067	4.361894	11.311108	8.308096	7.890945	16.890165	16.900542	16.206392
Niben261Chr16g0941001.1	0.104582	0.048961	0.479807	0.689739	1.038846	0.511259	1.046037	0.755433	0.77455	1.146547	1.164279	0.953715	1.143187	1.12758	0.727396	0.47913	0.388892	0.6854	0.96673	0.989772	1.180156	1.783544	1.850984	1.551692	0.267551	0.264964	0.447208	0.794353	1.140089	0.860111	0.920999	1.174105	1.136138	0.808172	0.553791	1.442373	1.193486	0.485411	0.688366	0.324004	0.507904	0.584791	0.579921	0.879852	0.994975	1.267977	0.838701	1.22762
Niben261Chr17g0461002.1	0.344777	0.390592	0.739298	0.857288	1.310271	0.610551	0.436611	0.784457	1.198154	0.502256	0.396365	0.453865	0.858287	0.614361	0.957185	1.13381	0.701297	1.009843	0.655986	1.270744	0.708603	3.158491	2.543367	3.262624	1.007155	0.277325	0.616788	0.742385	1.64267	1.268921	1.025837	1.230243	1.278562	0.710244	0.670172	0.523474	0.481328	0.862749	0.398519	1.215582	0.788893	0.766755	1.120403	1.329372	0.566982	1.081033	0.932145	1.031977
Niben261Chr17g0789023.1	3.185814	2.736792	3.399776	3.282033	3.924748	2.895243	3.124207	3.332531	5.21861	4.347653	4.265013	4.889754	3.897543	3.912115	3.950418	3.998777	4.465012	4.366554	3.710727	3.812086	3.810246	7.616176	6.008356	5.931668	2.943058	3.663878	3.48093	3.001894	4.824646	4.57591	4.715045	4.515998	4.457015	4.237866	3.460552	3.442009	4.095511	3.548899	3.466069	4.678373	5.219114	4.026352	4.076743	3.481887	3.5885	4.375932	5.373348	5.651773
Niben261Chr17g0801005.1	3.317729	2.681314	2.855491	6.469548	9.970821	7.447722	14.62548	15.079614	21.84349	7.749174	10.029191	11.484622	9.512721	8.012558	7.536477	6.498648	6.972504	6.093833	6.410646	6.82865	5.300268	20.317955	24.210772	18.450844	2.996469	2.835706	3.707202	5.303215	10.277989	11.606946	16.773627	17.957308	18.87581	8.089173	9.341216	9.560225	10.217038	7.050544	7.687524	5.165976	6.176835	6.373878	4.915759	4.893523	6.751074	11.489789	12.472978	12.6488
Niben261Chr17g1500002.1	3.39247	4.844464	5.134871	7.679801	7.413873	6.809496	9.239743	11.373806	15.603581	10.465417	12.801414	11.394494	10.607648	8.041865	12.133017	7.23805	8.050574	8.00508	7.428623	8.486624	7.429842	15.816644	19.713373	24.795063	4.680679	4.775341	5.265708	8.329427	10.517984	9.626567	20.558774	19.535852	22.570981	16.705195	15.792908	14.997861	10.29052	11.610113	10.41828	7.61701	9.07516	9.948474	8.396239	8.848577	8.023738	14.078309	12.659587	14.783394
Niben261Chr18g0751008.1	0.747724	1.037247	1.43675	8.438912	13.228187	9.123285	26.58049	31.133193	52.287403	9.232711	13.188775	15.186432	7.367325	4.656	5.515871	4.401253	5.250786	5.468366	4.480022	3.906698	4.660947	52.265294	48.375041	45.320589	1.817138	1.847278	0.716593	18.099503	19.657313	19.20737	57.525772	51.086423	50.590214	7.081475	8.27557	8.68828	6.990167	4.454908	3.662884	4.715786	4.903528	4.355152	4.001016	5.477769	5.744101	38.420403	30.818478	42.150296
Niben261Chr18g1376008.1	0.70796	0.68746	1.69965	2.552075	3.486408	2.893144	2.618816	3.696345	5.549488	1.809342	1.696316	2.305374	2.127968	1.685432	1.768922	1.686647	2.652694	1.992931	1.627487	1.489535	1.661215	6.839138	7.481221	6.143957	0.883575	0.989052	1.899755	4.18439	5.173677	4.270805	3.298241	4.529079	4.461172	1.716592	1.955541	1.697201	1.443513	1.958036	1.091084	1.507916	2.142107	1.68493	2.485434	2.902117	2.316208	3.204491	4.10154	3.234334
Niben261Chr19g0145008.1	0.955895	0.886903	0.521711	1.042015	2.094371	1.633425	3.087519	2.871297	4.790675	2.086697	1.442958	2.137487	1.068581	1.033935	1.066788	1.190332	1.777586	2.131815	1.012857	0.960705	0.866942	6.245596	5.209942	5.429053	1.102226	1.265328	0.724893	2.154396	2.775619	2.746464	4.194303	4.068161	5.252123	2.374168	1.265234	1.550587	0.913573	2.222469	1.054452	1.685191	1.867871	1.768309	1.112356	0.95387	1.134432	3.356522	4.046722	3.789978
Niben261Chr19g0943020.1	1.214579	2.395179	1.234641	1.680495	5.726732	4.342614	13.125567	12.502407	21.469352	6.361039	3.914047	5.713285	4.204835	3.353861	3.529553	3.495822	4.202	4.588583	1.314809	2.111509	3.179368	41.760556	36.951663	32.115636	1.603621	2.240701	2.048031	10.266442	11.025226	11.268793	20.041221	24.235339	22.164072	8.153629	4.46201	6.225231	4.080206	5.308085	3.415734	5.370071	5.165649	4.728492	3.438775	3.124363	3.48818	17.139059	23.824857	16.967384
Niben261Chr19g1098010.1	0.037195	0.083581	0.217394	0.779539	0.866575	0.698932	1.019886	1.410197	1.596002	0.361139	0.410267	0.525573	0.228893	0.139404	0.123455	0.302122	0.549254	0.466029	0.092212	0.062945	0.070336	2.050528	2.291229	2.174834	0.076653	0.179275	0.146434	1.430703	1.411349	1.356693	1.345437	1.682273	1.205055	0.420012	0.123738	0.254837	0.038939	0.380458	0.114278	0.289681	0.244661	0.292416	0.190531	0.268332	0.155904	1.175376	2.00844	1.314467
Niben261Chr19g1134014.1	1.257518	1.413367	2.422347	2.634638	4.043578	2.785665	3.920109	4.383417	6.034424	2.995839	2.899768	2.975113	2.028603	1.927057	2.136839	2.61782	3.432636	3.101595	1.214401	1.947031	1.547196	7.85223	7.493969	7.845017	2.169097	2.908083	2.750857	4.017587	5.920115	5.017524	4.734523	5.745294	5.200916	2.551745	2.291802	1.550308	1.290255	2.342931	1.404006	3.196635	2.878475	1.89743	1.932687	2.660884	2.704075	5.976693	6.783976	5.835065
Niben261Chr19g1280002.1	1.823823	1.283013	1.978198	4.925507	5.063622	3.893199	6.788726	6.455089	8.987282	5.078862	4.99906	6.02316	5.629697	4.366447	5.186456	4.139874	4.837566	4.529875	5.796479	5.449467	5.148653	13.709354	14.430838	15.512043	1.8054	1.928688	2.199891	6.018753	8.340235	7.917559	8.384626	8.766178	8.913574	5.61502	4.824726	4.305282	4.044957	4.685828	4.566078	5.832481	5.133272	5.224675	4.311172	5.782121	7.053222	5.490922	7.375849	5.868181
