GFP22h1	GFP22h2	GFP22h3	GFP25h1	GFP25h2	GFP25h3	GFP28h1	GFP28h2	GFP28h3	GFP34h1	GFP34h2	GFP34h3	GFP37h1	GFP37h2	GFP37h3	GFP40h1	GFP40h2	GFP40h3	GFP46h1	GFP46h2	GFP46h3	GFP56h1	GFP56h2	GFP56h3	pcrtB22h1	pcrtB22h2	pcrtB22h3	pcrtB25h1	pcrtB25h2	pcrtB25h3	pcrtB28h1	pcrtB28h2	pcrtB28h3	pcrtB34h1	pcrtB34h2	pcrtB34h3	pcrtB37h1	pcrtB37h2	pcrtB37h3	pcrtB40h1	pcrtB40h2	pcrtB40h3	pcrtB46h1	pcrtB46h2	pcrtB46h3	pcrtB56h1	pcrtB56h2	pcrtB56h3
Niben261Chr05g0610006.1	32.758343	34.003548	31.559829	40.258679	29.309882	37.03572	20.980326	21.988881	35.641342	23.525258	25.106565	27.757423	26.135213	18.373632	25.924592	18.937766	19.487658	26.276566	41.925306	48.895707	50.361019	40.037732	42.267407	50.957623	47.878825	38.161328	44.709521	34.301477	44.721069	48.832773	40.424964	30.337542	51.065558	29.757163	27.289358	23.520911	24.048969	27.219485	17.312271	21.356105	21.754248	27.819522	37.223146	67.26477	54.118175	33.619025	28.794855	29.296955
Niben261Chr05g0716004.1	1.653176	0.882918	2.416957	1.653591	2.274749	1.655186	1.687896	2.068773	2.667345	2.047034	1.88153	1.60498	1.706686	1.393595	2.099751	2.494405	1.737375	1.89474	2.420589	2.284917	2.156228	2.920763	3.419968	4.918219	2.17315	1.761917	2.439893	2.7519	3.417823	2.281638	2.059749	2.65451	2.583608	3.157885	2.065769	0.968148	2.163681	3.171554	2.038256	3.573192	2.907933	2.420379	2.502333	1.721042	2.283648	1.999336	2.442292	2.144239
Niben261Chr05g0837010.1	3.780633	2.823968	4.08171	5.719211	5.945258	5.2292	6.629039	6.352189	7.218846	3.671641	4.011983	5.168248	3.321706	5.261837	5.086503	7.425072	5.126692	5.110792	8.083308	5.689143	6.896583	13.130573	13.05847	14.476327	1.799007	2.1053	2.861419	10.693542	9.649612	7.492306	10.167153	7.832997	8.935824	5.881957	5.087587	4.541639	5.176474	5.336653	4.930188	12.304057	9.981423	7.545469	11.042228	11.66173	8.034543	5.471083	9.098153	8.704684
Niben261Chr05g0917011.1	0.20232	0.255068	0.25926	0.244597	0.231209	0.244965	0.193857	0.248585	0.404993	0.214171	0.240831	0.128515	0.336652	0.191776	0.163684	0.108801	0.223709	0.150636	0.254255	0.366385	0.284642	0.825076	0.826927	1.237432	0.218628	0.295055	0.332791	0.37872	0.287465	0.314695	0.250946	0.3377	0.509332	0.417568	0.20866	0.114137	0.315771	0.291128	0.23866	0.183115	0.107259	0.210639	0.469809	0.309814	0.270558	0.448955	0.481408	0.485063
Niben261Chr05g0929011.1	0.510171	0.386113	0	0.176338	0.10027	0	0	0.11606	0.117806	0	0	0.335836	0.336133	0.104893	0.21246	0	0.086475	0.097461	0.197409	0.108465	0	0	0.571934	1.190373	0.525959	0.408184	0.235449	0.63185	0.585915	0.670681	0.091263	0.176143	0.430585	0.160033	0.210251	0.16596	0.399883	0.114942	0	0	0.103805	0	0.261801	0.295021	0	0	0.147762	0
Niben261Chr05g1113001.1	0.289641	0.562557	0.338765	0.589247	0.455476	0.236729	0.641881	0.175735	0.57517	0.375054	0.133191	0.571925	0.848271	0.238206	0.402056	0.336174	0.981911	0.295061	0.57503	0.902803	0.644776	0.661927	1.052834	1.727122	0.497701	1.239626	0.345434	0.766785	0.639959	0.456855	0.502709	0.197983	0.102295	0.216968	0.160857	0.376938	0.303266	0.080531	0.22289	0	0.331367	0.286283	0.594461	0.446712	0.571572	0.605437	0.447278	0.770617
Niben261Chr05g1128002.1	1.027852	0.099813	0.360668	0.487935	1.537769	0.928275	0.683381	1.966574	3.676652	0.899484	0.141803	0.270623	0.722493	0.084536	1.540931	1.550939	0.972805	0.94247	1.226867	2.6265	2.732378	6.459542	4.747347	3.517673	1.378359	0.661435	1.746901	0.408607	3.307525	1.948261	1.437457	1.135819	1.415666	0.57779	0.599352	0.535078	0.21582	0.685902	0.475226	1.323479	0.617385	1.219155	0.738318	2.219432	3.042575	1.197053	0.833707	0.922953
Niben261Chr05g1328010.1	0	0	0	0.044611	0.206901	0.053767	0	0	0	0	0.181508	0.043399	0.231257	0.108206	0.219162	0	0.044607	0.10053	0.914292	1.28667	0.873898	1.549934	1.097104	2.302872	0.135649	0	0.058843	0.130754	0.151055	0.08165	0.146801	0.045433	0.209105	0.074003	0.054802	0	0.137759	0.164617	0.050706	0.181517	0.16934	0.305379	0.540071	0.558415	0.259253	0.256038	0.305092	0.359966
Niben261Chr06g0022019.1	8.162421	5.445803	9.831687	9.05076	9.857037	9.871158	7.040457	8.609703	7.726896	8.591885	8.088296	7.511542	8.868849	6.871537	6.186428	3.709334	6.68348	6.168864	10.688217	10.658152	11.810513	11.472029	10.762575	10.967671	9.646245	7.497495	10.541829	10.300192	11.337009	11.21211	10.474942	9.591988	10.156826	8.057947	6.451495	5.197754	6.186872	4.573067	6.739236	8.44564	5.947098	7.192816	14.06198	12.265479	11.972015	6.051484	7.476827	7.691376
Niben261Chr06g0046001.1	0.993068	0.716363	0.663468	1.461872	1.829089	1.414001	1.481801	0.86474	1.66098	2.203783	1.682346	1.661422	1.719317	1.726154	2.267701	0.856103	0.884467	1.256582	3.111714	4.270351	2.233006	6.37523	6.986686	7.126528	1.432487	1.506678	1.2174	1.889267	2.504404	1.461402	0.822647	0.861801	0.961684	2.932594	1.795628	1.993237	2.346009	3.903242	1.660857	2.869371	2.996191	2.734251	4.134873	6.540568	3.862002	4.954973	5.949923	5.916255
Niben261Chr06g0614004.1	1.452046	1.626923	0.653201	1.931498	1.888217	1.734531	1.750408	1.550237	1.885353	1.138996	1.463857	1.360089	1.177647	1.331983	1.162856	2.009432	2.044766	2.133617	2.85512	2.422563	2.277972	3.343811	3.331679	3.909371	1.094009	1.302733	1.398726	1.443043	1.938614	2.349067	1.412428	1.774219	2.426087	1.568828	1.070056	1.090206	1.871204	1.490673	1.463207	2.465572	3.114812	2.318421	2.06321	2.196422	2.259295	2.651648	2.006029	2.005951
Niben261Chr06g0617001.1	13.626897	12.043467	8.467119	8.410656	6.403607	5.699276	3.387271	4.626487	5.813749	4.962767	3.891981	3.818932	6.033139	3.896194	4.123052	6.487102	6.027209	11.388179	10.937984	13.356014	10.805469	13.897713	15.160484	26.993664	18.933741	15.456618	10.712902	13.701101	9.673471	8.256144	6.53313	6.727447	6.5423	8.553054	4.523021	4.779873	7.133964	8.657984	4.142838	8.273953	9.774219	11.877377	12.563732	13.094417	12.395128	9.298747	5.859343	7.96634
Niben261Chr06g0643027.1	0.587084	0.554123	0.902027	1.025412	1.560036	1.270242	0.510921	0.925744	0.976146	1.168089	0.902706	0.828827	1.116447	1.024462	0.81624	1.580943	1.231821	1.072506	1.612581	1.53357	1.942077	1.973329	2.018044	2.047002	1.626462	1.192686	1.728467	1.154016	1.917773	1.980749	0.884261	0.785733	0.619564	1.037056	1.038262	1.114584	1.160834	0.87423	0.435951	1.864206	1.145021	1.512457	1.326323	1.462783	1.434405	1.455365	1.976202	1.4299
Niben261Chr06g0676002.1	0.872454	1.129587	0.340142	1.183285	1.371983	0.950764	1.38105	0.397012	1.443769	1.129736	2.808388	0.57425	1.022063	1.195872	1.453287	0.33754	1.183083	1.111042	0.577379	0.742062	0.275863	2.283578	3.171343	4.750045	0.599669	1.403533	0.520258	1.734088	1.633011	1.070329	1.730579	0.602538	0.924396	1.633877	1.695862	1.89235	0.608997	0.970301	1.568696	0.267479	1.247678	1.940264	1.193754	0.672792	1.147792	1.302639	1.010906	2.901561
Niben261Chr06g0701008.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.031123	0.03234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.043973
Niben261Chr06g0708005.1	0.225748	0.468632	0.235305	0.412396	0.278263	0.345917	0.284364	0.331154	0.495265	0.263536	0.30522	0.222579	0.318579	0.130852	0.284474	0.333463	0.385371	0.486968	0.400636	0.625634	0.54975	0.529499	0.657706	0.931461	0.323803	0.39803	0.425296	0.487263	0.650809	0.620609	0.431093	0.566777	0.636952	0.33862	0.320802	0.208285	0.307791	0.292394	0.24454	0.311377	0.47313	0.431327	0.455966	0.701988	0.546965	0.389057	0.582068	0.320143
Niben261Chr06g0709004.1	2.20239	2.61419	2.290757	2.936267	3.542593	2.576164	1.251385	1.426919	1.559129	1.876896	2.625477	1.759869	3.298058	1.565532	2.533748	2.624388	2.675167	3.039247	3.447816	5.400906	3.931676	4.950645	4.649888	5.816048	3.59999	4.163448	3.018388	3.948531	3.929392	3.844435	2.811016	1.996425	2.311597	2.276389	3.024414	2.3523	3.632523	2.033012	2.178242	2.412892	3.231413	2.214287	4.084798	3.967543	3.568601	3.066461	3.297961	3.536096
Niben261Chr06g0792012.1	0.570808	0.431106	0.296821	0.516233	0.847975	0.518482	0.180712	0.490226	0.188919	0.184784	0.262486	0.166513	0.517802	0.435167	0.334647	0.809738	0.559092	0.508211	0.818474	1.15854	0.601407	2.581796	2.316689	1.372471	0.523115	0.153108	0.340382	0.378179	0.828549	0.333537	0.896569	0.963848	1.27678	0.285093	0.369923	0.247649	0.398532	0.528876	0.457137	0.350029	0.326567	0.282122	0.651048	0.573718	1.056701	0.454588	0.588026	0.506311
Niben261Chr06g0840001.1	0.701093	0.521199	0.79486	0.994083	1.150497	0.977271	0.819578	0.754124	0.540521	0.771952	0.823382	0.803247	0.993158	0.681578	0.705959	0.715286	0.702752	0.723171	1.759703	1.685975	1.459375	1.39356	1.771597	2.368789	0.952783	0.844394	0.962497	0.963458	1.245167	1.121581	1.012861	0.992334	1.438226	1.148956	1.294295	0.990861	0.963481	0.826952	0.710133	0.717643	0.852263	0.732247	1.037563	1.213904	1.17852	1.155894	1.50931	1.143184
Niben261Chr06g1470008.1	0	0	0	0.087616	0	0	0.124916	0.12208	0.128656	0.146852	0	0	0	0.120045	0	0	0	0	0	0.113619	0.127872	0.134456	0.279287	0.43535	0.130997	0.101856	0.227699	0.127169	0.06535	0.066999	0.096024	0.178705	0.272543	0	0	0	0	0	0	0	0	0.095498	0.130405	0	0.126852	0.114718	0.451282	0
Niben261Chr07g0002006.1	1.474317	2.147438	1.465714	2.749416	2.144562	1.144737	0.630117	0.469623	0.878312	0.357953	0.508474	0.921877	1.943026	0.727504	0.982335	1.112266	0.999617	0.675898	2.927053	1.94366	1.468429	1.664153	2.033304	3.956098	0.760013	1.600939	1.450607	1.684951	1.429946	1.899132	1.919151	2.036399	0.781045	0.745472	0.552681	0.287801	1.08057	0.737848	0.795259	0.4068	0.253007	0.218584	1.361655	1.421148	1.381963	0.660379	0.512484	0.735481
Niben261Chr07g0087004.1	0.221371	0.951693	0.578349	0.914423	0.75363	0.582019	1.382844	1.855888	1.368178	0.63535	2.142063	1.766594	2.601253	1.613424	3.113671	2.702906	2.21218	2.856114	8.2818	9.861316	7.458394	23.300463	27.971693	24.036818	1.489656	0.383658	0	0.693853	2.181859	1.46224	8.268097	3.786004	9.537897	3.959436	4.519685	2.981447	4.500143	8.985579	5.22449	7.202097	7.61183	6.515963	6.963971	8.141322	8.295224	16.517374	12.003458	17.098904
Niben261Chr07g0204005.1	4.18116	4.095546	3.727353	4.272007	5.725758	3.630822	3.231698	3.217805	3.906628	5.168066	4.28884	3.765304	4.526692	3.456278	3.172849	3.314406	4.295911	4.978111	5.174697	6.619577	4.605402	7.589118	6.721836	6.810366	4.558812	4.347365	4.602546	6.935841	5.907432	4.767592	3.580978	4.338338	4.821051	6.192598	3.723567	4.344565	4.982859	5.918096	4.104989	4.291415	6.608576	5.260597	7.243512	6.468628	6.766867	8.005338	7.048109	7.32788
Niben261Chr07g0306003.1	3.056925	2.988413	1.706983	2.707203	3.195822	2.935863	1.648123	1.576635	2.482425	0.781513	1.041276	0.888396	2.073612	0.910542	1.117047	1.461608	1.959701	2.700728	3.148258	5.291054	3.056921	3.524245	3.183017	5.628601	5.28198	5.079841	3.694943	4.049983	4.615726	4.544146	3.049418	2.989677	3.877247	3.204207	1.312435	1.887002	2.920947	3.2713	2.478979	3.048413	2.756634	3.057325	5.64843	4.369662	3.321955	3.503478	2.41633	2.765169
Niben261Chr07g0375015.1	4.077233	4.787833	3.105237	4.179529	4.696927	4.26237	3.332091	4.271626	4.989758	3.683432	2.87778	3.43256	4.082157	3.899066	4.343487	4.732274	5.97892	6.08577	6.118153	7.580934	6.925651	6.328643	9.610085	9.882324	4.59468	3.965981	4.155858	4.805802	6.582809	5.134906	4.231834	3.667138	4.018579	4.900981	3.949466	3.82533	5.46039	5.219947	4.018642	6.104701	5.776525	4.357985	4.767898	7.677588	6.174801	5.69121	5.932791	6.05463
Niben261Chr07g0785009.1	0.356814	0.490849	0.486887	0.403281	0.490971	0.19442	0.282409	0.297676	0.531422	0.404282	0.205101	0.15657	0.209	0.293451	0.198121	0.345116	0.282248	0.590709	0.516546	0.657555	0.366671	0.963118	0.99183	1.156346	0.582471	0.765351	0.797902	0.768303	0.637507	0.469008	0.486591	0.26696	0.409562	0.36752	0.396326	0.232179	0.311333	0.198416	0.252042	0.191438	0.484759	0.37472	0.671301	0.389806	0.381405	0.586025	0.757969	0.56367
Niben261Chr07g0869003.1	5.141747	4.476357	5.184328	7.21386	8.085687	5.796151	3.8731	5.163837	6.338209	6.371037	5.136531	6.884737	5.452271	5.103573	6.202458	5.762026	5.289421	6.909111	6.51215	6.182931	9.921783	10.441639	8.530199	13.514378	5.849157	6.845252	8.088175	9.338719	6.335576	6.898085	4.484066	5.632342	7.514086	6.77202	7.532763	5.768501	8.168724	4.288497	5.737416	4.403243	3.6512	7.491736	6.368169	6.152671	6.122979	7.465234	3.904378	7.25166
Niben261Chr07g0939008.1	0.432342	0.464043	0.319423	0.246911	0.351175	0.353386	0.259341	0.176028	0.248525	0.265186	0.188349	0.14977	0.219919	0.149712	0.189529	0.158471	0.462847	0.365144	0.598581	0.870409	0.431695	0.826381	0.598454	0.955706	0.914953	0.457576	0.346011	0.520116	0.545941	0.454627	0.389297	0.141442	0.192876	0.332388	0.170602	0.177676	0.11913	0.170844	0.105207	0.523218	0.314683	0.438575	0.44367	0.491354	0.359233	0.326157	0.395488	0.363249
Niben261Chr07g0971002.1	5.062916	6.568208	4.822496	7.666744	9.628085	7.856249	8.00697	6.671648	6.98353	9.204704	9.413834	8.097306	10.046175	7.558386	8.362288	7.370318	8.878739	8.738248	11.921859	10.535074	12.344036	16.560866	15.049486	19.479543	7.989911	6.547979	8.260588	9.486903	9.333052	8.17249	8.730122	8.477252	9.048576	9.047736	9.022743	7.504672	9.520399	9.643621	8.837774	8.447402	8.802947	9.438702	13.183867	12.929423	14.514759	11.710984	15.988313	14.443771
Niben261Chr07g1145008.1	1.473874	2.621181	1.434652	4.514344	4.435374	5.019757	4.185616	3.350484	4.658957	2.350609	3.042276	3.231174	3.408658	1.598764	1.229482	1.995019	1.158413	1.873738	6.956861	10.671038	8.304602	15.927959	14.350828	10.515166	3.691771	1.580209	2.85762	6.333841	5.140098	5.295993	4.563032	7.117533	3.119896	1.645181	3.23425	3.823513	3.316545	2.244855	4.703328	2.480947	0.629999	2.539331	7.312619	7.770973	7.762415	5.93493	7.385538	7.079651
Niben261Chr07g1183009.1	2.110361	2.128078	1.883165	3.37275	3.441831	2.608786	1.94674	2.182188	3.159893	1.963681	2.185787	2.228386	1.673666	2.079935	2.263315	2.120256	3.396271	2.580754	3.111274	3.959009	2.854056	4.112522	3.835989	4.320193	3.161398	2.853504	2.785879	3.961029	4.506544	3.934589	2.706764	3.024016	3.373785	2.256415	1.647948	1.742772	2.500738	2.094281	1.647287	2.59177	3.037973	2.902829	2.346028	2.98066	3.228404	2.314464	2.641335	2.600795
Niben261Chr07g1227002.1	1.250124	1.912851	1.063384	2.054894	1.817063	1.672019	1.295097	2.103169	3.1402	2.096941	1.881394	1.595773	2.16319	1.201085	1.798357	0.571593	1.489807	1.707709	1.587822	2.641932	2.155539	3.60682	5.904523	11.166587	2.655889	2.285342	2.879913	3.216914	2.610418	2.618071	2.845959	2.9822	3.652537	3.575399	1.735543	1.183095	1.824659	1.453568	1.284167	0.731439	1.040111	1.54438	3.226502	2.570627	1.773857	3.37531	4.257209	3.855228
Niben261Chr07g1375011.1	2.68494	2.498163	2.133147	3.463721	3.301875	2.685935	1.954075	2.284689	2.060479	2.351265	2.781195	2.105002	2.399448	2.381033	2.665869	2.76105	3.502259	3.294304	5.555527	7.860518	5.549464	5.215736	5.610689	8.631833	4.373163	3.564154	2.713008	3.708229	3.809405	3.855246	2.500031	2.378972	3.580087	3.13793	3.480047	2.517756	2.517249	3.418386	3.163582	4.076578	4.595126	3.982526	3.13845	4.349138	4.384968	4.456826	4.339909	4.29587
Niben261Chr07g1381002.1	4.400482	3.77989	3.422458	3.766245	4.253604	2.814772	3.600783	4.486145	5.042319	4.236234	4.474939	4.239016	4.872882	3.035019	4.096111	2.432592	4.075095	3.851738	5.329187	5.760502	6.281605	8.957669	9.019053	11.404305	5.327693	5.334708	6.384436	6.147895	7.184765	6.332688	6.529732	6.417305	5.625882	8.182046	6.291674	4.077299	4.239548	5.645849	3.952023	3.542422	5.338977	6.675357	5.946107	9.149678	7.270872	6.848266	6.409852	8.241908
Niben261Chr07g1449010.1	0.54911	0.792486	0.389348	0.907991	0.922867	0.937447	0.59874	0.812279	1.045863	0.875421	0.766431	0.974566	1.169854	0.765918	0.839189	0.58838	1.140868	1.167508	1.544456	1.37517	1.583038	2.559334	2.618655	2.11832	0.846936	0.804357	1.027949	1.288978	1.312221	1.180342	0.934938	0.647023	0.781799	1.388643	1.017504	0.982267	1.248472	0.7551	0.768699	1.069124	0.96771	1.300862	1.255093	1.358128	1.137195	1.606523	2.09002	1.932192
Niben261Chr07g1460007.1	17.506513	19.953265	14.538708	11.699051	16.158923	15.552012	8.673672	10.738132	14.79386	7.392285	8.748334	8.850505	11.144839	5.007894	12.043363	7.655455	12.213502	15.700867	18.761642	25.244905	18.292978	17.928516	22.619028	33.150025	24.587726	27.548713	20.378393	24.961503	26.033372	23.077363	18.306997	18.220701	17.997736	11.975367	10.568743	6.272576	8.765329	9.734679	6.45069	9.333328	9.797272	9.025997	23.432537	18.584543	19.273558	13.181114	16.462617	11.046144
Niben261Chr07g1464008.1	9.061984	8.283477	9.183663	8.292095	12.33776	7.773738	6.499793	6.343601	7.520871	4.891435	4.843805	7.242047	6.520544	6.296004	6.387571	6.32304	9.783817	8.938704	9.645007	12.70861	8.232815	12.979497	14.659122	14.512463	12.076122	10.0762	10.845557	12.942999	14.599451	14.471574	11.166714	7.771235	14.326893	7.053058	5.465903	5.755454	6.314821	6.798101	5.335533	6.61364	7.590635	7.221641	6.544338	8.337481	8.076558	4.868245	5.336364	5.290199
Niben261Chr07g1467010.1	1.246438	1.244232	0.582811	0.79651	0.559714	0.610901	1.014144	0.923201	1.060809	1.280126	0.441917	0.937626	0.90689	0.790347	0.622527	0.413185	0.386121	0.571109	0.724309	0.847649	0.675248	2.09612	3.013744	4.014075	0.770619	1.002025	0.700407	1.025786	0.490568	0.76726	0.556052	0.762016	0.527963	1.63973	0.770912	1.204325	0.633539	0.801584	0.603396	0.556517	0.946745	0.976801	0.803901	1.015548	0.386523	1.658575	1.443433	1.385751
Niben261Chr08g0180021.1	4.952267	4.956831	3.475322	4.701636	6.050458	5.168448	3.256277	4.195049	4.236286	4.143567	3.573613	4.513273	8.300591	5.326025	5.203354	5.659461	6.663818	7.276791	8.584134	11.081145	8.889322	9.945967	9.774483	9.836849	5.027256	5.454199	6.065245	6.9659	8.711923	7.731188	5.61056	5.209164	7.99174	3.8524	3.554267	4.660138	7.977276	6.609204	4.461942	6.797227	7.321836	5.252556	10.633186	9.98799	9.171334	6.347555	5.738156	6.765366
Niben261Chr08g0247011.1	2.491405	2.65241	1.925563	4.294313	5.411641	4.025451	4.147098	3.409554	5.487187	2.723078	2.879911	2.704095	2.571218	2.209909	2.093768	2.607475	3.421355	3.339328	6.303449	7.427987	5.974633	7.561566	7.699841	7.221526	2.452022	2.46287	1.981126	4.090922	6.284255	5.534459	4.469823	4.183302	5.09588	3.343624	2.909825	2.079481	2.442643	2.917162	2.225479	3.36325	4.336922	3.908352	4.421634	5.774274	6.547663	4.2858	3.828055	4.797326
Niben261Chr08g0373003.1	3.386101	3.640975	3.197768	3.572859	3.903911	3.699896	2.192592	2.921509	2.634258	2.017559	2.141534	1.91848	3.711029	2.258692	2.227347	2.624092	3.283282	2.697624	4.259524	5.012743	3.190434	4.512518	5.064707	6.659748	5.59243	5.444519	4.575146	6.692792	5.369397	6.024587	4.931701	2.776453	4.378006	3.331988	2.661687	1.034295	2.710197	2.414922	1.437817	4.021928	3.86986	3.604576	4.233043	4.552886	4.302705	2.895383	3.770544	3.061193
Niben261Chr08g0646005.1	116.112043	58.193457	52.569825	27.939923	26.505395	61.22615	24.901858	22.157456	40.908622	18.187845	15.501535	54.23713	92.14467	120.136163	81.108758	121.724507	63.488977	148.818918	184.047823	210.260326	184.753099	308.815817	370.006523	474.854335	243.285629	114.485221	123.960955	59.557198	49.712345	25.601014	19.502664	51.73539	31.748338	206.224289	106.087907	116.986844	31.373972	296.80028	63.497679	172.248281	118.912792	152.712752	80.717682	181.967819	121.958337	150.994417	308.135829	164.429156
Niben261Chr08g0691003.1	2.130259	1.43651	1.937884	1.641453	2.279829	2.466559	2.58527	1.777194	2.467663	1.034423	0.653067	1.246345	1.460396	1.703302	2.161067	3.571394	2.171226	2.260681	4.198357	4.793167	4.545943	8.378122	8.193785	9.431504	3.270997	2.170371	3.122839	3.175576	5.799713	4.760139	2.949125	3.22453	3.220268	4.188887	2.021088	1.814968	3.159833	3.504398	2.097526	4.408434	5.585139	5.395505	3.803506	7.753053	6.997636	5.753208	7.969606	7.697445
Niben261Chr08g1023012.1	5.20837	6.184633	5.188779	3.256638	3.961161	4.336817	3.441147	2.979724	4.293693	4.99059	5.015575	3.421783	4.1197	4.008402	3.811969	4.591582	4.122377	6.33934	5.080327	7.357021	5.510803	11.896337	11.644715	11.673329	6.424769	7.372265	4.70538	4.520994	5.651141	4.351516	2.815574	3.281016	3.218323	5.14669	2.750023	3.307905	2.596835	3.847853	3.344886	4.198081	5.710209	4.407465	5.758804	7.820444	6.904498	6.625964	8.288441	8.947128
Niben261Chr08g1105004.1	3.662936	4.283949	2.623336	4.766386	3.409185	3.910242	2.626902	2.823459	4.527861	2.613291	1.340927	1.278816	2.75916	1.168364	1.743735	0.867658	0.963324	1.770536	4.861299	10.555525	4.506089	24.654962	30.356922	50.007591	7.167405	9.20079	6.953409	13.002118	6.067726	5.726473	6.729077	5.420817	8.87192	6.803773	4.645282	3.308127	6.418128	5.363287	3.744072	2.818925	2.245078	2.714679	16.005998	9.972283	6.270688	8.104013	11.259777	8.876188
Niben261Chr08g1336009.1	2.001694	1.643206	2.215278	1.670734	1.77947	1.553621	1.421032	1.205274	1.60307	0.943989	1.050798	1.341259	1.504773	0.715421	1.400978	1.133201	1.995903	2.114167	2.730038	3.459301	3.14853	2.81788	3.389474	4.046194	3.119125	2.431962	2.902172	2.119937	2.130446	1.764416	1.273362	0.922289	1.918547	1.05819	1.262024	1.086238	1.687049	1.643441	1.181357	2.085482	1.884548	1.654531	2.026056	2.076794	1.807101	1.426438	1.968727	1.242143
Niben261Chr08g1372005.1	0.714885	1.383083	0.753333	1.794158	2.169591	1.233805	1.255966	1.003062	1.591531	1.020711	1.357102	1.648621	1.294341	0.864712	1.299738	1.023229	1.171443	1.242007	2.328503	2.980032	2.623339	3.061666	2.507806	3.595617	1.013008	1.672996	0.9093	2.729363	2.44436	1.724358	2.684299	1.779413	2.614528	1.728166	1.243536	1.41233	1.77584	1.451663	1.475461	1.463251	1.694008	1.941922	2.714026	2.486945	3.122467	2.005459	2.883118	1.725798
Niben261Chr09g0025009.1	11.299698	8.64084	7.984786	13.856778	26.876233	19.971667	18.468166	21.317665	29.03045	6.812986	6.235405	9.637722	10.962209	7.976574	8.077959	14.645183	14.556708	10.900274	23.205169	34.679378	33.763712	81.934912	71.124557	58.07858	11.067531	9.770697	13.013127	26.342845	54.125172	39.11208	39.469336	45.164789	44.547411	14.865861	8.471898	9.803604	9.415706	12.252799	8.489674	20.092912	15.553481	12.7742	26.428756	36.488844	37.210892	21.468721	22.421552	22.313093
Niben261Chr09g0112016.1	3.241349	2.92219	3.046422	4.003639	3.868414	3.406134	2.528796	3.028982	6.034395	2.754416	2.315654	4.07643	3.661567	2.66575	3.18171	4.501083	6.867815	5.174435	4.912628	6.104602	6.259152	8.635472	9.913389	10.624464	4.774063	5.447208	5.953924	3.221251	8.657266	6.786423	3.530466	5.196648	3.74096	4.682723	2.700208	3.766327	4.180706	4.683113	2.988355	5.270385	5.810787	4.977289	4.870634	5.668655	5.882433	5.807492	6.907857	6.00595
Niben261Chr09g0350002.1	0.411156	0.570358	0.480891	0.83646	0.69275	0.576078	0.223145	0.45438	0.641517	0.627476	0.405151	0.386605	0.258033	0.483062	0.391361	0.068173	0.597369	0.179518	0.787141	0.849289	0.557162	1.037734	0.941938	1.233474	1.029481	0.755926	1.418536	1.109076	0.779575	0.772053	0.873815	0.689604	0.995736	0.725989	0.587167	0.382199	0.553497	0.48993	0.452615	0.756321	0.755982	0.609585	0.723309	0.588831	0.57955	0.420951	0.816692	0.761839
Niben261Chr09g0611004.1	0.158628	0.410759	0.123688	0.645375	0.457172	0.605031	0.30132	0.433104	0.315004	0.462165	0.948287	0.556848	0.603946	0.608983	0.484429	0.797822	0.896275	0.444417	1.04974	0.989416	1.0532	1.556985	1.390561	1.68609	0.436123	0.297719	0.56737	0.788108	0.971709	0.444812	1.022563	0.730349	0.952408	0.653551	0.52858	0.275251	1.273357	0.484894	0.855652	1.021285	0.816497	0.744748	0.813923	1.223258	0.730413	1.326323	1.102806	2.110466
Niben261Chr09g0638009.1	0.908349	0.666543	0.561339	0.916656	1.19102	1.012372	0.799618	0.47034	0.879544	0.68313	0.282125	0.609985	0.810952	0.307291	0.454141	0.579341	0.912835	0.789465	1.841928	2.062632	1.596937	1.626643	1.50736	2.175848	0.761037	0.950275	0.746169	1.581388	1.221332	1.312715	1.53469	1.028745	1.823941	1.95618	0.994043	0.823081	0.937302	1.317365	0.727089	1.761266	1.853923	1.871614	2.007856	1.952093	2.153518	1.338818	0.855316	1.603709
Niben261Chr09g0693008.1	26.999687	27.593875	20.614815	41.134578	29.858901	32.874983	42.978303	34.705363	40.536776	47.98994	43.692663	55.819378	47.977285	37.026505	41.446733	36.174091	43.099757	50.196882	45.575744	47.215357	73.389422	70.956277	80.492985	100.850601	27.133345	35.932904	43.098628	56.761183	47.3091	55.697989	44.604299	42.340562	55.811601	43.970604	50.816801	34.942782	44.563114	37.652431	30.634065	46.718871	56.189661	54.106872	58.502589	57.390776	62.397598	49.693147	64.788141	56.717668
Niben261Chr09g0774003.1	2.56994	1.109159	2.340465	2.521876	2.608152	2.801875	2.878651	3.381354	3.273092	3.329107	6.306817	3.890041	7.455996	2.585779	4.214061	3.646896	1.744286	4.478939	1.982766	3.564215	4.050101	5.942785	5.611078	8.153289	4.946979	3.447321	6.882318	4.832249	4.602954	3.860957	4.398622	6.060997	5.522878	3.430405	2.967829	4.134758	3.917242	5.429888	4.763687	1.840451	2.395708	2.929593	7.621787	5.730683	2.985347	4.255194	6.293039	4.83127
