GFP22h1	GFP22h2	GFP22h3	GFP25h1	GFP25h2	GFP25h3	GFP28h1	GFP28h2	GFP28h3	GFP34h1	GFP34h2	GFP34h3	GFP37h1	GFP37h2	GFP37h3	GFP40h1	GFP40h2	GFP40h3	GFP46h1	GFP46h2	GFP46h3	GFP56h1	GFP56h2	GFP56h3	pcrtB22h1	pcrtB22h2	pcrtB22h3	pcrtB25h1	pcrtB25h2	pcrtB25h3	pcrtB28h1	pcrtB28h2	pcrtB28h3	pcrtB34h1	pcrtB34h2	pcrtB34h3	pcrtB37h1	pcrtB37h2	pcrtB37h3	pcrtB40h1	pcrtB40h2	pcrtB40h3	pcrtB46h1	pcrtB46h2	pcrtB46h3	pcrtB56h1	pcrtB56h2	pcrtB56h3
Niben261Chr03g1806007.1	9.902949	10.941863	8.076661	14.236146	15.589793	12.411353	13.077871	11.831993	11.243001	26.478493	25.506859	35.409161	27.760062	25.236403	22.940092	29.497866	38.75788	29.76377	40.634769	44.867954	47.563382	40.638501	38.709699	38.399256	7.233803	8.418053	5.97502	9.324493	8.989031	6.242569	7.773797	7.082681	5.362159	13.039179	12.383594	15.436756	17.108916	13.883599	15.605885	15.141488	16.927077	17.104747	19.545713	16.12826	18.103954	16.682724	14.235956	16.953455
Niben261Chr03g1919008.1	12.65904	15.579837	14.480075	15.97409	15.035761	12.645544	15.363927	14.788547	16.569894	23.320779	21.769423	22.21044	23.755279	19.532511	22.01947	17.251619	21.609155	18.854116	24.550567	25.561777	22.15612	38.221297	36.608685	34.218296	14.404562	15.843896	15.428185	21.773079	13.64343	11.227818	11.634652	11.661278	11.759223	14.709917	15.521421	13.805871	22.540775	14.178168	18.589683	16.021236	15.718763	14.95329	18.346914	16.117613	17.37096	22.879243	24.238304	22.642975
Niben261Chr04g0046002.1	0.904748	0.786333	0.97932	1.380293	1.401421	1.020376	1.292189	1.259962	1.300752	1.500326	1.328565	1.288143	1.58386	1.261488	1.3324	1.0891	1.254464	1.221146	1.10518	1.342241	1.176388	1.547427	2.720299	2.44135	0.944924	1.008562	1.063875	0.967216	1.074988	1.362436	1.233771	1.095795	1.117184	1.626225	1.487735	1.257487	1.373676	1.270312	1.371865	1.63739	1.302048	1.217312	1.017905	1.575356	1.626083	1.481814	1.954426	1.536752
Niben261Chr04g0059015.1	2.569527	3.219772	2.291189	3.216419	3.031141	2.713591	2.959017	3.513647	3.481222	7.279133	4.375085	4.792822	4.733207	4.372336	4.107232	5.552475	5.931971	5.571766	6.069783	6.870811	5.888821	8.047657	7.862886	7.641299	2.591222	2.698947	2.065508	2.623299	1.985804	2.126492	2.817631	2.36189	2.517306	4.534935	3.343313	3.209432	3.551674	3.384215	2.273778	3.040271	3.216339	4.423312	2.871943	3.817905	3.440298	5.025069	5.707761	4.700633
Niben261Chr04g0180004.1	5.868394	5.691326	5.106115	6.255901	8.190121	5.683745	8.76426	9.608973	12.439582	15.358215	14.147939	15.719076	15.140907	12.977081	14.511064	12.559159	16.365124	14.807147	14.510641	17.812147	13.448819	27.045409	28.413428	29.975265	4.95266	5.612797	5.003829	7.103617	8.787341	7.686796	9.613175	11.04623	11.789917	17.105502	13.540879	14.498225	12.696553	15.509632	12.436366	11.326438	13.950006	11.537593	9.54707	10.211971	10.647104	18.650704	20.693732	18.907141
Niben261Chr04g0207001.1	17.576725	16.346851	20.694753	23.934825	22.022888	17.434738	20.523871	23.244695	20.431778	26.425326	26.56008	28.966632	25.890161	26.825543	23.441198	24.944679	24.812509	24.930386	31.913629	34.677486	27.293648	31.164269	36.958084	32.80587	18.169301	13.796171	21.314469	18.475858	18.875556	14.525873	16.529575	19.390835	15.545091	19.076613	20.56486	17.123632	21.611023	20.474172	21.236845	22.451089	21.761254	20.963694	21.756117	21.340475	22.884323	20.034952	21.633755	20.062183
Niben261Chr04g0331004.1	13.257654	10.72813	0	11.987327	5.212102	7.223818	8.394475	7.038408	4.387852	17.167263	15.241345	30.541696	21.355253	21.806715	20.243562	10.258405	16.479759	8.441598	16.450784	11.276245	25.151823	32.532044	17.008646	15.467323	2.278116	3.55464	0	6.587724	3.383857	0	1.643599	4.578032	4.682317	7.448432	12.885013	8.626743	18.50842	5.529194	11.918814	0	3.791898	8.189973	9.07004	6.815753	17.441643	9.897334	5.120516	8.818323
Niben261Chr04g0636011.1	2.171804	2.607163	2.179756	3.352408	3.59997	2.557225	2.283865	2.542879	2.62879	3.657232	3.574311	3.75694	3.954497	3.428475	3.03816	3.457534	4.544198	3.750536	4.971041	5.616767	4.409844	6.5141	6.748327	5.848757	2.775557	2.158726	2.626868	3.66336	3.041203	2.651574	2.889981	2.941553	2.652405	3.597245	3.451822	3.425306	4.515192	3.583357	2.813133	3.828523	4.450737	4.043071	3.881356	4.117209	4.067395	4.79104	4.214075	4.521438
Niben261Chr04g0902013.1	0.684181	0.743579	0.491235	1.247477	1.302612	1.123107	0.69921	0.81045	0.888093	1.619438	1.782502	1.414265	1.532275	1.168297	1.250682	0.815543	1.625664	1.651097	1.726156	1.925927	1.621745	2.039266	1.698724	2.04272	0.842144	0.910052	0.943115	1.9573	1.516962	1.282372	1.093839	1.052019	1.278089	1.094585	1.16569	0.76671	1.241579	0.847539	1.178598	1.313326	1.269591	1.369826	1.262058	1.167763	1.33732	1.544219	1.276457	1.52329
Niben261Chr04g1443009.1	9.663386	10.027176	9.342263	7.832349	8.171655	7.232685	6.764149	8.22533	8.32267	13.953437	10.929928	13.675615	15.510178	14.002366	10.807251	11.427727	18.702579	15.290165	17.760919	21.175761	13.895053	25.760924	25.805356	24.86523	7.396505	7.145365	7.087944	7.477512	7.085156	5.234632	4.275446	4.808029	4.89586	5.539895	6.334402	5.07753	10.277405	7.644626	8.325298	10.233672	10.974151	10.101869	7.454141	8.87166	7.235748	8.656681	9.318063	10.784617
