Name	pcrtBEE_vs_GFPEE_filtered
Niben261Chr10g0675019.1	-0,645155403157443
Niben261Chr08g0959009.1	-1,20814041077795
Niben261Chr16g0473003.1	-1,99721545134816
Niben261Chr19g0875004.1	-1,22723733574795
Niben261Chr04g0957015.1	-1,51311447720956
Niben261Chr18g0368002.1	1,26366669055672
Niben261Chr19g0019006.1	0,886121063599426
Niben261Chr11g1088014.1	0,797001602644782
Niben261Chr18g0127015.1	-1,13291289639785
Niben261Chr04g1634013.1	1,07408572222554
Niben261Chr09g0112017.1	0,747727989794144
Niben261Chr09g1278002.1	1,94441373825197
Niben261Chr11g1334017.1	-3,70193944833868
Niben261Chr06g0562007.1	1,37829929922373
Niben261Chr01g0054001.1	1,63378262816039
Niben261Chr01g1848008.1	1,74969093972114
Niben261Chr12g0148003.1	1,40828954019071
Niben261Chr15g1448003.1	-1,96637841574539
Niben261Chr01g0965006.1	-0,804857782857593
Niben261Chr01g0164008.1	1,40558057435355
Niben261Chr04g0065003.1	-0,874706791008452
Niben261Chr12g0731008.1	1,0437733615407
Niben261Chr08g0644002.1	2,51690113794701
Niben261Chr06g0726006.1	0,846429053431705
Niben261Chr16g1302007.1	2,55215646117804
Niben261Chr03g0012018.1	3,44386975539082
Niben261Chr02g0830006.1	1,28523757553641
Niben261Chr12g1351002.1	1,15874936967465
Niben261Chr03g0035008.1	-6,69716786639822
Niben261Chr14g0032006.1	2,90843937888323
Niben261Chr17g0549001.1	1,20992742950966
Niben261Chr06g1392004.1	-1,14933882660708
Niben261Chr11g0889004.1	2,15752981375405
Niben261Chr13g0648008.1	1,74304442030767
Niben261Chr19g0406015.1	1,79764516634761
Niben261Chr07g0378015.1	1,64690481706464
Niben261Chr14g0348001.1	1,29971664021021
Niben261Chr10g1151001.1	-0,906340937596023
Niben261Chr06g0267016.1	-2,13794116917691
Niben261Chr05g0671009.1	1,02892272603403
Niben261Chr17g1316004.1	2,71245940670566
Niben261Chr16g1360009.1	-1,1854856425203
Niben261Chr15g0005004.1	1,90092510560515
Niben261Chr05g1044001.1	0,994534052200963
Niben261Chr16g0045013.1	1,65640364699163
Niben261Chr08g0587014.1	-1,69409386139479
Niben261Chr04g0331007.1	-2,14004511193679
Niben261Chr01g0554008.1	-0,789040911933112
Niben261Chr01g0888003.1	3,07390501193035
Niben261Chr07g1055007.1	3,34715266361493
Niben261Chr03g0375004.1	-0,978383378671455
Niben261Chr07g1474002.1	0,766398642193801
Niben261Chr12g1569022.1	-2,35025147695961
Niben261Chr16g0222001.1	1,73321789826948
Niben261Chr19g1350012.1	1,37301559191094
Niben261Chr14g0373005.1	2,44930975284412
Niben261Chr04g0107026.1	-1,17198949664816
Niben261Chr01g1638006.1	1,07988930200059
Niben261Chr19g1427023.1	1,35262630289841
Niben261Chr12g0049014.1	0,836598995279078
Niben261Chr11g0201021.1	-6,55459040307509
Niben261Chr17g1088002.1	2,40790453823381
Niben261Chr19g0181007.1	1,03181809521385
Niben261Chr08g0823001.1	1,43910449149412
Niben261Chr16g0780016.1	1,46178578193928
Niben261Chr01g1668003.1	-1,63024882166876
Niben261Chr06g1164013.1	1,61409026871104
Niben261Chr18g0787009.1	-1,9925952438774
Niben261Chr07g1444001.1	-1,9774921149602
Niben261Chr13g0733024.1	-1,44387729950285
Niben261Chr11g1362005.1	3,89679665635524
Niben261Chr09g1304014.1	1,25971150493554
Niben261Chr06g1129007.1	1,06691056663769
Niben261Chr04g1802010.1	1,73233333981655
Niben261Chr02g0283023.1	-0,919377077630827
Niben261Chr12g1447002.1	-0,837770368804479
Niben261Chr07g1499001.1	0,954629895992838
Niben261Chr01g0689001.1	-2,03296429910848
Niben261Chr02g0400001.1	-1,04226302155991
Niben261Chr14g0090022.1	-1,22030645663762
Niben261Chr03g0121002.1	0,92440502921829
Niben261Chr14g0974005.1	-1,22037447141463
Niben261Chr04g1149003.1	2,46137051873584
Niben261Chr04g1873004.1	1,18066583162188
Niben261Chr09g0140003.1	-1,76034190632606
Niben261Chr16g0833003.1	0,986749504606575
Niben261Chr19g1373004.1	1,30821046452021
Niben261Chr18g0592002.1	1,04375248838314
Niben261Chr16g0713009.1	2,72365435142418
Niben261Chr11g0891001.1	0,930321358044451
Niben261Chr01g0512007.1	-1,03541265057906
Niben261Chr19g0728003.1	0,98268149874991
Niben261Chr18g0967003.1	0,969895324075916
Niben261Chr09g0801010.1	1,54488444654367
Niben261Chr09g1304002.1	-0,917705115922399
Niben261Scf01681g0000003.1	-1,14041819749787
Niben261Chr08g0351001.1	-1,72519216777105
Niben261Chr09g1342012.1	0,935391686143732
Niben261Chr07g1088013.1	1,30509077994381
Niben261Chr07g1317001.1	0,823633994052864
Niben261Chr16g1270001.1	-4,75679719594318
Niben261Chr06g0899007.1	-0,925850515778256
Niben261Chr18g0944002.1	-2,87701704504503
Niben261Chr04g0298005.1	2,05041240612263
Niben261Chr04g0126015.1	1,16749244358597
Niben261Chr07g1035001.1	-2,08647503289558
Niben261Chr18g0751014.1	-0,88986781489474
Niben261Chr13g0650001.1	0,708025302830834
Niben261Chr06g1277004.1	2,50642864826642
Niben261Chr09g1049006.1	-1,00578766000853
Niben261Chr15g1462001.1	1,0300179250171
Niben261Chr16g0464007.1	1,26691714041902
Niben261Chr18g1190003.1	-1,71718183603598
Niben261Chr08g0846001.1	0,933977408001403
Niben261Chr13g0307006.1	0,703443937972694
Niben261Chr11g0889003.1	1,82546218101575
Niben261Scf00576g0000003.1	0,641656944373749
Niben261Chr12g0284004.1	-1,27497617936074
Niben261Chr15g0599007.1	0,742853162605051
Niben261Chr12g0429008.1	0,859501125446915
Niben261Chr06g0725007.1	0,88567104864229
Niben261Chr12g0816003.1	-1,92308046965267
Niben261Chr15g0708001.1	1,62638171724004
Niben261Chr10g0111025.1	1,05788367267457
Niben261Chr03g0779006.1	1,7198684024474
Niben261Chr15g0372013.1	0,83903894284099
Niben261Chr01g0018001.1	0,769350697292614
Niben261Chr14g0374001.1	0,802412911214149
Niben261Chr09g0613005.1	1,91823609558397
Niben261Chr04g1808011.1	-2,55876067349743
Niben261Chr06g0420001.1	1,95080408749543
Niben261Chr02g0458003.1	1,34780447989057
Niben261Chr18g0782001.1	2,70225666663936
Niben261Chr12g0492008.1	2,68082003129964
Niben261Chr16g1299011.1	1,05834831706623
Niben261Chr10g0956003.1	-6,26794009161028
Niben261Chr10g0640008.1	-2,17131795298792
Niben261Chr15g1283006.1	0,834549940171571
Niben261Chr14g1478019.1	1,89805740546022
Niben261Chr11g1408013.1	1,36028527895935
Niben261Chr13g0293003.1	0,739630882352309
Niben261Chr15g1209002.1	0,747820634956193
Niben261Chr09g1040014.1	2,08531370391463
Niben261Chr12g0380002.1	-1,06290917028922
Niben261Chr03g0882001.1	1,07506799362747
Niben261Chr11g1055002.1	2,17404690538498
Niben261Chr19g0115032.1	-2,10359266888904
Niben261Chr14g1451001.1	1,30555902778807
Niben261Chr13g0193007.1	-0,697337313857177
Niben261Chr10g0377012.1	1,56887823892645
Niben261Chr08g0101021.1	1,25777560132755
Niben261Chr10g0973001.1	-0,837536200537582
Niben261Chr10g1096040.1	-1,21008989951012
Niben261Chr19g0587006.1	4,86368818999
Niben261Chr15g1347006.1	1,04918634868781
Niben261Chr11g1331003.1	-1,29319685474702
Niben261Chr09g1265007.1	0,902985800709911
Niben261Chr15g0715003.1	-1,33066056772827
Niben261Chr13g0891024.1	2,61077006085327
Niben261Chr03g0751014.1	-2,36919249184818
Niben261Chr01g0039005.1	-1,45475085465775
Niben261Chr06g0435013.1	1,10728776211612
Niben261Chr06g0606002.1	1,32298199802335
Niben261Chr12g0827008.1	1,61714677916981
Niben261Chr02g0449001.1	2,16759563916554
Niben261Chr15g1380006.1	-1,14184462225283
Niben261Chr03g0962008.1	-1,448797705718
Niben261Chr14g0656003.1	2,92798352735437
Niben261Chr10g0062001.1	1,27786688610444
Niben261Chr09g0018012.1	-1,67203556303573
Niben261Chr07g0834012.1	1,08132574846264
Niben261Chr05g0286012.1	-1,58229341886366
Niben261Chr12g0096001.1	1,10764137853269
Niben261Chr17g0244002.1	-0,937824403661624
Niben261Chr17g1236001.1	0,793766824004311
Niben261Chr09g1112015.1	0,764995865209761
Niben261Chr18g0225006.1	2,41704380051931
Niben261Chr05g0076005.1	1,65270630059081
Niben261Chr10g0107005.1	0,692311886789217
Niben261Chr06g0191001.1	0,916231205674199
Niben261Chr14g0975003.1	-4,38627393655322
Niben261Chr01g0979016.1	-1,3796832629049
Niben261Chr17g0947012.1	1,36607682086125
Niben261Chr12g0327006.1	2,68377992243584
Niben261Chr19g1449003.1	1,18450103196322
Niben261Chr05g0692014.1	0,854930695245325
Niben261Chr15g1132014.1	-0,712523609215443
Niben261Chr14g1423006.1	2,22336662833958
Niben261Chr13g0418018.1	1,47552370383278
Niben261Chr14g1414011.1	0,749777038187703
Niben261Chr18g0786016.1	1,29547678619185
Niben261Chr03g1589001.1	2,3482417412486
Niben261Chr03g1038036.1	-0,598497983826744
Niben261Chr08g1230006.1	-1,11832004052659
Niben261Chr15g0588008.1	-1,02942151190039
Niben261Chr12g1092005.1	0,715042693217443
Niben261Chr08g1297016.1	1,55148240867829
Niben261Chr19g1105009.1	-1,01168754804393
Niben261Chr09g1169030.1	1,48299915676429
Niben261Chr18g1382007.1	-1,21282671091887
Niben261Chr15g0612001.1	1,70591459702117
Niben261Chr05g0688011.1	1,62123492485522
Niben261Chr12g1130002.1	1,66098406498697
Niben261Chr15g0122001.1	1,3157999798416
Niben261Chr01g1665002.1	2,37733886986582
Niben261Chr17g1326001.1	2,31779494356348
Niben261Chr09g1347025.1	1,01720551770676
Niben261Chr09g0796005.1	0,591092496388976
Niben261Chr07g0613011.1	1,08708166411517
Niben261Chr07g1486019.1	-1,25586108560272
Niben261Chr08g0173008.1	1,16299306795461
Niben261Chr04g0659006.1	1,54228331440373
Niben261Chr01g1494006.1	0,951716828530764
Niben261Chr17g0704004.1	-6,34512118524238
Niben261Chr16g0981020.1	0,824474276516878
Niben261Chr02g0497011.1	-0,786269016136587
Niben261Chr13g0448002.1	-1,46080248990886
Niben261Chr02g1409007.1	-0,821478486497381
Niben261Chr09g1327001.1	-1,14117976469112
Niben261Chr19g1028001.1	2,0157949456324
Niben261Chr03g0035006.1	-0,681063280360456
Niben261Chr08g0445003.1	-6,14358357714393
Niben261Chr17g0935008.1	1,01227932176571
Niben261Chr04g0223004.1	3,79687522961094
Niben261Chr09g1297002.1	-0,798271677367096
Niben261Chr18g0215004.1	1,36499042554398
Niben261Chr06g0294012.1	0,717467118251768
Niben261Chr04g1767010.1	1,89479563459979
Niben261Chr01g1321001.1	1,72291900439754
Niben261Chr08g0455014.1	0,856272691077737
Niben261Chr11g1010002.1	0,907204013412551
Niben261Chr15g0431001.1	1,45662585332538
Niben261Chr14g0953001.1	0,681396262007857
Niben261Chr17g1460010.1	1,189406252203
Niben261Chr14g0392004.1	1,13507947387072
Niben261Chr19g0222003.1	1,04418101727221
Niben261Chr04g0117004.1	1,15890406549348
Niben261Chr04g0551001.1	-1,55309770318663
Niben261Chr15g1178009.1	2,44012281880686
Niben261Chr10g0557003.1	-0,708913895687334
Niben261Chr04g0150001.1	-1,50884008651955
Niben261Chr02g0994007.1	2,89754969093881
Niben261Chr09g1310006.1	1,67405189361635
Niben261Chr13g0319016.1	1,29185200361884
Niben261Chr02g1336001.1	1,0215644459027
Niben261Chr03g1068009.1	1,40487325725236
Niben261Chr08g0458014.1	-5,91175845788853
Niben261Chr03g0220001.1	-5,86778521964714
Niben261Chr11g0729001.1	1,40294508148657
Niben261Chr09g1133004.1	-0,750557914572613
Niben261Chr09g1194003.1	1,24962828358663
Niben261Chr16g0580002.1	0,786346983906618
Niben261Chr04g0694004.1	-0,730100206922393
Niben261Chr14g0009004.1	1,31871652269047
Niben261Chr10g0111008.1	-1,86128916342522
Niben261Chr08g0045015.1	-0,970678872123105
Niben261Chr14g0532003.1	0,959458352510841
Niben261Chr05g0214002.1	0,818878308460589
Niben261Chr08g0441002.1	0,799025177697703
Niben261Chr04g1514008.1	-0,884871049759062
Niben261Chr12g0553021.1	0,679587487480595
Niben261Chr04g1726011.1	-0,787605734871495
Niben261Chr15g0964005.1	7,04675326241639
Niben261Chr13g1143001.1	-2,84167928844365
Niben261Chr11g0320003.1	-1,33593672080657
Niben261Chr02g0601012.1	0,844805989112762
Niben261Chr10g0912003.1	0,597959479183343
Niben261Chr17g1001003.1	2,31342218864517
Niben261Chr06g0688010.1	-5,81165280343554
Niben261Chr08g0103002.1	1,14861251937593
Niben261Chr02g0314006.1	-1,16238257272297
Niben261Chr12g1097003.1	3,04153577612563
Niben261Chr04g0163001.1	2,34163646926955
Niben261Chr06g0979003.1	0,716261021460093
Niben261Chr01g0614004.1	1,08689938530908
Niben261Chr15g1422003.1	1,13568639922594
Niben261Chr10g1353010.1	2,07464342733006
Niben261Chr12g0945003.1	-0,627341362313277
Niben261Chr13g0891014.1	2,42212946793813
Niben261Chr09g1249023.1	0,963971464343204
Niben261Chr02g1198018.1	1,14043141823825
Niben261Chr18g0133005.1	0,863834037895064
Niben261Chr03g0138005.1	1,75237451580177
Niben261Chr06g1147005.1	1,30887833254893
Niben261Chr01g1334004.1	0,916646366254376
Niben261Chr15g1045008.1	-0,771866175966681
Niben261Chr08g1058006.1	1,40469903556192
Niben261Chr12g0288009.1	1,22349219806517
Niben261Chr14g0065003.1	-2,63730645712679
Niben261Chr04g0266004.1	-0,975361498743724
Niben261Chr17g1264006.1	0,78033305003067
Niben261Chr05g0415023.1	0,662679924373475
Niben261Chr14g0025003.1	-1,52551418775455
Niben261Chr13g0874014.1	1,04864977931921
Niben261Chr02g0137014.1	-0,699338115908495
Niben261Chr01g0667001.1	-2,31464542282287
Niben261Chr10g0120007.1	0,877663917438498
Niben261Chr14g0544012.1	-0,781672020194784
Niben261Chr01g1212008.1	0,850113710722693
Niben261Chr18g1375009.1	1,77502590310016
Niben261Chr01g0881006.1	0,754136257965725
Niben261Chr12g0968002.1	-1,25636437127267
Niben261Chr11g1326020.1	-2,33281747011868
Niben261Chr11g0046002.1	1,91200778285176
Niben261Scf03561g0000002.1	1,15186950483197
Niben261Chr01g1132003.1	0,811574686923605
Niben261Chr03g0199021.1	1,16410200259022
Niben261Chr07g0468008.1	-0,986977784969129
Niben261Chr14g1069004.1	-1,50661283999152
Niben261Chr08g1247007.1	0,891288215761119
Niben261Chr04g1368003.1	1,79263976935817
Niben261Chr09g0022012.1	1,39205902278867
Niben261Chr02g0404003.1	1,37019004198168
Niben261Chr15g0351012.1	0,943149101211714
Niben261Chr08g0098018.1	-0,810192925203937
Niben261Chr07g1303016.1	2,50751733033142
Niben261Chr06g0644003.1	-0,590996309572507
Niben261Chr16g0119013.1	1,58278573571614
Niben261Chr01g0076002.1	1,78151149726306
Niben261Chr14g1021004.1	-1,70145351457219
Niben261Chr11g1078010.1	1,07138066924543
Niben261Chr04g0549007.1	0,661944260617347
Niben261Chr11g1211008.1	1,44505488815798
Niben261Chr16g0438018.1	1,9135071168456
Niben261Chr06g0967010.1	1,01119514352478
Niben261Chr01g0908004.1	1,18755362636516
Niben261Chr16g0514021.1	1,26946508378707
Niben261Chr07g1181001.1	1,6890247409296
Niben261Chr19g0739007.1	1,24167860076686
Niben261Chr04g0436012.1	0,645422798962504
Niben261Chr09g0077001.1	0,864240417023569
Niben261Chr11g0977014.1	-3,51721304813919
Niben261Chr15g0785007.1	-1,93478102885226
Niben261Chr12g0265008.1	1,18257867292745
Niben261Chr12g0108013.1	1,25888246536261
Niben261Chr16g0341001.1	1,09090029428423
Niben261Chr05g0190002.1	1,76067224357441
Niben261Chr06g0267017.1	0,934562312735405
Niben261Chr15g0875004.1	1,89342668627422
Niben261Chr16g0076004.1	-0,981732339996259
Niben261Chr10g0145003.1	1,21855040117598
Niben261Chr10g1117004.1	0,989020189033263
Niben261Chr03g1157001.1	-1,86922990232692
Niben261Chr10g0112001.1	0,981153320214475
Niben261Chr01g0771011.1	0,964411678643469
Niben261Chr02g0353006.1	1,56602545292614
Niben261Chr09g0107008.1	0,870899688791012
Niben261Chr07g1086007.1	-1,16983642316089
Niben261Chr08g0440009.1	1,00251993507511
Niben261Chr14g1513045.1	-1,63803321875939
Niben261Chr06g0079001.1	-2,28686377252206
Niben261Scf13210g0000001.1	-0,903685034512083
Niben261Chr13g0035002.1	-1,85384047108177
Niben261Chr15g0447003.1	1,1160636269705
Niben261Chr07g0086001.1	0,988397263399623
Niben261Chr10g0548003.1	0,809274212117655
Niben261Chr19g0665006.1	0,984920910637829
Niben261Chr04g0418026.1	-0,985727777369421
Niben261Chr07g1337003.1	-0,702274147830677
Niben261Chr06g0607004.1	1,92110974548508
Niben261Chr07g1224008.1	1,2022112720832
Niben261Chr09g0690024.1	0,852959065684521
Niben261Chr07g0925001.1	-0,692240645211839
Niben261Chr11g0713002.1	-0,995950653466335
Niben261Chr08g0432008.1	0,667122161773967
Niben261Chr18g0593002.1	1,18385301651158
Niben261Chr10g0052005.1	1,84932849852907
Niben261Chr11g0952012.1	0,914051855848637
Niben261Chr07g1364009.1	1,25168829911026
Niben261Chr16g0042012.1	1,63428725982741
Niben261Chr01g0873008.1	0,793222567975624
Niben261Chr02g1375011.1	1,27932077395878
Niben261Chr06g0730006.1	1,55292287482034
Niben261Chr12g1444003.1	-0,741855808470252
Niben261Chr10g1365001.1	-0,623576810806981
Niben261Chr07g0183001.1	1,04247724469433
Niben261Chr07g0683004.1	-0,915827427199442
Niben261Chr12g0782007.1	1,65965850943692
Niben261Chr14g0072007.1	1,66259424740264
Niben261Chr16g1000001.1	-0,928464327741166
Niben261Chr11g1404001.1	-1,21652930070518
Niben261Chr04g1031007.1	0,848153811494204
Niben261Chr01g0773013.1	2,63648677299335
Niben261Chr10g0166002.1	-0,714435092158036
Niben261Chr19g0026010.1	0,760127899031726
Niben261Chr08g0385005.1	0,770537185670027
Niben261Chr08g0238007.1	0,841817127751544
Niben261Chr17g1513005.1	0,960128336214595
Niben261Chr06g0425010.1	-0,735405742386164
Niben261Chr09g0056005.1	-1,07039343630391
Niben261Chr05g0326027.1	2,1394759138344
Niben261Chr02g0583013.1	0,642942336126567
Niben261Chr06g0828008.1	1,46418096861361
Niben261Chr18g0786026.1	0,848349423489164
Niben261Chr05g0155012.1	-2,47913594430416
Niben261Chr13g0295006.1	-0,674488500059417
Niben261Chr07g1123019.1	1,77351964448173
Niben261Chr10g0616010.1	1,80716015859664
Niben261Chr06g0160002.1	1,6663536216491
Niben261Chr01g1780012.1	-0,818024409085032
Niben261Chr09g0972007.1	1,50916322377555
Niben261Chr08g0370001.1	0,777946453007281
Niben261Chr18g1427010.1	1,24733923949033
Niben261Chr17g0161003.1	-2,30985642597911
Niben261Chr16g0368002.1	0,686501303838558
Niben261Chr14g0732009.1	-1,28250827829307
Niben261Chr19g0919003.1	-1,28966406040001
Niben261Chr02g0455001.1	-4,75467926252629
Niben261Chr13g0466006.1	0,855345144471209
Niben261Chr01g0443009.1	0,975852083701927
Niben261Chr03g0041002.1	1,10394828077236
Niben261Chr17g0514007.1	4,72015471439747
Niben261Chr02g1210011.1	1,32709848472909
Niben261Chr12g0046017.1	-5,09160044176456
Niben261Chr06g0696013.1	3,13425707404149
Niben261Chr03g0409007.1	1,33579914668639
Niben261Chr05g0076002.1	1,79650354284498
Niben261Chr08g0108012.1	1,18088414917541
Niben261Chr12g0032001.1	1,04729898660547
Niben261Chr09g0987014.1	1,47348111101666
Niben261Chr02g0315004.1	2,09481734259181
Niben261Chr03g0291009.1	1,18338146387205
Niben261Chr05g0979006.1	0,910259756242974
Niben261Chr03g0021009.1	0,954044853800903
Niben261Chr19g0709003.1	-1,05866086651609
Niben261Chr03g0037002.1	0,738953774863552
Niben261Chr07g1356001.1	-1,30481345551159
Niben261Chr19g1403006.1	-0,802229647074616
Niben261Chr14g1009019.1	-1,60454392843961
Niben261Chr03g1921001.1	0,624444091434464
Niben261Chr02g0635015.1	-0,925911861761468
Niben261Chr14g0363001.1	1,35040420636524
Niben261Chr03g0150001.1	-1,65626818473877
Niben261Chr08g0181020.1	-1,01497742740787
Niben261Chr08g0274011.1	0,833564399434839
Niben261Chr01g1275002.1	0,62061445777129
Niben261Chr10g0469013.1	0,701036225710097
Niben261Chr05g1261019.1	1,08596215415853
Niben261Chr01g0714004.1	-5,343835351618
Niben261Chr04g0027004.1	2,87851545812443
Niben261Chr09g1279002.1	2,36212753582977
Niben261Chr06g0560017.1	1,3262417847689
Niben261Chr16g0352004.1	0,810370326895469
Niben261Chr14g1302006.1	0,882525461030114
Niben261Chr05g0705023.1	-0,608413689772155
Niben261Chr09g0471001.1	-0,864591537333911
Niben261Chr07g1501006.1	0,807509543141999
Niben261Chr03g0901010.1	-0,967870291664686
Niben261Chr15g0891004.1	1,86159052917721
Niben261Chr17g1282006.1	1,05987509456906
Niben261Chr05g0990013.1	-1,00544236089813
Niben261Chr08g0016009.1	-1,72824591295259
Niben261Chr03g1694007.1	0,834666385658324
Niben261Chr16g0338007.1	1,54156773569297
Niben261Chr07g0817002.1	-0,792927473832894
Niben261Chr19g0928011.1	0,591736079615482
Niben261Chr10g0446020.1	-1,20703229688347
Niben261Chr12g0751003.1	1,62663648698052
Niben261Chr19g0765005.1	2,46471494911902
Niben261Chr19g0926002.1	-1,02847324358268
Niben261Chr15g1048001.1	1,74215796556763
Niben261Chr17g1112002.1	1,14151847372977
Niben261Chr19g1427018.1	1,09429753780904
Niben261Chr14g0448009.1	0,693935716657908
Niben261Chr18g1282001.1	2,97357883265229
Niben261Chr11g0007019.1	0,778786389214979
Niben261Chr03g0487014.1	-0,657419521125387
Niben261Chr09g0866011.1	-0,933577150428356
Niben261Chr02g0744003.1	-0,612859381956776
Niben261Chr05g1338012.1	0,602219905209842
Niben261Chr06g0370001.1	2,46254704140018
Niben261Chr02g0215002.1	-2,21424371324396
Niben261Chr09g1368017.1	1,26556553166895
Niben261Chr13g0858005.1	1,11587884058488
Niben261Chr14g1225007.1	1,14310779552853
Niben261Chr11g1230006.1	-0,895829694411928
Niben261Chr16g0929001.1	1,09573243477959
Niben261Chr05g0943002.1	-0,700744113181593
Niben261Chr02g0831007.1	1,44646287907464
Niben261Chr01g1498005.1	-1,31868725571713
Niben261Chr12g1100007.1	1,85634242467509
Niben261Chr14g0468003.1	0,634800184796701
Niben261Chr05g0593001.1	0,833822443244729
Niben261Chr18g1375019.1	-0,953429593942139
Niben261Chr08g0671010.1	1,42691434764837
Niben261Chr14g0857003.1	1,45742723887618
Niben261Chr15g0756021.1	2,38516013458625
Niben261Chr04g1880004.1	0,627627006765914
Niben261Chr11g1394002.1	-3,35817488825124
Niben261Chr18g0242005.1	-2,1544066546307
Niben261Chr10g0267005.1	2,25682428119109
Niben261Chr03g0026017.1	-0,881034948474507
Niben261Chr09g1206003.1	5,68945159739422
Niben261Chr17g0005016.1	1,02628832818915
Niben261Chr09g1038012.1	1,18630493835301
Niben261Chr17g1230005.1	-1,47189521651176
Niben261Chr07g0883004.1	-1,20656970828532
Niben261Chr08g0393007.1	-0,669077388028675
Niben261Chr04g1666004.1	0,956004089827056
Niben261Chr10g1008010.1	-1,082404075023
Niben261Chr09g0792011.1	-1,68420849592755
Niben261Chr19g0140002.1	1,12518359234842
Niben261Chr07g1286021.1	1,50854760124172
Niben261Chr15g1523013.1	-0,625227872927984
Niben261Chr06g1092005.1	3,6908756514
Niben261Chr10g0614013.1	0,686378945791148
Niben261Chr18g0057006.1	-0,677162339238863
Niben261Chr16g0798007.1	1,93133925216242
Niben261Chr10g1231006.1	0,998524494172132
Niben261Chr04g1644021.1	0,770841528963777
Niben261Chr17g1232002.1	0,93334278880246
Niben261Chr17g0022005.1	-2,55951005357019
Niben261Chr18g0246005.1	1,93827731684108
Niben261Chr05g1184012.1	-1,10147399904531
Niben261Chr10g0198003.1	-2,77510700899697
Niben261Chr02g1347012.1	-2,13146660227928
Niben261Chr16g0398021.1	0,908237346580569
Niben261Chr13g0682002.1	0,730445668525906
Niben261Chr02g1386007.1	-0,910494249359337
Niben261Chr16g1288015.1	0,665468373977289
Niben261Chr05g0781012.1	-0,691801365660987
Niben261Chr06g0397019.1	0,72091757003466
Niben261Chr04g1636010.1	0,647544430851821
Niben261Chr05g0073001.1	1,7875727779186
Niben261Chr07g0609009.1	1,54527401396693
Niben261Chr03g1023012.1	0,858882880940699
Niben261Chr14g0568017.1	1,79469964600551
Niben261Chr17g0682010.1	1,32525145123896
Niben261Chr09g1304004.1	-0,927878750922895
Niben261Chr07g1133021.1	0,812050212616176
Niben261Chr12g0724003.1	1,44053049494306
Niben261Chr01g1430002.1	-4,31715165271523
Niben261Chr17g0970002.1	-0,639202536327046
Niben261Chr04g0015002.1	0,878945054940941
Niben261Chr19g1449010.1	0,990102500556613
Niben261Chr07g0159002.1	-3,26575831025523
Niben261Chr04g1713002.1	0,621135359255336
Niben261Chr05g1228006.1	0,76481891868291
Niben261Chr10g0918006.1	1,0074062743834
Niben261Chr04g1643020.1	0,970898793176837
Niben261Chr07g1511011.1	1,85499315806614
Niben261Chr14g0349005.1	-5,65000550063293
Niben261Chr02g0230006.1	8,21021902172581
Niben261Chr06g0108009.1	0,990373631568146
Niben261Chr11g0936015.1	1,11661426908959
Niben261Chr05g1247001.1	1,32158787106388
Niben261Chr16g0868007.1	1,20919256731566
Niben261Chr16g1299001.1	1,44857591162406
Niben261Chr02g0622002.1	0,650601969937585
Niben261Chr03g0083025.1	0,807618105631889
Niben261Chr11g1282009.1	-0,847332804751933
Niben261Chr04g1655003.1	0,727159759281886
Niben261Chr03g1535012.1	1,32860740237031
Niben261Chr09g0721008.1	-1,60578108712516
Niben261Chr01g1456007.1	-0,817788858584752
Niben261Chr08g0154008.1	-1,08437837666138
Niben261Chr19g1482002.1	-0,975129002674863
Niben261Chr15g1034011.1	-1,06140006805375
Niben261Chr10g0197006.1	-4,49656688285682
Niben261Chr08g0138001.1	0,868604345852906
Niben261Chr07g1429011.1	-1,55417431067424
Niben261Chr04g1681006.1	-5,57107334233943
Niben261Chr07g0843004.1	1,05179074680607
Niben261Chr14g1496006.1	-0,69889036534356
Niben261Chr14g0032005.1	2,69982422659685
Niben261Chr11g0323008.1	0,78333439167705
Niben261Chr06g0158010.1	-1,11125420226054
Niben261Chr08g1128005.1	-0,741072829870826
Niben261Chr09g1108006.1	0,72451625071499
Niben261Chr07g0904001.1	1,67248459502193
Niben261Chr01g1256001.1	0,68706524833218
Niben261Chr01g0216003.1	2,27890036477124
Niben261Chr12g0388001.1	-1,20218344813657
Niben261Chr09g0640004.1	-0,940413282258482
Niben261Chr14g1174007.1	-0,742555880014576
Niben261Chr08g0026016.1	0,856214863426887
Niben261Chr18g0333010.1	0,97531412347409
Niben261Chr10g1134012.1	1,25626365674651
Niben261Chr16g0388014.1	0,905669140218425
Niben261Chr08g0623002.1	1,04250843088015
Niben261Chr03g0108017.1	-0,799084887203473
Niben261Chr12g1316001.1	3,13756384930229
Niben261Chr13g0482004.1	-2,15774259618298
Niben261Chr15g0613014.1	2,51724808782169
Niben261Chr08g0668005.1	-1,20869839555877
Niben261Chr13g0726008.1	-1,50439673977355
Niben261Chr02g0458005.1	2,79772148589582
Niben261Chr11g0426024.1	2,03263314951512
Niben261Chr03g0255013.1	0,944133633942099
Niben261Chr17g1201004.1	0,877810668237577
Niben261Chr17g0634005.1	-1,91036500569817
Niben261Chr11g1266013.1	-1,15360404577451
Niben261Chr15g0883007.1	-0,832227139798723
Niben261Chr19g1087009.1	-1,03172546935448
Niben261Chr03g0091003.1	2,62962542399155
Niben261Chr16g0578007.1	1,39519247207424
Niben261Chr16g0415004.1	0,716133943945803
Niben261Chr13g0055007.1	1,38925726425438
