Name	pcrtBBB_vs_GFPBB_filtered
Niben261Chr13g1530002.1	2,65399206653863
Niben261Chr10g0514001.1	1,39063422432404
Niben261Chr11g0826001.1	2,52306807665125
Niben261Chr17g0627002.1	9,01133706087723
Niben261Chr18g0399004.1	2,00395964856736
Niben261Chr02g1280010.1	3,8312896225512
Niben261Chr03g0053012.1	-2,29525869312063
Niben261Chr12g0506009.1	1,33991751626818
Niben261Chr01g0911003.1	-1,05897857246738
Niben261Chr02g0451007.1	-1,72936479176974
Niben261Chr07g1444001.1	-1,01744161937305
Niben261Chr06g0367001.1	-1,33905561914518
Niben261Chr04g0246017.1	1,22422427782988
Niben261Chr02g1079003.1	2,59362424312631
Niben261Chr05g1348008.1	-1,63919434414024
Niben261Chr04g1122007.1	-1,08813459048232
Niben261Chr13g0620001.1	1,58220418381449
Niben261Chr08g0096013.1	-0,735257442234758
Niben261Chr19g0152003.1	0,837604490153139
Niben261Chr19g0906016.1	1,72190832306917
Niben261Chr18g0689003.1	1,29802397058539
Niben261Chr03g1533003.1	1,76781889738864
Niben261Chr11g1278016.1	1,41756202097444
Niben261Chr04g0620007.1	0,892405293801322
Niben261Chr06g0806002.1	2,04879375924824
Niben261Chr06g0531004.1	1,60820361738042
Niben261Chr15g0023005.1	-2,0969988687717
Niben261Chr17g0156002.1	0,885866366098427
Niben261Chr01g1050010.1	1,16873852385089
Niben261Chr02g0021010.1	1,87145755471112
Niben261Chr09g1001008.1	-1,23703425174297
Niben261Chr14g1277004.1	7,14689368844095
Niben261Chr19g1449004.1	1,87078926136385
Niben261Scf00054g0000006.1	-1,67747438607641
Niben261Chr13g0061012.1	-1,05109379980471
Niben261Chr06g0917005.1	-1,34902997010971
Niben261Chr09g0182010.1	1,38436518911868
Niben261Chr11g1375013.1	-1,57052019109224
Niben261Chr18g0368002.1	-1,18983101937626
Niben261Chr13g1178002.1	-0,896037303352527
Niben261Chr17g1414007.1	-2,2487660536179
Niben261Chr14g0579002.1	-1,26591969143696
Niben261Chr14g0372001.1	0,800500743499531
Niben261Chr09g1143001.1	1,29391432804052
Niben261Chr19g1028001.1	-1,08511026998747
Niben261Chr16g0584001.1	0,939418936814307
Niben261Chr19g0928011.1	-0,845086621078585
Niben261Chr06g1359002.1	-0,911503649815506
Niben261Chr07g0657005.1	0,811452003961483
Niben261Chr19g1480012.1	1,05334348032541
Niben261Chr06g1153014.1	1,5000480882123
Niben261Chr10g1092008.1	1,02613006144856
Niben261Chr11g1181004.1	1,50325771690304
Niben261Chr18g0985010.1	-1,94519416774636
Niben261Chr15g1246003.1	-2,63288814984208
Niben261Chr04g0697001.1	4,02654766919402
Niben261Chr03g0295005.1	-3,01721914863827
Niben261Chr13g0958011.1	-0,744302091328818
Niben261Chr10g1120003.1	-0,805651484471313
Niben261Chr02g1305005.1	-1,32413647597986
Niben261Chr11g0689017.1	-1,92329433176794
Niben261Chr02g0283023.1	-0,883003306331736
Niben261Chr15g0684007.1	-1,76629337112617
Niben261Chr04g1690001.1	2,9162044931614
Niben261Chr16g0319003.1	-1,39993867541115
Niben261Chr12g0428010.1	1,35333911484195
Niben261Chr03g0098006.1	4,57492141182742
Niben261Chr19g0991018.1	-1,38459155818039
Niben261Chr12g1316001.1	-2,70102884325488
Niben261Chr06g1123006.1	1,09195200171698
Niben261Chr14g1377011.1	0,839752950642483
Niben261Chr03g0413011.1	1,70914660918943
Niben261Chr04g1004016.1	1,35762389493839
Niben261Chr06g0404019.1	-2,71659131962196
Niben261Chr18g0803024.1	-2,82234982775543
Niben261Chr07g0820010.1	-1,12480594970853
Niben261Chr19g0712004.1	1,05872289686301
Niben261Chr12g0708004.1	1,44452360740326
Niben261Chr12g0307026.1	2,50875635662946
Niben261Chr07g0086001.1	1,24492933784283
Niben261Chr08g1269003.1	-1,81465699261737
Niben261Chr04g0051003.1	1,61097852202721
Niben261Chr18g1271016.1	1,60642110626673
Niben261Chr01g1137001.1	-0,980999170852753
Niben261Chr04g1014002.1	-1,45160329764445
Niben261Chr10g0562002.1	1,56507225792626
Niben261Chr10g0534010.1	-0,831166658115783
Niben261Chr09g0005015.1	0,653671605559966
Niben261Chr18g1440007.1	-1,11696626309552
Niben261Chr09g0773005.1	8,66475371697296
Niben261Chr14g0057002.1	2,13004533151181
Niben261Chr08g0249003.1	-1,18977783953931
Niben261Chr13g0813006.1	2,98227544206018
Niben261Chr10g0377013.1	6,18253653631736
Niben261Chr07g0207006.1	1,34802345215842
Niben261Chr08g0544017.1	1,02207915291208
Niben261Chr05g1315002.1	1,28491115846649
Niben261Chr09g1128005.1	-1,12684675621201
Niben261Chr08g0374001.1	1,2520802525368
Niben261Chr11g1047004.1	2,24918218029791
Niben261Chr05g0691003.1	-0,724964155400503
Niben261Chr14g0902011.1	1,47015656839423
Niben261Chr14g0656002.1	-1,13462786648594
Niben261Chr06g0126020.1	-1,44703804576179
Niben261Chr13g1248002.1	1,25915634412642
Niben261Chr12g1235001.1	2,18989006373921
Niben261Chr11g0536002.1	2,52952825547744
Niben261Chr01g1138010.1	3,31996033609335
Niben261Chr06g0560011.1	-2,9969156470431
Niben261Chr02g0757006.1	2,41172475087107
Niben261Chr02g1506012.1	3,49412322420536
Niben261Chr10g0616010.1	-1,73503511195247
Niben261Chr01g0723010.1	1,07261007499937
Niben261Chr14g0664004.1	0,790432920701439
Niben261Chr16g1264006.1	-1,27328539193289
Niben261Chr09g0690024.1	-2,11766326581307
Niben261Chr12g0020003.1	-5,59970088219288
Niben261Chr19g1075006.1	2,01205303795539
Niben261Chr01g0947010.1	-1,35796119128376
Niben261Chr15g0723010.1	1,3407018887109
Niben261Chr08g0352008.1	1,73558397435927
Niben261Chr12g0226001.1	-1,12448865831632
Niben261Chr07g1117001.1	1,7651617186952
Niben261Chr08g0400014.1	1,20057127253362
Niben261Chr07g1255001.1	1,94309798307666
Niben261Chr13g0847006.1	4,90362048718258
Niben261Chr09g0469003.1	-1,24194552572814
Niben261Chr19g0388001.1	-1,29141297664717
Niben261Chr19g1287007.1	4,08539757946296
Niben261Chr17g0387001.1	-1,29259362162356
Niben261Chr04g1028019.1	5,26081056008991
Niben261Chr04g0653007.1	-1,03357383723962
Niben261Chr02g1055011.1	1,35458287422963
Niben261Chr10g0635002.1	1,74642022492768
Niben261Chr13g1040001.1	1,16662836892584
Niben261Chr19g0041004.1	-0,985237504833199
Niben261Chr09g1249007.1	1,83248977598939
Niben261Chr09g1327001.1	-1,59263350224713
Niben261Chr12g0279003.1	2,35282995403157
Niben261Chr01g0191003.1	1,84790202050777
Niben261Chr04g0081016.1	-1,28905857155466
Niben261Chr08g0344008.1	1,93197478674957
Niben261Chr14g0751013.1	-1,31240660841071
Niben261Chr07g1203006.1	-1,08430967901889
Niben261Chr17g0649001.1	-1,02199074915754
Niben261Chr15g1260009.1	2,00889333907234
Niben261Chr10g0568022.1	1,64119821723948
Niben261Chr17g1207004.1	-2,24579927486559
Niben261Chr16g0951002.1	-3,01325192417181
Niben261Chr01g0714004.1	-4,52345918955954
Niben261Chr03g1021005.1	-1,18424160958185
Niben261Chr17g0826009.1	-0,939700028726679
Niben261Chr19g0762005.1	0,726436634993744
Niben261Chr03g1644003.1	4,87257429993599
Niben261Chr06g0422010.1	1,48157712464455
Niben261Chr02g1206011.1	-0,834729175417365
Niben261Chr10g0040006.1	1,71514041205719
Niben261Chr12g0046010.1	-0,993384764435325
Niben261Chr03g1166003.1	8,84574157543661
Niben261Chr13g0048005.1	-1,90846528179759
Niben261Chr01g0897005.1	1,50571917943718
Niben261Chr12g1569021.1	-3,20820908929234
Niben261Chr03g0071010.1	-1,09286187976949
Niben261Chr19g0331005.1	2,66815899316723
Niben261Chr10g0591003.1	-0,976364978888253
Niben261Chr06g1430001.1	-0,867360320193487
Niben261Chr18g0537004.1	9,28982009842206
Niben261Chr13g1027023.1	-1,04731658740511
Niben261Chr14g0781003.1	-1,77656229646504
Niben261Chr04g1287004.1	-1,08072650257684
Niben261Chr15g1209001.1	0,813602957681089
Niben261Chr19g1350017.1	-5,26817152225772
Niben261Chr03g0035006.1	1,39094396928822
Niben261Chr13g1156011.1	-0,887618914967906
Niben261Chr07g0946002.1	-1,87693999841388
Niben261Chr14g0077002.1	2,93240349562525
Niben261Chr08g0881003.1	3,04696005256402
Niben261Chr19g0876009.1	-1,15395697750706
Niben261Chr08g0228001.1	-0,940607063099065
Niben261Chr03g1776001.1	7,85506888834645
Niben261Chr12g0589006.1	2,37394789222127
Niben261Chr06g0681008.1	-1,20792461908997
Niben261Chr07g0450002.1	-0,898573092778554
Niben261Chr06g1485002.1	-0,743659032607449
Niben261Chr08g0120029.1	-1,44882263687158
Niben261Chr04g0039008.1	-1,02642688110597
Niben261Chr01g1741002.1	-1,56927350630897
Niben261Chr08g0367020.1	1,22491646098897
Niben261Chr18g0790001.1	-1,06634309398333
Niben261Chr03g0827012.1	-1,95423931346045
Niben261Chr11g1371003.1	2,21639521889927
Niben261Chr01g0951004.1	-0,983813895661831
Niben261Chr19g1312002.1	0,837744094940398
Niben261Chr02g0094013.1	9,53893720806539
Niben261Chr10g0166002.1	-1,19022342920705
Niben261Chr05g1348002.1	-1,14031641418242
Niben261Chr06g1396020.1	-1,92338578029553
Niben261Chr07g1406002.1	-1,32769627469711
Niben261Chr06g0647008.1	-1,68611992112655
Niben261Chr03g0167016.1	1,59107096524916
Niben261Chr07g1356022.1	-4,99647669481795
Niben261Chr04g0266004.1	-1,01114623538301
Niben261Chr08g1003002.1	-1,63500574075584
Niben261Chr09g0680004.1	0,969065121606486
Niben261Chr19g1075010.1	-0,987326266976772
Niben261Chr13g0533005.1	-0,932980399849213
Niben261Chr13g0708017.1	-0,903511728069181
Niben261Chr17g1527004.1	-1,09693282192746
Niben261Chr15g1497017.1	-0,907470945213433
Niben261Chr04g1539003.1	-2,63909776680875
Niben261Chr17g0634017.1	-1,53867625434814
Niben261Chr13g0019001.1	0,95811913170621
Niben261Chr14g1484004.1	-1,99135572424454
Niben261Chr06g0389020.1	-1,73627968676885
Niben261Chr05g0897003.1	1,11585942396554
Niben261Chr02g0912015.1	-1,28157113508435
Niben261Chr18g0146001.1	1,64528115282882
Niben261Chr07g1259002.1	0,924021005480138
Niben261Chr18g0008017.1	-0,894663078233572
Niben261Chr13g0444011.1	-2,67058358501661
Niben261Chr08g0123002.1	0,838091267776865
Niben261Chr03g0462003.1	0,887142879860142
Niben261Chr09g0099004.1	1,19954128519923
Niben261Chr17g0217001.1	1,02896227129025
Niben261Chr15g0828030.1	0,760292870875622
Niben261Chr16g0160033.1	-1,68335635318009
Niben261Chr02g1167009.1	-1,22943513156997
Niben261Chr03g1806007.1	-0,944678999911981
Niben261Chr18g1478012.1	0,997540708104502
Niben261Chr05g0021010.1	-1,88505989647523
Niben261Scf01657g0000001.1	-1,15678622078065
Niben261Chr19g1433004.1	0,86867163620746
Niben261Chr07g0786007.1	1,15466972630702
Niben261Chr07g0798002.1	-2,32685127911581
Niben261Chr14g1380002.1	2,17737432721841
Niben261Chr02g0856003.1	0,851947499702571
Niben261Chr13g1036010.1	1,85483221008119
Niben261Chr07g1321003.1	1,79704636128628
Niben261Chr04g1439004.1	1,02859477970816
Niben261Chr19g1105003.1	-1,11875704832344
Niben261Chr12g0148002.1	-1,28147524035754
Niben261Chr08g0782007.1	1,12726469730397
Niben261Chr12g0822010.1	0,970112130352476
Niben261Chr14g0792001.1	1,19572459594331
Niben261Chr03g0044010.1	1,20532594635103
Niben261Chr10g0612003.1	-0,873014647356155
Niben261Chr02g0401001.1	0,942803679004263
Niben261Chr19g0174004.1	-0,683237167437126
Niben261Chr04g1129005.1	-4,80891939444746
Niben261Chr18g1357011.1	3,38497822977219
Niben261Chr02g0284015.1	-0,784172883178279
Niben261Chr18g0816004.1	-0,998457097755524
Niben261Chr03g0041002.1	-0,956185670926513
Niben261Chr04g1873004.1	-1,27532635089855
Niben261Chr08g0025017.1	2,37237902439118
Niben261Chr16g0755002.1	0,708437634184011
Niben261Chr09g0968026.1	-1,08686112044947
Niben261Chr16g0344005.1	-1,1584739040926
Niben261Chr04g1620020.1	0,901096951922681
Niben261Chr08g0470001.1	0,893749303472441
Niben261Chr17g0922008.1	-2,06737817138086
Niben261Chr09g0556021.1	0,718741771369541
Niben261Chr13g0012011.1	-1,60347226037622
Niben261Chr10g1072001.1	-1,14147021187303
Niben261Chr12g0827012.1	1,78718229266215
Niben261Chr14g1360006.1	-1,99714802905646
Niben261Chr12g1168004.1	4,19643285215989
Niben261Chr13g0650001.1	-1,17014575409713
Niben261Chr19g0354002.1	1,47316659460958
Niben261Chr07g1328012.1	1,88533702738225
Niben261Chr14g0059009.1	-1,36520486367098
Niben261Chr11g1413017.1	0,856632627195404
Niben261Chr14g0688010.1	2,04886710474716
Niben261Chr10g0608019.1	-1,0479087358854
Niben261Chr19g0186001.1	1,53270316361341
Niben261Chr10g0981012.1	-1,03375557058572
Niben261Chr14g1470005.1	4,12459991005962
Niben261Chr08g0820004.1	1,46479791198742
Niben261Chr04g0117004.1	-1,06730964414221
Niben261Chr16g0122001.1	1,04814645558208
Niben261Chr17g1236001.1	-0,861088497828077
Niben261Chr04g1004021.1	-0,981174999511026
Niben261Chr02g0101009.1	0,835427973990449
Niben261Chr12g0511002.1	0,944602730622729
Niben261Chr02g0849001.1	-2,14269505143891
Niben261Chr01g1121002.1	1,46313610034302
Niben261Chr07g0283015.1	-1,56491371534218
Niben261Chr09g1088010.1	0,800289231818837
Niben261Chr07g1466013.1	1,06957257987502
Niben261Chr06g0507008.1	-1,17762212866997
Niben261Chr07g0042008.1	1,02474490503269
Niben261Chr08g0276003.1	-2,28683105949632
Niben261Chr17g1495014.1	-2,51606984330438
Niben261Chr03g0674006.1	0,753436714098917
Niben261Chr15g0043006.1	-4,70767148122919
Niben261Chr08g0275008.1	-1,25102386072501
Niben261Chr06g0608022.1	2,21465718244623
Niben261Chr03g1178003.1	1,07632077810827
Niben261Chr13g0847005.1	2,55232126648733
Niben261Chr16g1314006.1	0,882691882044706
Niben261Chr04g0374007.1	-1,50113944421129
Niben261Chr10g0140003.1	2,70664174107594
Niben261Chr07g1356013.1	-0,955121147238141
Niben261Chr03g0822044.1	2,62085502771477
Niben261Chr04g1813020.1	-0,97878952512829
Niben261Chr05g0641009.1	-1,02572441107881
Niben261Chr06g1171002.1	-1,61983887889786
Niben261Chr03g1316005.1	1,39085605339701
Niben261Chr09g0654005.1	-1,01936032396163
Niben261Chr12g0782007.1	1,93430610959342
Niben261Chr15g0222002.1	-0,86980291604789
Niben261Chr03g0913009.1	-1,01924549706564
Niben261Chr07g1224008.1	-1,38549630183041
Niben261Chr01g1346009.1	2,72459979460238
Niben261Chr07g1085002.1	-1,8264321379648
Niben261Chr19g1304003.1	-1,89399347739877
Niben261Chr12g0849012.1	1,16689834878895
Niben261Chr01g0020005.1	1,81146506346101
Niben261Chr16g0462005.1	-1,07391776652788
Niben261Scf13210g0000001.1	-0,94775245835142
Niben261Chr15g1497016.1	1,32456694830411
Niben261Chr12g0056004.1	-1,01918715306029
Niben261Chr10g0219001.1	-1,49259960948094
Niben261Chr07g0922001.1	0,995164046120138
Niben261Chr12g0189007.1	1,54914766685619
Niben261Chr15g1158004.1	-0,955142244004342
Niben261Chr18g0493010.1	2,13044955425271
Niben261Chr15g0993008.1	1,00268521582598
Niben261Chr10g0456011.1	1,10837553849497
Niben261Chr17g0082027.1	1,37762968066796
Niben261Scf02333g0000003.1	1,39736904217048
Niben261Chr09g1187006.1	-0,941636676546175
Niben261Chr13g1288008.1	-1,04080847601949
Niben261Chr05g0070002.1	1,6690568620569
Niben261Chr05g0846008.1	-1,33171076932175
Niben261Chr17g0821008.1	5,54870786372537
Niben261Chr10g0371005.1	1,19720020396084
Niben261Chr13g1186001.1	2,90164684474914
Niben261Chr12g1249005.1	-1,50567953675558
Niben261Chr14g1489006.1	1,1059445957867
Niben261Chr16g1348011.1	-1,58778474437501
Niben261Chr10g0342006.1	-2,27891405458406
Niben261Chr04g0672005.1	1,17080685821383
Niben261Chr09g0779008.1	6,59859159422441
Niben261Chr09g0797014.1	1,51218916957994
Niben261Chr16g0724013.1	-0,810927231881055
Niben261Chr08g1278011.1	1,93482732086545
Niben261Chr01g1565004.1	-2,50274732603808
Niben261Chr05g0626001.1	-1,23650256635297
Niben261Chr18g0475014.1	2,14422704162371
Niben261Chr08g0446012.1	-0,905716731930342
Niben261Chr13g1231008.1	-1,51847263880079
Niben261Chr17g0821010.1	5,36502525564214
Niben261Chr12g0719006.1	-0,888982532105814
Niben261Chr12g0343003.1	-2,32064479824782
Niben261Chr19g0226013.1	3,68851985451188
Niben261Chr01g0695010.1	-0,829114673779842
Niben261Chr04g1347003.1	-1,73812722927504
Niben261Chr02g1404004.1	2,33464272747688
Niben261Chr15g1231007.1	-1,01813994000531
Niben261Chr15g1084011.1	-2,39272605651449
Niben261Chr08g0655002.1	-0,772475973569324
Niben261Chr19g0614001.1	-1,24674090849127
Niben261Chr04g1436001.1	-1,0932373177374
Niben261Chr01g0166018.1	-2,0113638821705
Niben261Chr15g1512008.1	-1,42709451732541
Niben261Chr05g0055004.1	-0,99777707407202
Niben261Chr06g0496001.1	1,4104423585511
Niben261Chr04g1175007.1	3,43603263716957
Niben261Chr10g1083014.1	2,13499835436394
Niben261Chr01g0564004.1	4,92508557856882
Niben261Chr17g1112002.1	-1,07715886882745
Niben261Chr17g1502011.1	-0,886194385590357
Niben261Chr13g0682002.1	-1,34319749809601
Niben261Chr08g0149013.1	1,53450588867223
Niben261Chr12g0386016.1	-1,30295905312412
Niben261Chr07g1276015.1	0,775492235897753
Niben261Chr06g1166020.1	4,5746494115418
Niben261Chr04g0129001.1	1,28461493700142
Niben261Chr15g1214002.1	-2,77259036627648
Niben261Chr07g1009008.1	-0,962945947593648
Niben261Chr02g1175005.1	4,53950863725331
Niben261Chr10g1248011.1	2,18508653508877
Niben261Chr03g0123001.1	-0,9378175927957
Niben261Chr10g1078023.1	-0,841015876728873
Niben261Chr12g1426004.1	0,884269557976167
Niben261Chr08g0160014.1	-0,874001182935942
Niben261Chr03g1473007.1	-0,919769174192951
Niben261Chr03g1610001.1	1,66321640792552
Niben261Chr01g1238003.1	0,973411896798176
Niben261Chr19g1105009.1	-1,19959906937869
Niben261Chr07g1142004.1	-1,70718610548309
Niben261Chr17g0514007.1	3,06749897535801
Niben261Chr17g0901005.1	3,19465378357074
Niben261Chr19g0091004.1	1,19853253893632
Niben261Chr03g0005023.1	1,06481107764151
Niben261Chr07g0970001.1	-2,9862390300889
Niben261Chr08g0445003.1	-4,09776806703766
Niben261Chr02g0125004.1	-1,20128596916184
Niben261Chr10g1067024.1	-5,8998347666288
Niben261Chr05g0477010.1	-2,20717795802923
Niben261Chr01g1144006.1	2,00915453318501
Niben261Chr13g0061001.1	-1,00577420811678
Niben261Chr12g1097003.1	1,47792062555127
Niben261Chr15g1237001.1	1,93770431690614
Niben261Chr08g0330001.1	1,60498515098764
Niben261Chr05g0731001.1	4,34162082729376
Niben261Chr11g0519013.1	1,53905508053057
Niben261Chr14g0908006.1	-1,37756077185396
Niben261Chr17g0221001.1	-0,92931710044839
Niben261Chr11g0221002.1	1,72482157570435
Niben261Chr01g1761005.1	-1,30685462503305
Niben261Chr12g0219006.1	1,02726084250481
Niben261Chr10g0899005.1	0,874150343325278
Niben261Chr15g1497007.1	-0,731944088318718
Niben261Chr11g0612013.1	1,01394610481546
Niben261Chr06g0024009.1	1,95385113465162
Niben261Chr17g1495017.1	-2,70694163954082
Niben261Chr12g0605009.1	-2,23947545901997
Niben261Chr03g0008004.1	-1,51470336998595
Niben261Chr03g1086009.1	1,52742532223329
Niben261Chr01g0516008.1	1,04209258391883
Niben261Chr05g0349008.1	-0,913776513206026
Niben261Chr09g0083001.1	-5,84868149890301
Niben261Chr05g1294001.1	0,695942348458511
Niben261Chr15g1008032.1	0,865650714258332
Niben261Chr17g0147019.1	1,45746590051445
Niben261Chr12g0213002.1	1,57541432747501
Niben261Chr11g1305002.1	1,2451839895389
Niben261Chr05g0202005.1	1,40803760451834
Niben261Chr14g0887005.1	2,17218487955857
Niben261Chr03g0611013.1	-0,966552672789363
Niben261Chr13g1053020.1	2,17410470886584
Niben261Chr06g0612014.1	1,60212079620704
Niben261Chr08g1078007.1	-2,10325598938235
Niben261Chr15g1423025.1	-0,854825251834727
Niben261Chr03g0071011.1	-1,22206751714057
Niben261Chr19g0739007.1	-0,927606634152989
Niben261Chr09g1145030.1	0,811634810445175
Niben261Chr15g1115005.1	-1,28817902817996
Niben261Scf00223g0000001.1	1,81998255136038
Niben261Chr04g1121014.1	-0,617072070964365
Niben261Chr12g0240004.1	1,30473355014286
Niben261Chr08g0219013.1	-1,20761796979153
Niben261Chr04g1800001.1	-0,943315552647431
Niben261Chr08g0025019.1	1,44748266777054
Niben261Chr15g1148001.1	-1,10179940456758
Niben261Chr01g1860003.1	1,23628818371175
Niben261Chr05g0990013.1	0,939237151257559
Niben261Chr06g0685007.1	2,64758568092873
Niben261Chr11g0320003.1	-1,57556817268303
Niben261Chr09g1170010.1	-0,933379472804671
Niben261Chr06g0518029.1	1,70482474816591
Niben261Chr14g1035003.1	-1,29843087387758
Niben261Chr05g1201013.1	0,998570652058526
Niben261Chr09g1195001.1	-0,786809362331557
Niben261Chr19g0595003.1	-0,957377919419052
Niben261Chr15g1239020.1	-1,22342690006954
Niben261Chr01g0733005.1	-1,27527098892268
Niben261Chr08g0127009.1	1,98032236114945
Niben261Chr08g1166017.1	-0,714130678505263
Niben261Chr07g1389001.1	-0,728906345654136
Niben261Chr04g0205008.1	1,44570341074569
Niben261Chr16g0538005.1	1,47239108925825
Niben261Chr15g1177005.1	-1,42338687710896
Niben261Chr09g1213001.1	7,18296102448094
Niben261Chr03g0907002.1	1,20461000576569
Niben261Chr09g0471001.1	0,986984623514581
Niben261Chr09g1304014.1	-1,92980050776101
Niben261Chr02g1039019.1	-0,903907937340768
Niben261Chr08g0155020.1	-1,10478421577269
Niben261Chr15g0893002.1	1,28385460282951
Niben261Chr16g0525012.1	-0,913827118210743
Niben261Chr05g1092017.1	-1,09438606839258
Niben261Chr02g0953008.1	1,52250534721261
Niben261Chr08g0072014.1	1,40350366843325
Niben261Chr19g1242001.1	1,49164109726401
Niben261Chr18g0216002.1	1,32541180786826
Niben261Chr14g1377012.1	0,958875986909406
Niben261Chr18g0782001.1	-2,33391075432033
Niben261Chr18g1249005.1	-1,25843621158904
Niben261Chr01g1651002.1	-1,60306167608732
Niben261Chr01g1772004.1	1,2541893685487
Niben261Chr09g0643003.1	-1,01201681789523
Niben261Chr09g1040017.1	1,00966787173429
Niben261Chr19g0031002.1	1,40963018881398
Niben261Chr09g0539007.1	1,58077383896128
Niben261Chr09g1062005.1	-2,0746614716872
Niben261Chr01g0952002.1	0,906893761188533
Niben261Chr06g1077006.1	-1,06517538400402
Niben261Chr09g1093015.1	-3,83968138744004
Niben261Chr06g1107031.1	-1,37227276454846
Niben261Chr12g0183011.1	3,46199380948198
Niben261Chr08g0089001.1	-1,15998035268678
Niben261Chr16g0713009.1	-2,08078024988076
Niben261Chr14g0656001.1	1,17676198761996
Niben261Chr10g1098003.1	0,995359117180026
Niben261Chr04g1769004.1	-1,10072826633912
Niben261Chr06g1336003.1	-0,714205865036174
Niben261Chr01g1445004.1	4,35366528673719
Niben261Chr13g0643002.1	-1,06278219411907
Niben261Chr18g1140004.1	0,876693726271407
Niben261Chr09g0464006.1	1,07719664600621
Niben261Chr17g0171008.1	-3,50044800365165
Niben261Chr06g0162011.1	-0,895968892010156
Niben261Chr05g1048001.1	-0,910218543677684
Niben261Chr18g0740002.1	1,81474551878045
Niben261Chr13g0662011.1	-0,810593992612286
Niben261Chr07g0254012.1	-1,59741239290526
Niben261Chr18g0626006.1	0,998333301492789
Niben261Chr13g1101002.1	1,72100176038851
Niben261Chr07g0618001.1	1,41849533894101
Niben261Chr12g1306001.1	0,929271321545458
Niben261Chr12g1167002.1	-2,30621365114339
Niben261Chr06g0764001.1	-0,817661882052333
Niben261Chr15g0705004.1	-1,80880135744251
Niben261Chr03g0078001.1	-0,758247812365609
Niben261Chr01g0076002.1	-1,19606579300434
Niben261Chr16g0664008.1	-0,714766724198665
Niben261Chr08g0155011.1	-0,90257356157464
Niben261Chr19g0236003.1	2,60049780414201
Niben261Chr18g0424008.1	5,75857243221492
Niben261Chr13g0050006.1	-1,00678043654416
Niben261Scf00996g0000002.1	-1,17072017651297
Niben261Chr04g0373007.1	0,591886652496896
Niben261Chr14g0754010.1	-1,68512503029792
Niben261Chr06g1461001.1	1,11689842379016
Niben261Chr06g0605012.1	1,44635472542919
Niben261Chr04g0372001.1	-0,618184830139508
Niben261Chr04g1620026.1	0,952345288808907
Niben261Chr07g1515018.1	1,57462440355651
Niben261Chr16g0980019.1	-1,54507852015944
Niben261Chr02g1465001.1	-1,2977341933092
Niben261Chr08g0138004.1	-2,1285433406404
Niben261Chr01g1754010.1	1,12468882203167
Niben261Chr03g1430006.1	-1,20755053686365
Niben261Chr07g0790007.1	-1,32096969247994
Niben261Chr11g1056003.1	0,890546799003018
Niben261Chr12g0540001.1	1,01005702957215
Niben261Chr06g0357003.1	-1,22645107271768
Niben261Chr16g0288001.1	-0,91420287418486
Niben261Chr17g0012010.1	1,62693505528044
Niben261Chr05g0746004.1	1,7242340712556
Niben261Chr07g0724002.1	-0,873375857526819
Niben261Chr03g0422004.1	1,23440334857648
Niben261Chr01g0906007.1	1,3307267739478
Niben261Chr03g0850015.1	-0,805441078330922
Niben261Chr19g0427010.1	1,88871963508135
Niben261Chr16g0540005.1	1,55515427784009
Niben261Chr13g1069004.1	-1,07261484547199
Niben261Chr04g0015002.1	0,601905736767435
Niben261Chr09g0572016.1	1,11411522534984
Niben261Chr02g1132010.1	0,753953785428345
Niben261Chr18g0217003.1	1,06873979363723
Niben261Chr10g0069001.1	1,05772314451489
Niben261Chr01g0685002.1	1,11605825400925
Niben261Chr04g1873019.1	-1,3880413034559
Niben261Chr15g0800016.1	5,32227824899263
Niben261Chr07g0922003.1	1,18049771184381
Niben261Chr01g0421004.1	8,15636672216745
Niben261Chr03g1583014.1	-1,05324962953925
Niben261Chr10g0510012.1	1,02631579087807
Niben261Chr16g0225013.1	-1,34890597297271
Niben261Chr19g0675003.1	-1,8485829115703
Niben261Chr02g0948003.1	-1,02318172152621
Niben261Chr07g0740004.1	0,760666822055998
Niben261Chr17g0017002.1	-0,689072763291866
Niben261Chr16g0419012.1	0,761344004217781
Niben261Chr11g1362020.1	-1,26675067626062
Niben261Chr02g1155001.1	1,31346449632361
Niben261Scf03281g0000005.1	-0,805384053580877
Niben261Chr19g0898005.1	-0,847893643957592
Niben261Chr02g1190012.1	1,20281946140562
Niben261Chr08g0518005.1	-1,14519987101267
Niben261Chr05g1323008.1	-1,66052625834332
Niben261Chr18g0298010.1	-1,47077912816362
Niben261Chr13g1056007.1	-5,01080249381566
Niben261Chr02g0996008.1	1,87133847972452
Niben261Chr12g0550021.1	0,808921027226751
Niben261Chr08g0028001.1	1,97328931922582
Niben261Chr16g0881010.1	0,922097688600124
Niben261Chr03g0646001.1	0,979199590217899
Niben261Chr01g0085001.1	-1,23110976482371
Niben261Chr13g0854005.1	-0,637194416268166
Niben261Chr18g0107002.1	-1,40924106254194
Niben261Chr15g1050012.1	2,20556702171311
Niben261Chr19g0275014.1	-0,898945882865517
Niben261Chr14g0635005.1	-0,94788353147293
Niben261Chr02g0809005.1	-1,14155461667556
Niben261Chr03g0808009.1	-1,38860816922265
Niben261Chr10g0518002.1	1,28446073175345
Niben261Chr06g0705014.1	-1,06931859183911
Niben261Chr13g0028002.1	-2,89355234877209
Niben261Chr05g1304012.1	2,09383640877761
