Name	pcrtBYY_vs_GFPYY_filtered
Niben261Chr14g0468003.1	0,614990924436708
Niben261Chr13g1267005.1	-0,64335163577986
Niben261Chr17g1282006.1	-1,46628438200354
Niben261Chr06g0779007.1	-1,37322587714564
Niben261Chr19g0331005.1	2,17824570363654
Niben261Chr02g0068004.1	-1,51445886267704
Niben261Chr16g0319003.1	-1,23464345569112
Niben261Chr17g0012010.1	1,39140494781513
Niben261Chr01g0076002.1	-1,00358553578144
Niben261Chr17g0030015.1	0,790271907234334
Niben261Chr06g0436011.1	0,711965657994659
Niben261Chr15g1149009.1	-2,26008216682967
Niben261Chr12g0370002.1	-1,11013959415865
Niben261Chr18g0786025.1	-1,77831312044003
Niben261Chr18g0493010.1	1,80248402276161
Niben261Chr03g1589001.1	1,91507261286629
Niben261Chr01g1269015.1	7,80741402547714
Niben261Chr02g0692001.1	-0,83555156638054
Niben261Chr16g0160033.1	-1,48259806415378
Niben261Chr04g1485018.1	-0,986779419739548
Niben261Chr18g1221012.1	-0,711336802318571
Niben261Chr05g1315002.1	0,998189880890284
Niben261Chr12g0247005.1	-1,42574970780113
Niben261Chr17g0661005.1	-1,29898261381879
Niben261Chr01g1268002.1	-1,71249960120847
Niben261Chr07g1258010.1	-1,110506726529
Niben261Chr08g1297016.1	-1,36989385580143
Niben261Chr06g0639003.1	1,59152393418504
Niben261Chr15g1415003.1	-1,51499704451086
Niben261Chr11g1324004.1	-1,90540107041483
Niben261Chr11g0826001.1	2,06869279715684
Niben261Chr02g0314006.1	-0,76579853195197
Niben261Chr18g0271001.1	1,27141180737532
Niben261Chr01g0034004.1	1,6289595868846
Niben261Chr01g0628001.1	0,924731342401109
Niben261Chr08g0137001.1	-0,823815475002715
Niben261Chr10g0323005.1	-0,900529127941032
Niben261Chr19g0179001.1	-1,23865664468112
Niben261Chr09g0412007.1	0,92642166407565
Niben261Chr14g1298003.1	0,64155212590053
Niben261Chr06g0267017.1	-1,07116907477863
Niben261Chr11g0743005.1	0,766217618045593
Niben261Chr09g1040024.1	-1,94086297191521
Niben261Chr10g0614014.1	-0,831510281879525
Niben261Chr01g0499005.1	-0,735560805832955
Niben261Chr18g0270007.1	1,19599609857656
Niben261Chr05g0946001.1	-0,643971477999389
Niben261Chr14g0813005.1	1,04085487989209
Niben261Chr09g0282013.1	-1,57676324324463
Niben261Chr06g0357003.1	-1,20191236736474
Niben261Chr09g1037003.1	-0,739222880959079
Niben261Chr08g0165002.1	0,849234469407711
Niben261Chr10g1098003.1	0,861095353270999
Niben261Chr18g1060009.1	-0,758269933326564
Niben261Chr13g1036010.1	1,47126999493209
Niben261Chr13g0620001.1	1,27369754528887
Niben261Chr17g0649001.1	-0,915844551097795
Niben261Chr02g0622002.1	-0,992195398092703
Niben261Chr19g0102007.1	-1,72273221888029
Niben261Chr03g0035006.1	1,20510240406219
Niben261Chr02g1129005.1	-1,68513972240853
Niben261Chr14g1533009.1	-0,973931550629726
Niben261Chr17g0386010.1	1,35308010784506
Niben261Chr16g0461002.1	1,6235858674459
Niben261Chr13g0593009.1	0,649080148496967
Niben261Chr15g1497016.1	1,15656397117763
Niben261Chr18g0858001.1	0,75471689864145
Niben261Chr03g1202001.1	-1,38117600163266
Niben261Chr10g0275026.1	-0,997001503611607
Niben261Chr17g1112002.1	-0,967637445635934
Niben261Chr01g0877001.1	-0,678649149386349
Niben261Chr09g0914008.1	1,53163767104479
Niben261Chr03g1136001.1	0,629772393006135
Niben261Chr05g0513004.1	0,899800454731896
Niben261Chr10g0514001.1	1,11318556007097
Niben261Chr06g1174004.1	-1,13773884193435
Niben261Chr02g1509003.1	-0,768853561283018
Niben261Chr04g0219008.1	-1,15902473012549
Niben261Chr19g0140005.1	-0,784953009204145
Niben261Chr16g0167005.1	0,814645848533716
Niben261Chr04g1780010.1	0,986568645248428
Niben261Chr09g1124001.1	-0,707098961145591
Niben261Chr07g0786006.1	-0,834635207688454
Niben261Chr11g0663004.1	-0,639523298368852
Niben261Chr14g0902011.1	1,10159474103041
Niben261Chr08g0546003.1	-0,851675035746064
Niben261Chr09g1313020.1	1,39610591619766
Niben261Chr14g0480001.1	-0,987052940715075
Niben261Chr02g0864001.1	1,59079798254581
Niben261Chr12g1107005.1	-1,17471901881007
Niben261Chr02g0001005.1	-0,955227515413669
Niben261Chr08g0120030.1	-1,61123577298908
Niben261Scf00223g0000001.1	1,93420639962344
Niben261Chr12g1183009.1	-2,43217155706884
Niben261Chr12g1169005.1	-1,13000232033919
Niben261Chr06g0459006.1	1,89435355015315
Niben261Chr11g0974011.1	1,55522585698994
Niben261Chr18g0107002.1	-1,32907585114856
Niben261Chr11g0123001.1	0,925733920975821
Niben261Chr08g0634013.1	-3,23724760231463
Niben261Chr15g0518004.1	-1,32915310060895
Niben261Chr05g1038003.1	-0,860276291973052
Niben261Chr16g1115007.1	-0,586327846194998
Niben261Chr04g0374003.1	-0,945076437240043
Niben261Chr08g1346007.1	-1,06489700915054
Niben261Chr19g1350012.1	-1,30196618937859
Niben261Chr10g0336004.1	0,962974779580437
Niben261Chr08g0095011.1	1,4415569923792
Niben261Chr17g1482010.1	-0,664295635979388
Niben261Chr03g0123001.1	-0,722669146795264
Niben261Chr12g1390001.1	-2,04468239902444
Niben261Chr12g1168004.1	3,74802765206294
Niben261Chr01g0430007.1	-0,972046216510155
Niben261Chr10g0380001.1	-0,788405420280079
Niben261Chr02g0739004.1	-1,42998723941289
Niben261Chr15g0656002.1	0,663825361043353
Niben261Chr03g1904003.1	0,807782435213683
Niben261Chr01g1483009.1	-1,7106202120271
Niben261Chr11g1146016.1	-2,08837208172188
Niben261Chr19g1034001.1	-1,31587984458372
Niben261Chr04g1176004.1	1,11396356127981
Niben261Chr16g0462005.1	-0,969864911275239
Niben261Chr10g0592009.1	-0,866936396596554
Niben261Chr02g0405002.1	0,852076261928654
Niben261Chr03g0060011.1	0,999439075011994
Niben261Chr15g0693002.1	-0,871112178132699
Niben261Chr05g0255002.1	-0,65876758472137
Niben261Chr02g0590009.1	-0,878143001726547
Niben261Chr08g0068004.1	-0,719147585298347
Niben261Chr16g0191014.1	-1,1927734060295
Niben261Chr07g0790007.1	-1,17485761071709
Niben261Chr15g1240013.1	-1,11647874887806
Niben261Chr17g0975001.1	-1,21169975376338
Niben261Chr09g0721003.1	-0,907517794177142
Niben261Chr13g0035002.1	-1,71745986524446
Niben261Chr04g1004021.1	-0,787802484061904
Niben261Chr19g0198007.1	0,81046772371487
Niben261Chr04g1004012.1	-0,716170039655806
Niben261Chr06g0753007.1	0,93330167152962
Niben261Chr07g1100004.1	-0,85233387534246
Niben261Chr12g1306001.1	0,847577231683169
Niben261Chr14g0938002.1	1,67644968360535
Niben261Chr06g0525007.1	2,0312917215841
Niben261Chr01g0510012.1	-0,683058690357121
Niben261Chr10g0219001.1	-1,38438043635835
Niben261Chr15g1512010.1	-0,685050531481678
Niben261Chr01g1780003.1	-0,683164216505974
Niben261Chr01g0581002.1	-0,647636912381755
Niben261Chr19g1291011.1	0,647379936000977
Niben261Chr01g0653017.1	0,982071394280627
Niben261Chr09g1249018.1	-0,817832364224652
Niben261Chr05g0843016.1	-1,4067292708921
Niben261Chr14g1315009.1	-4,07588954247077
Niben261Chr19g0898005.1	-0,808153456123911
Niben261Chr09g0099004.1	1,08893122597053
Niben261Chr12g1400004.1	0,824094457161898
Niben261Chr14g1252015.1	-0,806244646171262
Niben261Chr03g0772011.1	0,647467714128262
Niben261Chr08g0025016.1	1,13180561181955
Niben261Chr11g0519009.1	-1,53523163037877
Niben261Chr09g0451003.1	0,88304613949532
Niben261Chr13g0801007.1	-1,52009334798368
Niben261Chr10g0611003.1	-0,644857749591026
Niben261Chr10g0107008.1	0,649494109021295
Niben261Chr01g1238003.1	0,770679686102271
Niben261Chr10g0150009.1	1,29613762443918
Niben261Chr11g0641019.1	0,797761770410931
Niben261Chr02g0283023.1	-0,667611381406422
Niben261Chr19g0724007.1	-0,653084662094115
Niben261Chr19g1456001.1	-0,988359909944425
Niben261Chr06g1162004.1	0,589487569975496
Niben261Chr05g0971036.1	0,966115983386196
Niben261Chr06g1194007.1	-1,19779557846291
Niben261Chr14g0783007.1	0,613459834346057
Niben261Chr16g0225013.1	-1,14493420793129
Niben261Chr09g0337010.1	-0,961720225492918
Niben261Chr12g0732001.1	0,780041696458891
Niben261Chr09g0985008.1	1,03338253093847
Niben261Chr01g0022001.1	2,07135799466991
Niben261Chr19g0587006.1	-1,9520175406079
Niben261Chr11g1181004.1	1,26389344155074
Niben261Chr02g1391002.1	-0,711840229477633
Niben261Chr18g0920007.1	-1,44343856596901
Niben261Chr16g0980020.1	0,613520180331943
Niben261Chr04g0333002.1	6,09195927987386
Niben261Chr06g0507008.1	-0,965909984513037
Niben261Chr06g0135008.1	-1,62192244582079
Niben261Chr16g0236038.1	-1,66283571675099
Niben261Chr04g1439004.1	1,02225383983314
Niben261Chr09g0842013.1	3,89913535446253
Niben261Chr09g0572016.1	1,03886699373152
Niben261Chr17g0147019.1	1,07327030223529
Niben261Chr10g0692007.1	0,939335299993847
Niben261Chr15g0570001.1	0,635407481577902
Niben261Chr19g0751020.1	-2,26839499341041
Niben261Chr17g0252006.1	-1,02745644187873
Niben261Chr17g0221001.1	-0,896346398368932
Niben261Chr02g0996008.1	1,51001251597818
Niben261Chr02g1506012.1	2,91386621625425
Niben261Chr13g0845002.1	-0,795484998940369
Niben261Chr05g1301012.1	0,59099871739383
Niben261Chr16g0323001.1	-1,04474063657365
Niben261Chr05g1294001.1	0,657562554333355
Niben261Chr15g0535001.1	-1,02904836634308
Niben261Chr05g1000017.1	-1,07262664160505
Niben261Chr07g0839001.1	-0,687092470743519
Niben261Chr14g1060008.1	0,953466876168105
Niben261Chr14g0051008.1	1,22440034698548
Niben261Chr08g0028001.1	1,81746375697311
Niben261Chr14g0039005.1	1,53239894344542
Niben261Chr01g0723010.1	0,989624069101773
Niben261Chr13g1258002.1	-1,90566913278031
Niben261Chr04g0049014.1	-0,926346099182202
Niben261Chr09g0677003.1	-1,19752928958199
Niben261Chr17g0693016.1	0,613659954329984
Niben261Chr01g1291005.1	-1,04360729151459
Niben261Chr13g0565001.1	0,65082328972214
Niben261Chr03g0808009.1	-1,29718993942278
Niben261Chr18g1478012.1	0,787051138433403
Niben261Chr03g1925004.1	-1,23788033925151
Niben261Chr17g0121013.1	-1,33037678725067
Niben261Chr09g1142012.1	-0,674341976389741
Niben261Chr12g0302002.1	0,855566392199696
Niben261Chr06g0741001.1	-0,744227919611439
Niben261Chr16g0887001.1	-0,601445844234462
Niben261Chr10g0344008.1	-0,895333786710143
Niben261Chr03g1316005.1	1,06671723096469
Niben261Chr06g1107018.1	-1,12099352896632
Niben261Chr05g1008011.1	-0,970607496538583
Niben261Chr16g0537003.1	-0,89924457846616
Niben261Chr06g0603007.1	-0,890830537189756
Niben261Chr02g0284015.1	-0,650610222230946
Niben261Chr17g0821008.1	4,71840187612653
Niben261Chr01g1860003.1	0,982981988730583
Niben261Chr11g1326020.1	-1,81562043522643
Niben261Chr01g0564004.1	4,66816886678433
Niben261Chr13g0137003.1	1,27701864014353
Niben261Chr15g1390010.1	-1,08732562203328
Niben261Chr12g1456001.1	-0,673245021067898
Niben261Chr13g0496005.1	-0,992454027757507
Niben261Chr16g1461003.1	1,01001417532634
Niben261Chr13g0019001.1	1,09018359572222
Niben261Chr08g0400014.1	0,946969845134721
Niben261Chr11g1264017.1	-1,93199161439685
Niben261Chr08g0643005.1	-0,721167301348887
Niben261Chr17g1358004.1	0,623916177215115
Niben261Chr03g1610001.1	1,54882652773255
Niben261Chr16g1261007.1	1,22422986104802
Niben261Chr02g0894001.1	0,65117101111452
Niben261Chr01g0873008.1	-0,940772970753763
Niben261Chr16g0502002.1	-0,66326281183789
Niben261Chr12g0701040.1	0,927648515415136
Niben261Chr07g0922003.1	1,18107430710545
Niben261Chr06g0681008.1	-1,06764694523681
Niben261Chr19g1427018.1	-1,08103349643852
Niben261Chr09g0025009.1	0,943248530072335
Niben261Chr01g1581015.1	-0,78700649775144
Niben261Chr10g0069001.1	0,829114612585204
Niben261Chr10g1248011.1	1,77088943754307
Niben261Chr07g1331004.1	-0,713999688747805
Niben261Chr08g0025017.1	1,87763812244267
Niben261Chr12g0046010.1	-0,823697787695714
Niben261Chr15g0980004.1	-0,90394364310243
Niben261Chr09g0023023.1	-1,80301057927388
Niben261Chr07g1047010.1	7,13353159133461
Niben261Chr18g0278001.1	-0,680158197277071
Niben261Chr03g1466004.1	-1,56418248872667
Niben261Chr16g0884015.1	-1,54985625926209
Niben261Chr08g0313010.1	8,79049400913571
Niben261Chr03g1536003.1	-0,595948969143683
Niben261Chr04g1800001.1	-0,77904369446855
Niben261Chr03g1396004.1	1,11310740411919
Niben261Chr07g1479010.1	-1,66450427235883
Niben261Chr03g1099002.1	0,689012544425505
Niben261Chr08g0344008.1	1,79924465548472
Niben261Chr02g0554018.1	-0,593822240815383
Niben261Chr19g0883014.1	1,12603628106654
Niben261Chr16g0980019.1	-1,38326921279254
Niben261Chr05g0124003.1	-1,38185345299143
Niben261Chr19g0709003.1	-0,729723135509323
Niben261Chr02g1284017.1	-0,622947071001041
Niben261Chr18g0270006.1	1,61883670788217
Niben261Chr12g0275016.1	-0,929079369132878
Niben261Chr16g0192030.1	-1,76583222017759
Niben261Chr15g0605003.1	0,611341603445059
Niben261Chr08g0022017.1	2,77801169580239
Niben261Chr16g0795016.1	0,852791753499925
Niben261Chr11g0003003.1	-0,918640028140361
Niben261Chr10g0140003.1	2,46296558051368
Niben261Chr13g0619003.1	7,7125833621377
Niben261Chr10g1134012.1	1,81917215416447
Niben261Chr02g1175005.1	4,10457020790737
Niben261Chr18g0060001.1	-0,789049254701487
Niben261Chr01g1451001.1	1,11550511058236
Niben261Chr09g0022012.1	-1,30395975267624
Niben261Chr12g1235001.1	1,78117230620243
Niben261Chr02g1296002.1	-0,946352701284581
Niben261Chr16g0951002.1	-2,21164801066526
Niben261Chr04g1813020.1	-0,814434069615015
Niben261Chr07g0589006.1	-1,39402772902201
Niben261Chr12g1202020.1	-1,15938761191997
Niben261Chr06g0453009.1	0,591085281167719
Niben261Scf02055g0000005.1	-0,971593266173679
Niben261Chr15g1166007.1	0,910318930965832
Niben261Chr18g0248002.1	1,0180048555583
Niben261Chr08g0339007.1	-1,64332854938424
Niben261Chr11g0952012.1	-1,1084673275424
Niben261Chr06g0493005.1	0,955760165387282
Niben261Chr01g1550002.1	0,812541925662653
Niben261Chr06g1100010.1	-1,43795524911696
Niben261Chr15g0943004.1	0,848853295369121
Niben261Chr13g1027023.1	-0,865741071144391
Niben261Chr16g0282004.1	-3,25842265514791
Niben261Chr14g1035003.1	-1,29276636645565
Niben261Chr13g0358001.1	-0,710736222883654
Niben261Chr01g1148012.1	0,738322918616693
Niben261Chr07g1337003.1	-0,666529639260264
Niben261Chr14g0808008.1	-1,22291809399522
Niben261Chr17g0641008.1	-0,695774406736927
Niben261Chr12g0708004.1	1,11039039369586
Niben261Chr13g0875006.1	-2,15544889284508
Niben261Chr11g0523009.1	-0,917744632721889
Niben261Chr01g0948001.1	-0,822419018469321
Niben261Chr02g0426008.1	0,763188106260661
Niben261Chr09g1325010.1	0,778310619745945
Niben261Chr15g1239020.1	-1,18929308851482
Niben261Chr06g1327006.1	0,785159588421335
Niben261Chr06g1080001.1	-0,809679129118883
Niben261Chr17g0217001.1	0,76552235325138
Niben261Chr09g1253004.1	-1,37493015898007
Niben261Chr04g1724013.1	0,910669260881422
Niben261Chr02g0451007.1	-1,53471785289659
Niben261Chr18g0501005.1	-1,64748231749863
Niben261Chr19g0041004.1	-0,978672045244265
Niben261Chr03g0854008.1	-1,72044973854495
Niben261Chr07g1395012.1	0,891111149066195
Niben261Chr08g0978013.1	-0,91864757615769
Niben261Chr12g0822010.1	0,788248259305626
Niben261Chr05g1151003.1	1,31771029771717
Niben261Chr03g1556001.1	-0,718176871641239
Niben261Chr06g0496001.1	1,17851020866029
Niben261Chr04g0600003.1	0,926816782386058
Niben261Chr09g0797014.1	1,31179069513239
Niben261Chr06g0404033.1	-0,589277209566215
Niben261Chr19g0396011.1	1,30234829290846
Niben261Chr01g0033006.1	-0,864247881854777
Niben261Chr06g1348010.1	-1,17654942973853
Niben261Chr09g0991004.1	-0,67612262670361
Niben261Chr05g0791025.1	0,621312705224427
Niben261Chr07g0379005.1	-0,870683131938885
Niben261Chr08g0123002.1	0,649892158439781
Niben261Chr12g0933006.1	-1,08506929747651
Niben261Chr12g0163004.1	-0,649500325409508
Niben261Chr07g1116001.1	-0,947186664221317
Niben261Chr15g0661001.1	2,8140152059023
Niben261Chr16g0449008.1	0,86903019914606
Niben261Chr12g1273006.1	-0,909059581039257
Niben261Chr08g0156002.1	0,643587882098374
Niben261Chr15g0176001.1	6,89930799563601
Niben261Chr14g0597016.1	-0,648308242020885
Niben261Chr14g0857003.1	-1,30826746874603
Niben261Chr16g1348010.1	-1,53379526354137
Niben261Chr08g1230006.1	-0,677032115979266
Niben261Chr11g1401007.1	1,09431085942953
Niben261Chr14g0722006.1	-0,767287487619444
Niben261Chr06g0550015.1	-0,899810862346019
Niben261Chr12g0056004.1	-0,983862462703307
Niben261Chr04g0970022.1	-0,827222077900643
Niben261Chr04g1839003.1	0,929360604078111
Niben261Chr17g0757004.1	1,42896585694023
Niben261Chr10g0830001.1	-0,78156176407804
Niben261Chr11g0936015.1	-1,2719693501781
Niben261Chr16g1337002.1	-0,713304378099621
Niben261Chr05g0649027.1	-0,722941383930202
Niben261Chr09g0887006.1	-0,640215087853244
Niben261Chr03g0268003.1	-2,26937776110593
Niben261Chr10g0154024.1	0,70847424084726
Niben261Chr09g1072006.1	-0,689766521979262
Niben261Chr17g1495017.1	-1,96835302395147
Niben261Chr13g0626016.1	1,02876237383792
Niben261Chr11g1358011.1	-0,838137819752906
Niben261Chr06g0917005.1	-1,01289455895998
Niben261Chr04g0697001.1	3,88138519179555
Niben261Chr03g0366014.1	1,06737487039695
Niben261Chr11g0108009.1	-0,653924128692371
Niben261Chr05g1061015.1	-0,785644194653384
Niben261Chr09g0232007.1	-0,623169477176933
Niben261Chr13g0055005.1	-0,902258763905533
Niben261Chr03g1163007.1	3,31603803553882
Niben261Chr15g1039004.1	-1,11947370334489
Niben261Chr11g0999007.1	-0,607225750473987
Niben261Chr04g1757005.1	0,667190647851776
Niben261Chr18g0415018.1	0,806616002088082
Niben261Chr19g1191003.1	1,27207496918422
Niben261Chr15g0032003.1	1,3546192644939
Niben261Chr16g0228002.1	0,899018261049177
Niben261Chr02g0600013.1	1,0515636033022
Niben261Chr18g1424004.1	-0,845241746480523
Niben261Chr18g1271016.1	1,39919968353384
Niben261Chr10g0371005.1	1,03034867202414
Niben261Chr03g1430006.1	-1,14550145984585
Niben261Chr13g0307006.1	-0,682870426183926
Niben261Chr05g0595011.1	-1,56291074121202
Niben261Chr05g1092017.1	-0,901645180634516
Niben261Chr03g1580008.1	-1,13998120358217
Niben261Chr02g0255003.1	1,02354736775517
Niben261Chr06g1071001.1	-2,05873962653058
Niben261Chr09g0727018.1	-0,999365016962022
Niben261Chr16g0013011.1	-0,585669972736837
Niben261Chr01g0196022.1	1,04019283311008
Niben261Chr10g0821013.1	-0,745754448078435
Niben261Chr01g1445004.1	3,30206275629676
Niben261Chr08g0352008.1	1,31608297644315
Niben261Chr03g0005023.1	0,8965277284733
Niben261Chr08g0008011.1	1,08278749558942
Niben261Chr09g1079005.1	-0,672117496936851
Niben261Chr16g0514022.1	-0,710492893273009
Niben261Chr10g0614006.1	-1,76847815748568
Niben261Chr06g1166020.1	2,44107773244498
Niben261Chr04g1652010.1	0,626085413759512
Niben261Chr08g0395005.1	-0,764689718424253
Niben261Chr07g0929006.1	2,74561409565745
Niben261Chr07g1361002.1	-1,38071342209093
Niben261Chr19g1041017.1	0,759641901081072
Niben261Chr05g0202005.1	1,1075265164267
Niben261Chr03g1023012.1	-1,12389407706697
Niben261Chr04g0130007.1	-0,836945894237498
Niben261Chr01g1713005.1	1,44758891446689
Niben261Chr09g0680004.1	0,720597104628787
Niben261Chr18g1440007.1	-0,795817743037468
Niben261Chr08g0149013.1	1,15565500977523
Niben261Chr06g0693008.1	1,02145524310827
Niben261Chr10g0627017.1	0,915085917495029
Niben261Chr01g1707001.1	0,624733198517055
Niben261Chr06g0648001.1	-1,4401636093943
Niben261Chr07g1466013.1	0,785522037926633
Niben261Chr14g1380002.1	1,83388212786501
Niben261Chr02g0345008.1	-1,14347255934737
Niben261Chr08g0467003.1	-1,02743017134376
Niben261Chr06g1140001.1	-1,62524545940942
Niben261Chr17g1333007.1	-0,828004407053559
Niben261Chr07g1369022.1	-2,79666668359295
Niben261Chr14g1489006.1	1,04611406139618
Niben261Chr03g0295004.1	-2,02645976575604
Niben261Chr11g0988004.1	-0,78918316552815
Niben261Chr11g0263004.1	1,24412342782196
Niben261Chr19g0024002.1	1,88190817573025
Niben261Chr03g0653005.1	-0,614565841503349
Niben261Chr09g0981003.1	-1,1870568610045
Niben261Chr04g0615002.1	-1,7465378545407
Niben261Chr11g0991013.1	-0,646454670740111
Niben261Chr07g1145006.1	-0,676311833929303
Niben261Chr07g0670003.1	1,00509472802239
Niben261Chr10g1181001.1	0,951608338673762
Niben261Chr10g0625001.1	-0,624540292915311
Niben261Chr19g0913005.1	-0,720055888721388
Niben261Chr02g0094013.1	8,59960475930174
Niben261Chr15g1136003.1	-0,95626353909311
Niben261Chr12g0201002.1	-1,79586499082573
Niben261Chr13g1514002.1	-1,24930344889697
Niben261Chr15g0741009.1	0,895613319688363
Niben261Chr18g0641006.1	-2,10712242310028
Niben261Chr01g0296005.1	-0,605703494636425
Niben261Chr01g1608001.1	-0,654561445134423
Niben261Chr10g0390003.1	1,20976107980336
Niben261Chr11g0519013.1	1,179106968809
Niben261Chr15g0800016.1	3,53180957692124
Niben261Chr10g0040006.1	1,36961578241713
Niben261Chr07g0207006.1	1,04855330046059
Niben261Chr03g0184003.1	-1,48270694543128
Niben261Chr01g0779003.1	-0,708482281482497
Niben261Chr13g0280004.1	-0,913119552775546
Niben261Chr19g0919004.1	-1,22375977231671
Niben261Chr02g0896010.1	-1,76551892069949
Niben261Chr17g1491002.1	-1,10660768830462
Niben261Chr10g0158010.1	0,843446058265907
Niben261Chr08g0356004.1	-1,41679094135007
Niben261Chr03g0608010.1	0,766501592077815
Niben261Chr10g1058011.1	-1,07561408107577
Niben261Chr12g0782007.1	1,66566494884272
Niben261Chr02g0170012.1	-0,793818697451988
Niben261Chr04g1175007.1	2,79763699415862
Niben261Chr09g1054020.1	1,84043322112844
Niben261Chr09g0834008.1	1,89425010448379
Niben261Chr15g0843011.1	-0,803488384015561
Niben261Chr02g1307001.1	0,904510272835996
Niben261Chr16g0580001.1	-0,898476222888952
Niben261Chr08g1278011.1	1,79106139811703
Niben261Chr03g1473007.1	-0,719191123090596
Niben261Chr17g0117001.1	0,608285873624581
Niben261Chr18g0990003.1	0,6940691076198
Niben261Chr03g0287058.1	-0,921805855737988
Niben261Chr12g0388001.1	-1,23223541971465
Niben261Chr10g0518002.1	1,21078241461491
Niben261Chr05g0586001.1	0,630085773740964
Niben261Chr03g1183011.1	-2,53988252541601
Niben261Chr13g0533005.1	-0,705503667633657
Niben261Chr08g0875003.1	-0,657965760804623
Niben261Chr14g0102011.1	2,21412457496142
Niben261Chr04g1559015.1	-1,83495996175255
Niben261Chr10g0484003.1	-0,642481921202216
Niben261Chr04g1634013.1	-0,809343218969648
Niben261Chr03g1791005.1	-0,67752833524415
Niben261Chr06g0189004.1	-1,66916745137653
Niben261Chr18g0787009.1	-0,920247428778082
Niben261Chr09g1112008.1	0,610257035255613
Niben261Chr03g0422004.1	0,935286590365814
Niben261Chr18g0707006.1	-0,678296176481148
Niben261Chr14g1238001.1	3,44111260412178
Niben261Chr14g0059009.1	-1,1281173753884
Niben261Chr08g0159007.1	-1,13395482152502
Niben261Chr04g0146004.1	-1,34327889612662
Niben261Chr08g0319007.1	-0,777572666873766
Niben261Chr17g0569086.1	0,673501362922555
Niben261Chr19g0943014.1	-0,638204973363944
Niben261Chr08g0370001.1	-0,876642947573363
Niben261Chr10g0966009.1	-0,650277848497477
Niben261Chr16g0486018.1	-0,714442167800338
Niben261Chr15g1246003.1	-2,53918916898556
Niben261Chr16g0438017.1	-0,997283661437857
Niben261Chr03g1532002.1	-1,74705118811558
Niben261Scf01657g0000001.1	-0,972962282595841
Niben261Chr14g0606003.1	-3,36318299440958
Niben261Chr04g0010009.1	1,18472082760613
Niben261Chr11g1413017.1	0,828464110218937
Niben261Chr03g0116003.1	-0,926959385823627
Niben261Chr10g0120007.1	-0,678730492613652
Niben261Chr07g0265013.1	-0,946567895639593
Niben261Chr14g1016002.1	1,44037109163277
Niben261Chr01g1137007.1	0,602154486961666
Niben261Chr03g1407008.1	0,762882687673064
Niben261Chr01g0094006.1	1,16882295912359
Niben261Chr03g0288004.1	-0,821954397333623
Niben261Chr12g0252013.1	1,47817997669677
Niben261Chr19g0661007.1	-1,12832057890708
Niben261Chr02g0819010.1	0,769303238143531
Niben261Chr18g0844003.1	-1,35655478174774
Niben261Chr19g1471007.1	0,94594540657166
Niben261Chr14g1232001.1	-0,946783310436926
Niben261Chr03g0071011.1	-1,00775000357078
Niben261Chr03g0228003.1	-1,46044949003214
Niben261Chr06g0698012.1	1,32217648133057
Niben261Chr14g1041003.1	-0,849793386220886
Niben261Chr14g1369003.1	1,63782731663255
Niben261Chr16g0473003.1	-0,828503602854733
Niben261Chr05g0525004.1	1,09399545031423
Niben261Chr06g1045002.1	-0,815460863736139
Niben261Chr14g1493018.1	-0,837283790254482
Niben261Chr09g0370007.1	-0,631404697764199
Niben261Chr19g1391016.1	2,032853566833
Niben261Chr03g0058003.1	-0,786069066137892
Niben261Chr08g1105004.1	0,92300784345878
Niben261Chr03g1329003.1	-0,88747161395452
Niben261Chr14g0086003.1	-1,28131045756655
Niben261Chr09g0139011.1	-0,704797102123149
Niben261Chr19g1480012.1	0,78069260440758
Niben261Chr07g1381010.1	-0,840421850750111
Niben261Chr02g1085005.1	-0,943840959356037
Niben261Chr15g1403001.1	1,79885912950781
Niben261Chr02g0856003.1	0,676285303641663
Niben261Chr09g0502005.1	-1,29527209504248
Niben261Chr15g1045008.1	-0,818676136203911
Niben261Chr19g0236003.1	2,81989194137869
Niben261Chr01g1101008.1	-0,705783151578513
Niben261Chr01g0626001.1	1,02601656730995
Niben261Chr17g0914007.1	0,683992142775284
Niben261Chr04g1873019.1	-1,27658560124779
Niben261Chr11g0560004.1	0,742154956558857
Niben261Chr04g1846002.1	1,06547327315054
Niben261Chr08g0065005.1	3,61073941706578
Niben261Chr17g0634005.1	-1,11706630465228
Niben261Chr02g0395019.1	0,754027525630891
Niben261Chr04g0422006.1	0,932057826984136
Niben261Chr05g1342007.1	0,804384625863891
Niben261Chr11g0882041.1	-0,591084432744303
Niben261Chr04g1644021.1	-0,790744892845302
Niben261Chr06g0605012.1	1,12911679680132
Niben261Chr08g0098014.1	-1,32304440028175
Niben261Chr06g0352016.1	-0,779991340115637
Niben261Chr07g0912002.1	4,99680203245519
Niben261Chr16g0792016.1	0,905042587276481
Niben261Chr06g0314002.1	0,727028723436383
Niben261Chr01g1734012.1	-0,802526811255983
Niben261Chr07g1506001.1	-1,25479028666448
Niben261Chr16g0257014.1	-0,705623580413098
Niben261Chr16g0341002.1	-1,59426066495758
Niben261Chr06g0806002.1	1,71223608369252
Niben261Chr01g1061003.1	0,919612609196503
Niben261Chr14g1484004.1	-1,6955622999106
Niben261Chr03g0062001.1	0,925629426843691
Niben261Chr18g1475011.1	-1,28136365805977
Niben261Chr13g0050006.1	-0,830018657265561
