baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
mRNA:Solyc11g066620.2.1	1142,98656887635	3,45904084757435	0,137631619907614	25,1326028851237	2,19006191812929e-139	2,87834551543379e-137
mRNA:Solyc02g076710.3.1	7737,08237872973	2,67031337049472	0,106672242361521	25,0328793262338	2,68222904748153e-138	3,50104376423668e-136
mRNA:Solyc10g080940.3.1	1430,67559931644	-2,99332170018308	0,119623899721665	-25,0227731009254	3,455570456832e-138	4,47978273441139e-136
mRNA:Solyc02g087110.3.1	765,348217912182	3,29954445895236	0,132300562600439	24,939761359272	2,757855431413e-137	3,55111155111064e-135
mRNA:Solyc11g010710.2.1	739,669180129849	7,53881708142313	0,302390685516288	24,930718578688	3,45664600884288e-137	4,42102704634354e-135
mRNA:Solyc06g006080.3.1	1700,81135867405	-3,09284194133619	0,12426391610516	-24,8893004363297	9,71511064588914e-137	1,23427242385806e-134
mRNA:Solyc07g062140.3.1	794,390848810895	-3,42675057230041	0,137766176978074	-24,8736710814425	1,4341969687633e-136	1,81003255852465e-134
mRNA:Solyc01g108910.4.1	1170,77780199779	-3,17046967174278	0,127977578804049	-24,7736337987547	1,72517359636655e-135	2,16293639644456e-133
mRNA:Solyc01g097770.4.1	697,443757932112	-6,46953908669451	0,262678591638636	-24,6291067967753	6,16315946393625e-134	7,67655751008059e-132
mRNA:Solyc08g067030.3.1	797,860157851429	-7,1696740205433	0,293500248214739	-24,4281702116232	8,58730692703183e-132	1,06265135135354e-129
mRNA:Solyc07g052960.3.1	1095,06415263163	8,58805935567852	0,352284070161628	24,3782222447308	2,91138840348074e-131	3,57950508420209e-129
mRNA:Solyc01g081060.4.1	2159,93346656438	3,29872932809458	0,135760553059418	24,2981429712565	2,05096051954943e-130	2,50545862955472e-128
mRNA:Solyc07g049290.3.1	540,308351302989	-4,93305608245264	0,203719691709564	-24,2149202222705	1,54935351612741e-129	1,88063885075414e-127
mRNA:Solyc10g007110.3.1	606,286023056037	3,80950766571875	0,157766762773358	24,1464526415577	8,13562653239102e-129	9,81269840682125e-127
mRNA:Solyc01g066740.3.1	533,179710808266	-4,87935720161848	0,202325638417648	-24,1163563835955	1,68400615703612e-128	2,01837140469417e-126
mRNA:Solyc04g063230.3.1	1638,92229881073	-2,62481245587728	0,109382661808627	-23,9966043290261	3,01730586279081e-127	3,59379986420029e-125
mRNA:Solyc08g069060.4.1	698,565312234535	3,38538175543087	0,141243453296142	23,9684153596331	5,93922061858749e-127	7,03004517567838e-125
mRNA:Solyc10g006230.3.1	961,228667359445	-3,47949870381153	0,145234268210927	-23,9578354796967	7,65642288042537e-127	9,0066944958189e-125
mRNA:Solyc11g013110.2.1	3600,75907582625	2,85685457029951	0,119287229315761	23,9493748550169	9,37980842543888e-127	1,09663195805883e-124
mRNA:Solyc07g065340.1.1	457,932309574665	4,19433124886119	0,1752073219977	23,9392463798759	1,19591925342178e-126	1,38967275685724e-124
mRNA:Solyc06g076690.4.1	756,100040965633	3,27307456573991	0,136753655032239	23,9340920355533	1,35324790939389e-126	1,56296032783754e-124
mRNA:Solyc03g097370.4.1	1332,09879518401	3,14023967265651	0,131753847503045	23,8341401952906	1,47898220967065e-125	1,69788939576467e-123
mRNA:Solyc03g098290.4.1	415,486402809719	4,16067380748898	0,174634972154813	23,8249747811141	1,8406986486998e-125	2,1004906675612e-123
mRNA:Solyc02g081170.4.1	2856,34791806318	2,80771301623195	0,117972414213159	23,7997419562747	3,36038051212624e-125	3,81183163211843e-123
mRNA:Solyc07g064160.3.1	12348,8506401549	-2,39587770202842	0,100740428984861	-23,7826831409311	5,0461149336957e-125	5,69016640777745e-123
mRNA:Solyc10g083650.1.1	2210,96913297291	3,28062181323294	0,138108577324917	23,7539324260424	1,00059493068942e-124	1,12166691730284e-122
mRNA:Solyc06g062600.3.1	379,443120607054	4,88200295821104	0,205890211410467	23,7116807290958	2,73223552271906e-124	3,04492469920801e-122
mRNA:Solyc01g111570.3.1	530,725133849999	-4,39992426219295	0,18612503837082	-23,6396150711701	1,50948616777182e-123	1,67245801739696e-121
mRNA:Solyc01g107430.2.1	491,936396933868	-5,47485287037785	0,231752974279171	-23,6236574197439	2,20239981319143e-123	2,42607706589532e-121
mRNA:Solyc05g010670.3.1	4504,32095530769	2,30436227196964	0,0977195188993679	23,5813919053643	5,98289631344081e-123	6,55264684168054e-121
mRNA:Solyc05g053550.3.1	850,533307489887	4,37949526763831	0,185763334242689	23,5756710843527	6,8485373624522e-123	7,45786151521438e-121
mRNA:Solyc01g095320.4.1	104199,225339503	2,07628534339071	0,0883901327508681	23,4900127284888	5,1596125234768e-122	5,58674635567598e-120
mRNA:Solyc04g008290.4.1	628,464772259706	-3,51580441188895	0,149722321254094	-23,4821660687605	6,20578383508147e-122	6,68156059577105e-120
mRNA:Solyc02g070020.1.1	420,150082606181	4,5444056242228	0,193660300248809	23,465860676578	9,10593905450749e-122	9,74898205403086e-120
mRNA:Solyc07g045140.4.1	361,995763652107	4,73533325453218	0,202704776950647	23,3607383396055	1,07196246516623e-120	1,14125076528899e-118
mRNA:Solyc02g090820.3.1	1082,12237872991	3,0585339259965	0,131128977920227	23,3246226311409	2,49445448089124e-120	2,64093439124135e-118
mRNA:Solyc06g009190.4.1	613,346351652786	-3,84082964178098	0,164843935448076	-23,2997934157595	4,45467935425525e-120	4,69021129580344e-118
mRNA:Solyc12g088460.3.1	570,777337835456	3,84123339829617	0,16488901025275	23,2958727352912	4,88156621384261e-120	5,10775443181124e-118
mRNA:Solyc12g056220.2.1	896,74359496784	-3,67004756452359	0,157542056474704	-23,2956687671071	4,9048594270948e-120	5,10775443181124e-118
mRNA:Solyc05g054370.2.1	849,261134652491	-3,12103814894204	0,134183037668404	-23,2595580125025	1,1385541410749e-119	1,17920794926436e-117
mRNA:Solyc08g014000.3.1	6962,63445261918	-2,11780816609215	0,0912073507786282	-23,2197092450623	2,87927439047812e-119	2,96596389509954e-117
mRNA:Solyc05g054620.4.1	1049,04903931787	-3,22494954206298	0,139169733295972	-23,1727794951255	8,568973725525e-119	8,77951248856612e-117
